"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"677","COL1A2",1278,"ENSG00000164692","VLMC",0.909,0.011,9.69164978173801,6.71773972118611,0.954,0.908,2.2658140102753e-39,1.13927394250652e-34
"678","COL20A1",57642,"ENSG00000101203","OPC",0.761,0.064,6.11531318389895,4.23881209166062,0.866,0.732,0,0
"679","COL21A1",81578,"ENSG00000124749","VIP",0.856,0.46,3.31144839053677,2.29532111547033,0.836,0.672,0,0
"680","COL21A1",81578,"ENSG00000124749","L5 ET",0.766,0.489,2.66455241638096,1.84692699486866,0.768,0.536,8.49824414191463e-57,4.2730021369961e-52
"681","COL22A1",169044,"ENSG00000169436","VLMC",0.636,0.31,2.6969606013264,1.86939063689065,0.647,0.294,NA,NA
"682","COL22A1",169044,"ENSG00000169436","L3/5 IT",0.437,0.285,3.28684950571832,2.27827046781351,0.597,0.194,0,0
"683","COL24A1",255631,"ENSG00000171502","L5 ET",0.994,0.766,2.83626956525432,1.96595225246401,0.935,0.87,5.42635723853943e-91,2.72842668311001e-86
"684","COL25A1",84570,"ENSG00000188517","SST",0.886,0.579,4.05316643181594,2.80944088455344,0.847,0.694,0,0
"685","COL27A1",85301,"ENSG00000196739","VLMC",0.909,0.293,4.43146188835247,3.07165531367037,0.877,0.754,2.05307141090134e-07,0.010323048361153
"686","COL27A1",85301,"ENSG00000196739","Astrocyte",0.577,0.286,3.15259756297443,2.18521411221588,0.688,0.376,5.00388654976822e-228,2.51600419608896e-223
"687","COL3A1",1281,"ENSG00000168542","VLMC",0.818,0.016,6.76736570433665,4.69078045777902,0.903,0.806,2.21615344721421e-15,1.11430411479378e-10
"688","COL4A1",1282,"ENSG00000187498","VLMC",0.727,0.297,3.73693104174856,2.59024321553494,0.778,0.556,7.62994034160301e-05,1
"689","COL4A1",1282,"ENSG00000187498","Pericyte",0.625,0.297,4.63263816835297,3.21110008494824,0.709,0.418,6.28877560273822e-09,0.00031620592608128
"690","COL4A2",1284,"ENSG00000134871","Pericyte",0.562,0.361,3.91023173327027,2.71036610125231,0.663,0.326,1.11284795936107e-08,0.00055955108244634
"691","COL4A2",1284,"ENSG00000134871","VLMC",0.818,0.361,3.46399770486154,2.40106024259089,0.784,0.568,0.000703872229225605,1
"692","COL4A3",1285,"ENSG00000169031","Pericyte",0.594,0.161,5.95021867490063,4.12437729822251,0.756,0.512,1.83012998481302e-30,9.20207657663834e-26
"693","COL4A4",1286,"ENSG00000081052","Endothelial",0.4,0.314,3.20306597567977,2.22019615018992,0.562,0.124,3.02363887794318e-05,1
"694","COL4A4",1286,"ENSG00000081052","OPC",0.424,0.313,3.20822387832654,2.22377133586714,0.578,0.156,7.27934281683034e-80,3.66012636173046e-75
"695","COL4A4",1286,"ENSG00000081052","Pericyte",0.719,0.314,5.76180849788998,3.99378131523878,0.78,0.56,1.09325878588932e-33,5.49701450133011e-29
"696","COL4A5",1287,"ENSG00000188153","VLMC",1,0.353,4.81570598149138,3.33799302347642,0.979,0.958,1.64013299175744e-19,8.24675269585558e-15
"697","COL4A5",1287,"ENSG00000188153","Oligodendrocyte",0.93,0.329,7.15595252681508,4.9601283181827,0.944,0.888,0,0
"698","COL4A6",1288,"ENSG00000197565","VLMC",0.455,0.246,6.06389510322283,4.20317179401016,0.638,0.276,9.6606998630512e-21,4.85749649814077e-16
"699","COL5A1",1289,"ENSG00000130635","VLMC",0.727,0.242,4.43972431854146,3.07738239386044,0.803,0.606,8.08782552832949e-07,0.0406663955389935
"700","COL5A2",1290,"ENSG00000204262","L5 ET",0.943,0.388,3.13012400059078,2.16963662581252,0.903,0.806,1.023088673483e-81,5.14419215913988e-77
"701","COL5A3",50509,"ENSG00000080573","Pericyte",0.75,0.404,3.63152480254221,2.51718117801565,0.794,0.588,1.79928738430524e-24,9.04699689702519e-20
"702","COL5A3",50509,"ENSG00000080573","Astrocyte",0.952,0.39,6.30901714464136,4.37307744591251,0.956,0.912,0,0
"703","COL6A1",1291,"ENSG00000142156","Pericyte",0.688,0.461,3.58623769215737,2.48579054513669,0.727,0.454,1.22555794961372e-14,6.16222792645277e-10
"704","COL6A1",1291,"ENSG00000142156","VLMC",0.909,0.461,3.73427904934095,2.58840499447475,0.921,0.842,1.27951397969373e-10,6.43352424129802e-06
"705","COL6A2",1292,"ENSG00000142173","VLMC",0.727,0.041,6.00483757311759,4.16223623352689,0.855,0.71,2.60362083547842e-14,1.3091265922869e-09
"706","COL6A2",1292,"ENSG00000142173","Pericyte",0.5,0.041,6.56057628174472,4.5474449525398,0.738,0.476,2.10987336864475e-28,1.06086542848827e-23
"707","COL6A3",1293,"ENSG00000163359","VLMC",0.727,0.061,7.37162692378646,5.10962241836237,0.853,0.706,1.56229625066519e-21,7.85538177796965e-17
"708","COL7A1",1294,"ENSG00000114270","VLMC",0.455,0.26,3.93782362209119,2.72949134119487,0.652,0.304,2.46700790903744e-05,1
"709","COL8A1",1295,"ENSG00000144810","VLMC",0.455,0.235,4.68498377874531,3.24738329720639,0.631,0.262,0.0236517731969926,1
"710","COL8A1",1295,"ENSG00000144810","L5/6 NP",0.529,0.23,2.50063973685463,1.73331138319695,0.68,0.36,1.36842595553202e-157,6.88058254701054e-153
"711","COL9A1",1297,"ENSG00000112280","L5/6 NP",0.531,0.237,2.59781995616578,1.80067157821867,0.687,0.374,5.68859561165579e-218,2.86028275949665e-213
"712","COL9A1",1297,"ENSG00000112280","OPC",0.873,0.232,5.69067792649767,3.94447736022658,0.909,0.818,0,0
"713","COL9A2",1298,"ENSG00000049089","Oligodendrocyte",0.699,0.058,5.2011710948623,3.60517708001369,0.834,0.668,0,0
"714","COL9A2",1298,"ENSG00000049089","OPC",0.618,0.075,3.63381817100654,2.51877081990068,0.781,0.562,0,0
"715","COLEC12",81035,"ENSG00000158270","Pericyte",0.844,0.276,8.52332957884289,5.90792186655813,0.9,0.8,3.9097995147755e-208,1.96588629402427e-203
"716","COLEC12",81035,"ENSG00000158270","VLMC",1,0.276,9.17867707260929,6.36217413414934,1,1,2.62020080567442e-102,1.31746316710116e-97
"717","COLEC12",81035,"ENSG00000158270","Astrocyte",0.516,0.27,3.81894131543635,2.64708840551859,0.667,0.334,0,0
"718","COLGALT1",79709,"ENSG00000130309","Microglia",0.44,0.416,3.04300909185715,2.10925317243907,0.54,0.0800000000000001,3.73269819220095e-44,1.87683797802056e-39
"719","COLGALT2",23127,"ENSG00000198756","Oligodendrocyte",0.854,0.716,2.86457300407993,1.98557070128614,0.766,0.532,0,0
"720","COQ2",27235,"ENSG00000173085","Microglia",0.476,0.501,2.97200178602406,2.0600346586017,0.52,0.04,1.88913165429864e-39,9.498742870979e-35
"721","CORIN",10699,"ENSG00000145244","VLMC",0.091,0.381,3.15723134092122,2.18842600233503,0.372,0.256,0.000571814967490582,1
"722","CORT",1325,"ENSG00000241563","SST",0.532,0.1,3.68560503372282,2.55466673778252,0.73,0.46,0,0
"723","COTL1",23406,"ENSG00000103187","Microglia",0.463,0.248,4.08990314957207,2.83490483688912,0.639,0.278,1.11558089963492e-150,5.60925232145432e-146
"724","CPA6",57094,"ENSG00000165078","L5/6 NP",0.434,0.387,2.51301044593736,1.74188610531918,0.535,0.0700000000000001,3.31587515248463e-24,1.66725518542079e-19
"725","CPAMD8",27151,"ENSG00000160111","Endothelial",0.514,0.472,2.59859046040015,1.80120565105633,0.563,0.126,1.34772776381303e-09,6.77650996922828e-05
"726","CPE",1363,"ENSG00000109472","Pericyte",0.906,0.878,2.58558437681265,1.79219052088754,0.77,0.54,4.06028931096204e-08,0.00204155406844483
"727","CPED1",79974,"ENSG00000106034","Microglia",0.78,0.247,5.83848806924159,4.04693154392768,0.845,0.69,0,0
"728","CPED1",79974,"ENSG00000106034","PVALB",0.612,0.233,2.90386834649472,2.01280815709008,0.738,0.476,0,0
"729","CPED1",79974,"ENSG00000106034","VLMC",0.727,0.255,4.05337990324472,2.80958885167242,0.805,0.61,8.53514749054936e-08,0.00429155750972312
"730","CPLX3",594855,"ENSG00000213578","LAMP5",0.5,0.029,4.46346330168683,3.09383700309701,0.738,0.476,0,0
"731","CPLX3",594855,"ENSG00000213578","L6b",0.519,0.043,2.98046721016152,2.06590244347483,0.738,0.476,0,0
"732","CPLX3",594855,"ENSG00000213578","PAX6",0.569,0.05,3.69686417078111,2.56247097689001,0.763,0.526,1.0516564047966e-151,5.28783356895776e-147
"733","CPM",1368,"ENSG00000135678","Pericyte",0.594,0.312,5.24501075196711,3.6355644147326,0.712,0.424,2.66524859950717e-29,1.3401136483182e-24
"734","CPM",1368,"ENSG00000135678","Oligodendrocyte",0.712,0.295,5.30134031901152,3.6746090953116,0.79,0.58,0,0
"735","CPNE2",221184,"ENSG00000140848","Oligodendrocyte",0.55,0.201,4.06701857623072,2.81904245939924,0.711,0.422,0,0
"736","CPNE7",27132,"ENSG00000178773","L5/6 NP",0.922,0.293,2.97691400630519,2.06343955023985,0.889,0.778,0,0
"737","CPOX",1371,"ENSG00000080819","Oligodendrocyte",0.439,0.381,2.66034932699606,1.84401363531186,0.577,0.154,1.06726030942747e-211,5.36629156183226e-207
"738","CPPED1",55313,"ENSG00000103381","Oligodendrocyte",0.553,0.483,2.70567367721417,1.87543008087626,0.576,0.152,9.79528278960354e-124,4.92516613944056e-119
"739","CPQ",10404,"ENSG00000104324","Astrocyte",0.767,0.448,2.54806275804879,1.76618251663132,0.742,0.484,1.06927721544219e-258,5.37643276696488e-254
"740","CPQ",10404,"ENSG00000104324","Oligodendrocyte",0.666,0.447,3.0178138617924,2.09178916975612,0.686,0.372,0,0
"741","CPQ",10404,"ENSG00000104324","VLMC",0.818,0.456,2.80627236695213,1.94515977903615,0.74,0.48,0.00853893819289599,1
"742","CPS1",1373,"ENSG00000021826","VLMC",0.545,0.298,4.63672036686998,3.2139296493408,0.676,0.352,0.000184512878956922,1
"743","CPT1A",1374,"ENSG00000110090","Astrocyte",0.694,0.42,3.99695896160459,2.77048083505004,0.73,0.46,0,0
"744","CPT1A",1374,"ENSG00000110090","Pericyte",0.469,0.427,3.45082295743025,2.39192820355432,0.571,0.142,2.02100100622642e-10,1.01617951594071e-05
"745","CPT1A",1374,"ENSG00000110090","Endothelial",0.486,0.427,3.29494064582654,2.28387881876703,0.569,0.138,2.9345442705156e-09,0.000147551820465795
"746","CPT1A",1374,"ENSG00000110090","VLMC",0.818,0.427,4.61764994490248,3.20071104012194,0.832,0.664,7.32706316497007e-18,3.6841206299786e-13
"747","CPVL",54504,"ENSG00000106066","Microglia",0.376,0.291,3.90918283604191,2.70963906109579,0.571,0.142,3.67645634754714e-98,1.84855901611018e-93
"748","CRABP1",1381,"ENSG00000166426","L5/6 IT Car3",0.401,0.052,2.93998941005706,2.03784537045714,0.676,0.352,4.2320468622967e-250,2.1279154828314e-245
"749","CRB1",23418,"ENSG00000134376","Astrocyte",0.974,0.741,2.92911300345291,2.03030641988486,0.886,0.772,0,0
"750","CREB3L2",64764,"ENSG00000182158","VLMC",0.909,0.345,4.52790539090302,3.13850485554661,0.896,0.792,8.23624315051827e-10,4.14126541851209e-05
"751","CREB3L2",64764,"ENSG00000182158","Microglia",0.437,0.344,3.17759987058258,2.20254439124196,0.577,0.154,5.06204842142237e-61,2.54524856677538e-56
"752","CREB3L2",64764,"ENSG00000182158","Endothelial",0.386,0.345,2.84521329217619,1.97215157156361,0.543,0.0860000000000001,0.000119209547234012,1
"753","CREB5",9586,"ENSG00000146592","Oligodendrocyte",0.973,0.615,4.68988905086801,3.25078337274812,0.943,0.886,0,0
"754","CREB5",9586,"ENSG00000146592","OPC",0.916,0.625,2.6363235980515,1.82736026903305,0.822,0.644,7.21925196226074e-292,3.62991207914432e-287
"755","CRH",1392,"ENSG00000147571","VIP",0.49,0.082,3.75393908127036,2.60203229017634,0.713,0.426,0,0
"756","CRH",1392,"ENSG00000147571","PAX6",0.886,0.107,3.59547012207326,2.49218997790261,0.905,0.81,3.73831623386369e-246,1.879662785549e-241
"757","CRHBP",1393,"ENSG00000145708","SST",0.481,0.126,3.72152814727154,2.57956674265575,0.694,0.388,0,0
"758","CRHBP",1393,"ENSG00000145708","PVALB",0.613,0.114,3.12923646762841,2.16902143484199,0.768,0.536,0,0
"759","CRIP1",1396,"ENSG00000213145","Pericyte",0.469,0.008,6.67490279311974,4.62669005156265,0.732,0.464,3.87441643774199e-43,1.94809532906105e-38
"760","CRIP2",1397,"ENSG00000182809","Endothelial",0.5,0.407,2.71398474237269,1.88119087225833,0.622,0.244,1.32220975993645e-17,6.64820289393649e-13
"761","CRISPLD1",83690,"ENSG00000121005","OPC",0.367,0.234,2.77066252323376,1.92047691626258,0.583,0.166,8.89974970673631e-46,4.47488315004409e-41
"762","CRISPLD2",83716,"ENSG00000103196","OPC",0.464,0.296,4.35271255145858,3.0170704328314,0.621,0.242,1.7350248255705e-266,8.72387832545101e-262
"763","CRISPLD2",83716,"ENSG00000103196","VLMC",0.636,0.299,3.54409919435717,2.45658236419345,0.683,0.366,0.00871708983527538,1
"764","CRTC3.AS1",NA,NA,"VLMC",0.636,0.332,3.64182146399668,2.52431827987199,0.658,0.316,NA,NA
"765","CRY1",1407,"ENSG00000008405","Pericyte",0.25,0.442,2.86770165189249,1.98773931469638,0.425,0.15,0.00060709298634671,1
"766","CRYAB",1410,"ENSG00000109846","Oligodendrocyte",0.837,0.305,4.98113980620934,3.45266301264891,0.874,0.748,0,0
"767","CRYBG3",131544,"ENSG00000080200","Endothelial",0.357,0.343,2.8074814866973,1.94599787697848,0.535,0.0700000000000001,1.15239167663348e-05,0.579434058928079
"768","CRYM",1428,"ENSG00000103316","L5/6 NP",0.978,0.427,3.57244108711224,2.47622746724835,0.944,0.888,0,0
"769","CSF1",1435,"ENSG00000184371","VLMC",0.636,0.031,4.61887520929502,3.20156032868107,0.805,0.61,2.34504423405812e-08,0.00117911169132676
"770","CSF1R",1436,"ENSG00000182578","Microglia",0.963,0.202,8.32472142333315,5.77025718353035,0.973,0.946,0,0
"771","CSF2RA",1438,"ENSG00000198223","Microglia",0.521,0.003,6.4026141424054,4.43795394102154,0.76,0.52,0,0
"772","CSF3R",1441,"ENSG00000119535","Microglia",0.755,0.055,8.73759507579837,6.0564393916641,0.87,0.74,0,0
"773","CSNK1G2",1455,"ENSG00000133275","Pericyte",0.281,0.472,2.80242791369254,1.94249500709847,0.426,0.148,0.000639116293543604,1
"774","CSNK1G3",1456,"ENSG00000151292","VLMC",0.545,0.694,2.5269524321888,1.75154995378078,0.496,0.00800000000000001,NA,NA
"775","CSPG4",1464,"ENSG00000173546","OPC",0.554,0.104,5.75600325398396,3.98975742679285,0.748,0.496,0,0
"776","CSPG5",10675,"ENSG00000114646","OPC",0.736,0.415,3.36603459296726,2.3331573877825,0.77,0.54,0,0
"777","CSRP1",1465,"ENSG00000159176","Oligodendrocyte",0.559,0.136,4.41885429944845,3.06291639896788,0.736,0.472,0,0
"778","CSRP1",1465,"ENSG00000159176","Astrocyte",0.65,0.14,3.606243740821,2.49965768136203,0.78,0.56,0,0
"779","CST3",1471,"ENSG00000101439","Astrocyte",0.946,0.243,4.97512194008939,3.44849174571489,0.945,0.89,0,0
"780","CST3",1471,"ENSG00000101439","Microglia",0.508,0.257,2.69032200418178,1.86478911199699,0.663,0.326,1.05152755340227e-138,5.28718569126195e-134
"781","CST3",1471,"ENSG00000101439","Pericyte",0.438,0.261,2.61461648649053,1.81231404585646,0.626,0.252,2.3140858753817e-06,0.116354551900067
"782","CST3",1471,"ENSG00000101439","OPC",0.731,0.253,3.51232439001651,2.43455774815188,0.799,0.598,0,0
"783","CTBP2",1488,"ENSG00000175029","Microglia",0.696,0.627,3.09114828132527,2.14262071589333,0.639,0.278,1.42654985280508e-115,7.17283531488923e-111
"784","CTBP2",1488,"ENSG00000175029","Endothelial",0.729,0.628,3.00730491888968,2.08450492561243,0.684,0.368,5.59603254942233e-16,2.81374112617504e-11
"785","CTGF",1490,"ENSG00000118523","L6b",0.965,0.111,4.80772285277499,3.33245954031461,0.961,0.922,0,0
"786","CTNNA3",29119,"ENSG00000183230","Oligodendrocyte",1,0.958,5.16142125470231,3.57762459037909,0.993,0.986,0,0
"787","CTNNB1",1499,"ENSG00000168036","Endothelial",0.629,0.622,2.73041653990187,1.89258052638723,0.644,0.288,1.6337620841748e-19,8.2147191354393e-15
"788","CTSB",1508,"ENSG00000164733, ENSG00000285132","Microglia",0.755,0.781,2.60691589880594,1.80697640521424,0.637,0.274,1.82176699157546e-119,9.16002661034055e-115
"789","CTSC",1075,"ENSG00000109861","Microglia",0.392,0.138,4.88183095414954,3.38382736183902,0.645,0.29,2.45988122834632e-176,1.23685288042481e-171
"790","CTSH",1512,"ENSG00000103811","Astrocyte",0.389,0.161,3.57922870846071,2.48093228784876,0.631,0.262,1.19159453248497e-194,5.99145646878769e-190
"791","CTSK",1513,"ENSG00000143387","VLMC",0.364,0.15,4.38002365009685,3.03600104385051,0.631,0.262,0.000240051481245369,1
"792","CTSS",1520,"ENSG00000163131","Microglia",0.457,0.3,4.69287325156326,3.25285186304625,0.619,0.238,4.19222789333265e-203,2.10789410704659e-198
"793","CTTNBP2NL",55917,"ENSG00000143079","Microglia",0.609,0.58,3.25328728139607,2.25500690665122,0.613,0.226,2.30805002434183e-137,1.16051063273932e-132
"794","CUBN",8029,"ENSG00000107611","Astrocyte",0.535,0.349,3.00283288725589,2.08140514949411,0.632,0.264,4.57982039949896e-143,2.30277949507207e-138
"795","CUEDC1",404093,"ENSG00000180891","Oligodendrocyte",0.736,0.398,4.02791807083961,2.79194005432893,0.765,0.53,0,0
"796","CUEDC1",404093,"ENSG00000180891","Microglia",0.449,0.411,2.50574762742302,1.73685190314304,0.549,0.0980000000000001,5.2441846259281e-43,2.63682847176291e-38
"797","CUTC",51076,"ENSG00000119929","VLMC",0.364,0.244,3.7715958097206,2.61427100171953,0.577,0.154,NA,NA
"798","CUX2",23316,"ENSG00000111249","L2/3 IT",0.985,0.569,2.52832352278032,1.75250032135857,0.908,0.816,0,0
"799","CX3CR1",1524,"ENSG00000168329","Microglia",0.929,0.021,10.1456156930866,7.03240491270769,0.964,0.928,0,0
"800","CXCL12",6387,"ENSG00000107562","VLMC",0.727,0.039,5.60433229211027,3.88462712719729,0.855,0.71,2.80226943639189e-12,1.40900909531221e-07
"801","CXCL13",10563,"ENSG00000156234","L4 IT",0.474,0.418,2.60821015510169,1.80787351531656,0.556,0.112,0,0
"802","CXCL14",9547,"ENSG00000145824","PAX6",1,0.214,4.21041780672699,2.9184392317122,0.975,0.95,0,0
"803","CXCL14",9547,"ENSG00000145824","VIP",0.923,0.163,3.70605347741876,2.56884051887719,0.927,0.854,0,0
"804","CXCL14",9547,"ENSG00000145824","LAMP5",0.698,0.193,3.36804904249806,2.33455369779516,0.792,0.584,0,0
"805","CXorf36",79742,"ENSG00000147113","Endothelial",0.629,0.125,7.0631904602401,4.89583055327333,0.787,0.574,4.2266520079866e-181,2.12520289613574e-176
"806","CXorf57",55086,"ENSG00000147231","PAX6",0.437,0.149,2.66217083316437,1.8452762071768,0.658,0.316,1.42153102866164e-52,7.14760016521361e-48
"807","CXorf58",254158,"ENSG00000165182","Pericyte",0.375,0.229,5.35691902683226,3.7131333199367,0.576,0.152,0.00212292853997365,1
"808","CYB5R3",1727,"ENSG00000100243","Pericyte",0.469,0.438,2.7986075945817,1.93984696367795,0.541,0.0820000000000001,0.0344870626181924,1
"809","CYBA",1535,"ENSG00000051523","Microglia",0.613,0.021,7.31031698737605,5.06712560879918,0.802,0.604,0,0
"810","CYBA",1535,"ENSG00000051523","Pericyte",0.562,0.03,4.92351045453665,3.41271739001949,0.771,0.542,4.60786580250009e-24,2.31688100415507e-19
"811","CYBB",1536,"ENSG00000165168","Microglia",0.581,0.044,7.65593027683923,5.30668648595463,0.778,0.556,0,0
"812","CYBRD1",79901,"ENSG00000071967","VLMC",0.636,0.134,5.01441361205706,3.47572665735876,0.782,0.564,2.61531247555819e-10,1.31500526583541e-05
"813","CYBRD1",79901,"ENSG00000071967","Astrocyte",0.379,0.128,3.17892431355571,2.2034624251546,0.641,0.282,5.51396719455353e-252,2.77247784509346e-247
"814","CYFIP1",23191,"ENSG00000273749, ENSG00000280618, ENSG00000288461","Microglia",0.997,0.958,4.50569578906269,3.12311033264963,0.909,0.818,0,0
"815","CYP1B1",1545,"ENSG00000138061","VLMC",0.727,0.033,8.09365250376281,5.61009241341513,0.856,0.712,6.25733660343824e-18,3.14625141757478e-13
"816","CYP1B1.AS1",NA,NA,"L2/3 IT",0.516,0.18,2.58543858217871,1.79208946374807,0.692,0.384,0,0
"817","CYP1B1.AS1",NA,NA,"VLMC",0.545,0.248,3.27488302541402,2.26997593572935,0.689,0.378,0.00275865713296875,1
"818","CYP20A1",57404,"ENSG00000119004","Pericyte",0.438,0.531,2.55954221594632,1.77413947050735,0.485,0.03,0.00627278693292604,1
"819","CYP20A1",57404,"ENSG00000119004","Endothelial",0.471,0.531,2.54405106702296,1.76340182430749,0.519,0.038,2.28278832264709e-07,0.0114780879651018
"820","CYP20A1",57404,"ENSG00000119004","VLMC",0.636,0.531,3.26146474634926,2.26067509342765,0.602,0.204,NA,NA
"821","CYP27A1",1593,"ENSG00000135929","Oligodendrocyte",0.535,0.178,4.24221139250696,2.94047686605548,0.71,0.42,0,0
"822","CYP2J2",1573,"ENSG00000134716","Oligodendrocyte",0.384,0.033,4.35626605570724,3.01953353428247,0.678,0.356,0,0
"823","CYP2J2",1573,"ENSG00000134716","Astrocyte",0.38,0.039,3.54599872088727,2.45789901565218,0.673,0.346,1.30309047099415e-310,6.55206919720567e-306
"824","CYS1",192668,"ENSG00000205795","VLMC",0.455,0.18,3.53709185071431,2.45172524370418,0.641,0.282,NA,NA
"825","CYTH3",9265,"ENSG00000008256","Pericyte",0.875,0.855,3.20867015211659,2.22408066928646,0.745,0.49,4.22867983722863e-11,2.12622250895693e-06
"826","CYTH4",27128,"ENSG00000100055","Microglia",0.403,0.061,6.69787344656134,4.64261209523132,0.682,0.364,0,0
"827","CYTL1",54360,"ENSG00000170891","VLMC",0.636,0.003,7.77151401880799,5.38680303081885,0.817,0.634,1.71206046536756e-15,8.60841122591461e-11
"828","CYYR1",116159,"ENSG00000166265","Endothelial",0.4,0.031,5.72806848247243,3.97039451868005,0.689,0.378,1.64388706301493e-35,8.26562854154538e-31
"829","D2HGDH",728294,"ENSG00000180902","VLMC",0.364,0.269,3.04672886728122,2.11183152428657,0.56,0.12,NA,NA
"830","DAAM2",23500,"ENSG00000146122","Pericyte",0.625,0.191,3.66375074343141,2.53951849808389,0.75,0.5,8.63733104795154e-12,4.34293642422052e-07
"831","DAAM2",23500,"ENSG00000146122","Astrocyte",0.799,0.176,3.60367561824392,2.4978775944384,0.854,0.708,0,0
"832","DAAM2",23500,"ENSG00000146122","Oligodendrocyte",0.839,0.164,5.33822765771152,3.70017745012986,0.893,0.786,0,0
"833","DAAM2",23500,"ENSG00000146122","VLMC",0.818,0.191,2.8618040663156,1.98365141988165,0.83,0.66,2.1678020238677e-05,1
"834","DAB2",1601,"ENSG00000153071","Endothelial",0.4,0.258,3.73951340853445,2.59203317579176,0.601,0.202,2.91494765792133e-12,1.46566483187942e-07
"835","DAB2",1601,"ENSG00000153071","VLMC",0.636,0.259,4.92049141669196,3.41062475244944,0.767,0.534,3.47928165602314e-08,0.001749417609465
"836","DAB2IP",153090,"ENSG00000136848","Endothelial",0.757,0.705,3.3832435039195,2.34508569588956,0.663,0.326,3.83878740509751e-18,1.93018069515708e-13
"837","DACH1",1602,"ENSG00000276644","Endothelial",0.843,0.581,3.81271407913902,2.64277201423641,0.798,0.596,3.48045179093105e-26,1.75000596499804e-21
"838","DACH1",1602,"ENSG00000276644","L5/6 IT Car3",0.946,0.574,2.54167060902733,1.76175181655936,0.864,0.728,0,0
"839","DACH2",117154,"ENSG00000126733","VIP",0.751,0.676,2.56434377572277,1.77746765812868,0.607,0.214,1.04640366001873e-242,5.26142224294017e-238
"840","DACT1",51339,"ENSG00000165617","VLMC",0.364,0.043,5.37813845352045,3.72784150571873,0.668,0.336,3.24917699192271e-06,0.163371868330866
"841","DAGLB",221955,"ENSG00000164535","Microglia",0.624,0.606,2.92922542038509,2.03038434136444,0.558,0.116,9.71443514507096e-54,4.88451513529313e-49
"842","DAPK2",23604,"ENSG00000035664","Oligodendrocyte",0.454,0.311,3.04281549565284,2.10911898177588,0.608,0.216,4.5948745997847e-233,2.31034889751775e-228
"843","DAPK2",23604,"ENSG00000035664","VLMC",0.636,0.317,2.72514186123497,1.8889243977409,0.697,0.394,0.0352463282870808,1
"844","DAPL1",92196,"ENSG00000163331","L5/6 NP",0.468,0.062,3.71727680154253,2.5766199343501,0.714,0.428,0,0
"845","DBI",1622,"ENSG00000155368","Astrocyte",0.516,0.255,3.39914351076921,2.35610674080832,0.673,0.346,9.32464775597981e-251,4.68852613818421e-246
"846","DBNDD2",55861,"ENSG00000244274","Oligodendrocyte",0.611,0.168,5.73048740785324,3.97207118998774,0.769,0.538,0,0
"847","DCHS2",54798,"ENSG00000197410, ENSG00000284227","L6b",0.891,0.299,2.68032018359756,1.85785637825857,0.866,0.732,0,0
"848","DCN",1634,"ENSG00000011465","PAX6",0.554,0.075,3.35778538332357,2.32743947137613,0.75,0.5,1.67254816502506e-137,8.40973942856251e-133
"849","DCN",1634,"ENSG00000011465","Pericyte",0.875,0.077,7.99134802833761,5.5391803547155,0.931,0.862,8.59680927230854e-53,4.32256167020946e-48
"850","DCN",1634,"ENSG00000011465","SST",0.363,0.063,3.1204861113099,2.16295615003093,0.656,0.312,0,0
"851","DCN",1634,"ENSG00000011465","VLMC",0.909,0.078,6.18674688094878,4.28832615736768,0.948,0.896,1.69365737290271e-16,8.51587863669213e-12
"852","DCSTAMP",81501,"ENSG00000164935","L5/6 IT Car3",0.403,0.03,4.2700308873449,2.959759870467,0.689,0.378,0,0
"853","DDR1",780,"ENSG00000229767, ENSG00000230456, ENSG00000215522, ENSG00000223680, ENSG00000137332, ENSG00000204580, ENSG00000234078","Oligodendrocyte",0.446,0.127,3.20868183675243,2.22408876845885,0.673,0.346,0,0
"854","DDR1",780,"ENSG00000229767, ENSG00000230456, ENSG00000215522, ENSG00000223680, ENSG00000137332, ENSG00000204580, ENSG00000234078","OPC",0.488,0.134,2.94600996469103,2.04201850092709,0.69,0.38,1.4944348206527e-156,7.51416772172384e-152
"855","DDR1",780,"ENSG00000229767, ENSG00000230456, ENSG00000215522, ENSG00000223680, ENSG00000137332, ENSG00000204580, ENSG00000234078","Astrocyte",0.473,0.132,2.77704059524904,1.92489785889738,0.683,0.366,5.06490574697443e-215,2.54668525863621e-210
"856","DDR2",4921,"ENSG00000162733","Astrocyte",0.484,0.255,2.52684253166788,1.75147377654454,0.641,0.282,2.73807548405602e-132,1.37673173413821e-127
"857","DDR2",4921,"ENSG00000162733","LAMP5",0.55,0.245,2.55387048539003,1.77020812646336,0.686,0.372,0,0
"858","DDR2",4921,"ENSG00000162733","VLMC",0.636,0.261,3.37876628546574,2.34198232454158,0.721,0.442,0.0041814065909294,1
"859","DDR2",4921,"ENSG00000162733","PAX6",0.855,0.257,4.50986002423545,3.1259967605188,0.891,0.782,9.99837194432543e-291,5.02728139732627e-286
"860","DDX39A",10212,"ENSG00000123136","VLMC",0.364,0.209,2.75141383165179,1.90713473996307,0.604,0.208,0.0205676299908216,1
"861","DDX58",23586,"ENSG00000107201","Endothelial",0.357,0.38,2.97080516846847,2.05920522651683,0.526,0.052,1.04287713724513e-08,0.000524369053378223
