X1,gene,entrez_id,ensembl_id,class,pct.1,pct.2,avg_log2FC,roc_avg_diff,roc_myAUC,roc_power,MAST_p_val,MAST_p_val_adj,avg_expr,top_log2FC,bretigea_ranking,dan_ranking,bretigea_ranking_best
1693,LINC01105,150622,ENSG00000232044,Non-neuronal,0.308,0.169,2.7326575349068,1.89413386575655,0.58,0.16,3.1165199981672e-221,1.56701742027845e-216,1.4521539316897811,-0.1330824991601398,1000,1222,676
473,CASC17,101928165,ENSG00000260785,Non-neuronal,0.369,0.202,2.83239982689748,1.96326995423247,0.599,0.198,7.44951438523649e-309,3.74569032804076e-304,0.5335476313140651,1.5433747902128676,869.5,562,677.5
4184,ZNF423,23090,ENSG00000102935,Non-neuronal,0.51,0.429,2.95966539610315,2.05148372470973,0.581,0.162,0,0,1.3816223837960646,1.1189322281191598,466.5,602.5,677.5
119,AGPAT4.IT1,79992,ENSG00000279355,Non-neuronal,0.159,0.156,2.50596476524385,1.73700241161134,0.507,0.014,1.89716408850436e-135,9.53913075340879e-131,0.6681107184671125,0.58578818501938,1052.5,875.5,679
4213,ZNF710,374655,ENSG00000140548,Non-neuronal,0.576,0.525,3.25311157452126,2.25488511592634,0.574,0.148,7.065e-320,3.55242241e-315,1.9685266542872297,0.7917340870686183,371.5,640.5,680
1979,LOC102724687,102724687,NA,Non-neuronal,0.413,0.369,3.20509689449305,2.2216038758393,0.55,0.1,8.86190980837361e-297,4.45585687074833e-292,1.111734236705393,0.9748405143610569,558,597,681
3398,SAP30L.AS1,386627,ENSG00000245275,Non-neuronal,0.188,0.148,2.47111048224604,1.71284326362096,0.524,0.048,3.1242788055832e-73,1.57091862623529e-68,0.560684427903089,0.8426293845485822,1073,787.5,682
3852,TGFBR1,7046,ENSG00000106799,Non-neuronal,0.228,0.206,2.74369336483472,1.90178332015621,0.518,0.036,4.25330681660004e-76,2.13860520045467e-71,0.9563751902294733,0.39264464693172696,859,901.5,683
1869,LOC101928394,101928394,NA,Non-neuronal,0.168,0.183,4.01726735001259,2.78455753721675,0.498,0.004,3.98176291e-315,2.0020702084803e-310,0.32075082215166123,1.262592501483529,951.5,421,684
538,CDH1,999,ENSG00000039068,Non-neuronal,0.471,0.404,3.97156234519702,2.75287724199135,0.571,0.142,0,0,0.8919145748621212,1.2537082420366192,506.5,440.5,685
1365,HSPA1A,3303,ENSG00000204389,Non-neuronal,0.192,0.212,2.78238047630661,1.92859918239697,0.504,0.00800000000000001,0,0,0.9090441400198022,0.478447464874581,845,855,686
1648,LINC00320,387486,ENSG00000224924,Non-neuronal,0.331,0.262,2.67333473500544,1.85301443426199,0.548,0.0960000000000001,3.35858915413316e-116,1.68873221258969e-111,1.3363708201383129,0.39809886146932144,723.5,913.5,687
86,ADGRA3,166647,ENSG00000152990,Non-neuronal,0.384,0.343,2.58325746843305,1.79057763090479,0.544,0.0880000000000001,1.60497344086773e-172,8.06996695802702e-168,1.4742822360543784,0.7097955742652475,600.5,795,688
2644,MTUS1,57509,ENSG00000129422,Non-neuronal,0.719,0.471,3.12203911693593,2.164032611502,0.712,0.424,0,0,3.402343051537643,0.2769909164805253,423.5,890.5,689
2961,PELI2,57161,ENSG00000139946,Non-neuronal,0.453,0.371,2.33649270870838,1.61953333344008,0.573,0.146,2.40470213619192e-206,1.20910828109866e-201,1.9019735289338284,0.695237765693976,573,879,690.5
3916,TMEM220.AS1,101101775,ENSG00000263400,Non-neuronal,0.254,0.188,2.77992802415654,1.92689927210369,0.543,0.0860000000000001,9.60291356427711e-221,4.82844096925417e-216,0.5286016179756987,1.145416128303291,953.5,633,690.5
600,CHST7,56548,ENSG00000147119,Non-neuronal,0.198,0.126,2.72577660665489,1.88936436973909,0.54,0.0800000000000001,2.75772968689267e-119,1.3866140638665e-114,0.48973238869328556,0.6642793821448632,1128,782.5,692
2736,NFE2L2,4780,ENSG00000116044,Non-neuronal,0.489,0.416,2.46660143083859,1.70971782735089,0.575,0.15,2.23382631345625e-239,1.12319020866894e-234,2.072298904929106,0.6880693658480994,512,842.5,693
4139,ZC3HAV1,56829,ENSG00000105939,Non-neuronal,0.347,0.251,3.2094199216765,2.22460036994299,0.564,0.128,3.52457607619966e-209,1.77219209687395e-204,0.7253677255729665,0.875006187786135,765.5,624,694
2218,LOC105375470,105375470,NA,Non-neuronal,0.163,0.134,2.15538465893765,1.49399879936479,0.518,0.036,1.68255489550916e-54,8.46005427010962e-50,0.6576000945084122,0.6461996266171719,1117,944.5,695
614,CLDND1,56650,ENSG00000080822,Non-neuronal,0.509,0.553,3.46834789198617,2.40407556253125,0.565,0.13,0,0,3.0678104511883335,0.33524796956546665,374,794,696
1606,LAT2,7462,ENSG00000086730,Non-neuronal,0.241,0.207,3.50944520844278,2.43256205156172,0.524,0.048,1.52034003704726e-143,7.64442174027734e-139,0.46913893399209566,1.0723197378266314,892.5,522,697
3205,QDPR,5860,ENSG00000151552,Non-neuronal,0.49,0.532,3.32100137606079,2.30194274045224,0.546,0.0920000000000001,0,0,2.6424198380519894,0.396272803338122,394.5,779.5,698
371,C12orf56,115749,ENSG00000185306,Non-neuronal,0.531,0.451,3.20370165105135,2.22063676678149,0.58,0.16,0,0,1.234260274739865,1.1085518629762388,475.5,560,699
3550,SLC2A5,6518,ENSG00000142583,Non-neuronal,0.582,0.49,4.82725967502465,3.3460014335740502,0.596,0.192,0,0,0.9385419797467448,1.194033126182812,429,364.5,700
936,ENG,2022,ENSG00000106991,Non-neuronal,0.345,0.261,3.39039685495411,2.35004402099074,0.555,0.11,3.59200202537258e-206,1.80609453837759e-201,0.6157219530636522,1.2289679027625477,751,507.5,701
1968,LOC102724359,102724359,NA,Non-neuronal,0.169,0.126,2.98713354428991,2.07052319418058,0.526,0.052,3.0784406780523e-123,1.54787075733148e-118,0.280628631670317,1.1955373378448915,1145,584,702
3870,TJAP1,93643,ENSG00000137221,Non-neuronal,0.37,0.343,2.72145185610182,1.8863666810866,0.539,0.0780000000000001,1.24725425363604e-280,6.27131911270737e-276,1.3611543940606192,0.654930999355827,618,787.5,703
4071,VEZF1,7716,ENSG00000136451,Non-neuronal,0.264,0.216,2.35992756278945,1.63577713647321,0.536,0.0720000000000001,6.02848791830046e-163,3.03118401020065e-158,1.0905058575579945,0.46488318363582537,858,967.5,704
117,AGMO,392636,ENSG00000187546,Non-neuronal,0.283,0.246,3.38756825219317,2.34808338296208,0.531,0.0620000000000001,3.14288013246844e-260,1.58027155940646e-255,0.5735856648521077,1.2178469959163887,795,512,705
2257,LOC105376287,105376287,NA,Non-neuronal,0.271,0.183,2.79051757800564,1.93423939149757,0.554,0.108,0,0,0.4145074382991261,1.6182266488890271,995.5,559,706
3244,RASGRP3,25780,ENSG00000152689,Non-neuronal,0.48,0.456,3.27071047898271,2.26708374693474,0.545,0.0900000000000001,3.62364798228293e-267,1.82200644197168e-262,1.5713966622644122,0.6907064379437937,472,674,707
4041,UNC13D,201294,ENSG00000092929,Non-neuronal,0.156,0.118,2.50178028870304,1.73410195349496,0.523,0.046,8.29143352882415e-128,4.16901569262807e-123,0.3513065268947793,1.2713384214291663,1170,682.5,708
210,ARHGAP15,55843,ENSG00000075884,Non-neuronal,0.431,0.376,2.87536588965274,1.99305175949104,0.548,0.0960000000000001,3.46576923073988e-135,1.74262342690832e-130,1.23951555416331,0.8252767669569229,589.5,703.5,709
2685,NACC2,138151,ENSG00000148411,Non-neuronal,0.43,0.281,2.75788743052213,1.91162189676813,0.6,0.2,0,0,1.4676375797930163,0.2689483579698076,721,957.5,710.5
2762,NLRC5,84166,ENSG00000140853,Non-neuronal,0.256,0.201,3.29627032914412,2.28480048500965,0.537,0.0740000000000001,1.48805593041687e-220,7.48209402372907e-216,0.43899844198410365,1.1802190058404862,937,528,710.5
3675,SPATA6,54558,ENSG00000132122,Non-neuronal,0.759,0.745,3.0515707725599,2.11518767727903,0.661,0.322,0,0,3.5327316389255152,0.744841338066361,286,702,712
1722,LINC01470,101927134,ENSG00000249484,Non-neuronal,0.701,0.68,4.05659516144591,2.81181749882935,0.589,0.178,0,0,1.9694439164615412,0.6910473669271286,323,564.5,713
2479,LSS,4047,ENSG00000160285,Non-neuronal,0.438,0.413,2.59258235535706,1.79704114998521,0.557,0.114,0,0,1.928307549485499,0.5843614228123406,541,849.5,714
2904,PARP14,54625,ENSG00000173193,Non-neuronal,0.215,0.219,2.86961209606246,1.98906353368641,0.506,0.012,5.34173210739324e-111,2.6858763209184e-106,0.8330530102625976,0.49433666247562996,867.5,821.5,715
3917,TMEM229A,730130,ENSG00000234224,Non-neuronal,0.13,0.155,2.96510253288811,2.05525246074255,0.494,0.012,0,0,0.5740677740601196,0.4263907016104377,1099,838.5,716
1710,LINC01285,101928287,ENSG00000203650,Non-neuronal,0.265,0.213,2.65416858743828,1.83972947311362,0.536,0.0720000000000001,7.33659582648445e-136,3.68891374751464e-131,0.6211078991366146,1.1002318160035323,897,679,717
1471,ITPR2,3709,ENSG00000123104,Non-neuronal,0.767,0.713,2.93915905584693,2.03726981277753,0.661,0.322,0,0,4.149001632725248,0.6190851530765045,311,757,718
149,AMOTL2,51421,ENSG00000114019,Non-neuronal,0.154,0.143,2.26255041022638,1.56828043772317,0.51,0.02,5.03592819829407e-86,2.53211505738424e-81,0.6607897532158884,0.5202169084950734,1136.5,966,719
2824,NWD1,284434,ENSG00000188039,Non-neuronal,0.534,0.484,3.48904124913151,2.41841910469285,0.571,0.142,0,0,1.154837676101752,1.1622082264334672,452,505,720
316,BCAN,63827,ENSG00000132692,Non-neuronal,0.37,0.4,2.8769485130806,1.99414875045795,0.529,0.0580000000000001,0,0,1.8451116436402626,0.421879006359656,568.5,860.5,721
3337,RNF182,221687,ENSG00000180537,Non-neuronal,0.228,0.166,2.33366912128322,1.61757617177727,0.536,0.0720000000000001,2.18961136471518e-67,1.10095849029244e-62,0.6781274732478252,0.6122498013592808,1073,909.5,722
2018,LOC105369826,105369826,ENSG00000257139,Non-neuronal,0.232,0.201,2.23763872595624,1.55101297400832,0.525,0.05,8.31138186065314e-108,4.17904591335501e-103,1.0203125227401002,0.4337496772153094,955,1011,723
3581,SLC6A9,6536,ENSG00000196517,Non-neuronal,0.158,0.125,2.24029967969769,1.55285740659181,0.521,0.042,3.14246967062512e-143,1.58006517508701e-138,0.42507872713933564,1.1590812481250226,1176,770,724
123,AHNAK,79026,ENSG00000124942,Non-neuronal,0.534,0.453,3.71360622388104,2.57407568379301,0.588,0.176,0,0,0.9607611416064009,1.2515368273230998,501,469.5,725
2153,LOC105374214,105374214,NA,Non-neuronal,0.71,0.54,3.76736344174549,2.61133734779049,0.664,0.328,0,0,1.153072175525613,1.2522195664498506,417,466,726
2040,LOC105370275,105370275,NA,Non-neuronal,0.219,0.205,2.86360985874302,1.98490309981139,0.516,0.032,1.83446966699273e-191,9.22389693260615e-187,0.5703377305699229,0.9635452690876227,950,673,727
4203,ZNF621,285268,ENSG00000172888,Non-neuronal,0.158,0.137,2.36447158774101,1.63892681455678,0.514,0.028,1.72758537972752e-58,8.68647204780796e-54,0.5700565460363113,0.6128015300782815,1165.5,899.5,728
3451,SEPSECS.AS1,285540,ENSG00000281501,Non-neuronal,0.248,0.214,2.32302721583378,1.6101997650192,0.526,0.052,3.46413282063454e-107,1.74180062354326e-102,0.958068916907389,0.5377734045320725,908,947,729
212,ARHGAP22,58504,ENSG00000128805,Non-neuronal,0.556,0.54,3.22412808987124,2.23479529525837,0.583,0.166,0,0,2.833007680590775,0.33485651476772826,418,832,730
2518,MAP6D1,79929,ENSG00000180834,Non-neuronal,0.213,0.199,2.47984817106915,1.71889976799332,0.515,0.03,3.5623862015903e-126,1.79120340602162e-121,0.8843773823497477,0.40717323802649635,966.5,954.5,731
2110,LOC105373158,105373158,ENSG00000282111,Non-neuronal,0.19,0.155,2.86627178236972,1.9867482046681,0.523,0.046,2.25732007859345e-220,1.13500310871757e-215,0.29541288414095873,1.3629706950910894,1123,578.5,732
1821,LOC101927284,101927284,NA,Non-neuronal,0.288,0.264,3.42095453270028,2.37122498916496,0.527,0.054,2.85811370099296e-292,1.43708814999627e-287,0.5606507116997749,1.2731877325692689,789.5,495,733
2270,LOC105376432,105376432,ENSG00000237470,Non-neuronal,0.192,0.145,2.6255256661355,1.8198757129696,0.53,0.0600000000000001,1.19723795338534e-236,6.0198321534168e-232,0.30324169802594336,1.4500435713155764,1162,623,734
3936,TMTC4,84899,ENSG00000125247,Non-neuronal,0.508,0.397,2.43966411479567,1.69104630268389,0.575,0.15,1.05896441883523e-104,5.32457899434544e-100,1.7600113832288655,0.632720490330267,597,869.5,735
3193,PTTG1IP,754,ENSG00000183255,Non-neuronal,0.309,0.308,2.51963663385517,1.74647902879226,0.522,0.044,5.51436247923959e-211,2.77267659818646e-206,1.319602563716393,0.5421221008469934,702.5,888,736
2725,NEK7,140609,ENSG00000151414,Non-neuronal,0.483,0.434,2.43964796456551,1.6910351081974,0.564,0.128,3.78931446417982e-220,1.90530520573425e-215,1.9163688149665592,0.7033757082141691,537,836.5,737
1554,KIF13B,23303,ENSG00000197892,Non-neuronal,0.693,0.606,2.90426344510703,2.01308201857925,0.612,0.224,5e-324,2.4842e-319,2.6419343851399484,0.6208373374950252,379.5,761,738
207,ARHGAP1,392,ENSG00000175220,Non-neuronal,0.457,0.449,2.68385884181057,1.86030918922187,0.552,0.104,0,0,1.8559219713591903,0.6224812328073386,519,809,739
1300,HEG1,57493,ENSG00000173706,Non-neuronal,0.319,0.187,2.73455280920197,1.89544756979063,0.576,0.152,1.24254780604824e-208,6.24765462359114e-204,1.075911955020324,0.014118954713998863,1035.5,1115.5,740
2428,LOC646652,646652,NA,Non-neuronal,0.255,0.232,2.34890531120597,1.6281370938647,0.527,0.054,1.23533516e-316,6.21138871865e-312,0.8947035956858362,0.6901988397807199,874,880,741
362,BTK,695,ENSG00000010671,Non-neuronal,0.168,0.148,2.97861496209878,2.06461856295244,0.514,0.028,1.86797143373078e-103,9.39234716594175e-99,0.2816088227225336,1.1039719503368413,1167.5,601,742
1579,KLHL6,89857,ENSG00000172578,Non-neuronal,0.192,0.165,3.25661086710714,2.25731064071619,0.519,0.038,6.87336004140389e-183,3.45599416241829e-178,0.2750199772419914,1.1927788531816912,1097,534,743
2433,LOC729506,729506,ENSG00000245729,Non-neuronal,0.258,0.202,2.63526716411694,1.82662800482986,0.537,0.0740000000000001,3.27443683460271e-135,1.64641958480659e-130,0.6674128865045729,0.6759850984615396,983.5,799,744
2777,NPC1,4864,ENSG00000141458,Non-neuronal,0.529,0.506,2.80771755491463,1.94616150699773,0.567,0.134,0,0,2.1965330498804057,0.5559943830031733,468.5,813,745
2811,NT5E,4907,ENSG00000135318,Non-neuronal,0.159,0.136,2.1682720776452,1.50293167730662,0.515,0.03,9.41433560353956e-57,4.73362208481572e-52,0.6356731358278839,0.5304340615821572,1189,990,746
1335,HOGA1,112817,ENSG00000241935,Non-neuronal,0.159,0.12,2.38428636577357,1.65266137208347,0.522,0.044,7.49988763804259e-86,3.7710185032842e-81,0.34669126326639504,1.2040563753058202,1214,727.5,747
3466,SFMBT2,57713,ENSG00000198879,Non-neuronal,0.7,0.673,3.09684975956811,2.14657267946238,0.593,0.186,2.3224279689198e-264,1.16774000705257e-259,3.2499945405773953,0.4938381184305214,358,785,748
1449,IRF9,10379,ENSG00000213928,Non-neuronal,0.187,0.191,2.38757714944831,1.65494236950945,0.506,0.012,2.39753512864196e-138,1.2055046380324699e-133,0.813613134597078,0.4542682967275366,1028.5,963.5,749.5
3702,SREBF1,6720,ENSG00000072310,Non-neuronal,0.388,0.37,2.43911205290334,1.69066364253973,0.543,0.0860000000000001,1.37878119442451e-304,6.93264972368587e-300,1.6332305496300876,0.5602455681045204,636,901.5,749.5
3085,PPARA,5465,ENSG00000186951,Non-neuronal,0.469,0.339,3.1217965000613,2.1638644422994,0.599,0.198,0,0,1.1948340041495655,0.4476794261355849,682.5,802,751
3992,TRPM6,140803,ENSG00000119121,Non-neuronal,0.394,0.329,3.31737475084633,2.29942895540988,0.554,0.108,2.17750497640508e-247,1.09487127718624e-242,0.7342003420630226,1.0890867229846628,692.5,541.5,752
690,CPED1,79974,ENSG00000106034,Non-neuronal,0.324,0.248,3.29153807639684,2.28152033736018,0.553,0.106,1.36185410741247e-195,6.84753863748065e-191,1.0118453908907157,0.18296504098302505,846,908,753
3445,SEMA5A,9037,ENSG00000112902,Non-neuronal,0.565,0.52,2.61526612046372,1.81276433781337,0.568,0.136,4.73623042697691e-186,2.38142402098826e-181,2.229412649463489,0.6535719220083736,465,814,754
3906,TMEM165,55858,ENSG00000134851,Non-neuronal,0.632,0.675,3.13095068417465,2.17020963920789,0.593,0.186,0,0,3.3570703732655387,0.43831515937097065,365.5,799,755
200,APOLD1,81575,ENSG00000178878,Non-neuronal,0.421,0.371,2.94879052701228,2.04394583986044,0.549,0.0980000000000001,4.09569862040124e-235,2.05935822332395e-230,1.0632759607503597,0.8195824121494313,645,693.5,756
733,CTNNA3,29119,ENSG00000183230,Non-neuronal,0.952,0.961,3.91205694983555,2.71163124496846,0.6,0.2,0,0,4.32057555016405,0.4281127469725252,259,701,757
962,EPN2,22905,ENSG00000072134,Non-neuronal,0.761,0.743,3.00102983604252,2.08015536962915,0.663,0.326,0,0,3.773315304044935,0.5370802743108638,336,782.5,758.5
3047,PLEKHH2,130271,ENSG00000152527,Non-neuronal,0.506,0.39,2.14833139138123,1.48910984684433,0.591,0.182,2.53632381435902e-216,1.27528897709786e-211,1.8863134889835411,0.6577706943707987,620,942,758.5
1411,IKZF2,22807,ENSG00000030419,Non-neuronal,0.451,0.388,2.37363600113769,1.64527910186417,0.559,0.118,6.76132936842236e-147,3.39966401973645e-142,1.834647829150941,0.5257716441285211,625,938,760
3845,TFCP2L1,29842,ENSG00000115112,Non-neuronal,0.192,0.159,2.84261513600508,1.97035066693894,0.522,0.044,9.34628733292916e-210,4.69940673387011e-205,0.2834356176891915,1.278325634922192,1153.5,593.5,761
3824,TCF7L1,83439,ENSG00000152284,Non-neuronal,0.557,0.499,3.1742701048423,2.20023637350716,0.577,0.154,0,0,1.199550939160116,1.0921808899450731,498.5,575,762
3515,SLC15A2,6565,ENSG00000163406,Non-neuronal,0.378,0.395,2.78582394848758,1.93098601543054,0.52,0.04,1.15269625367071e-219,5.79587203308169e-215,1.5404890409155636,0.46107145332057564,622,862.5,763
3452,SEPT10,151011,ENSG00000186522,Non-neuronal,0.363,0.252,2.6259208228706,1.82014961474641,0.572,0.144,1.214188280808e-191,6.1050600947307e-187,1.0938875842007458,0.3257446858151955,849,959,764
1590,KYNU,8942,ENSG00000115919,Non-neuronal,0.296,0.283,4.14716056020405,2.87459264963484,0.52,0.04,1.01231294143975e-251,5.09001070085323e-247,0.5031475487227244,1.1151860721425257,791,447,765
2943,PDE8A,5151,ENSG00000073417,Non-neuronal,0.823,0.793,3.19587235339413,2.21520991118463,0.681,0.362,0,0,4.383834447160172,0.4322252489889269,327,792,766
4092,WASF2,10163,ENSG00000158195,Non-neuronal,0.682,0.613,2.98690431331809,2.07036430337877,0.597,0.194,0,0,2.1612812984711574,0.6766940660030373,409,733.5,767
2643,MTSS1L,92154,ENSG00000132613,Non-neuronal,0.43,0.427,2.67738708544773,1.8558233095457,0.556,0.112,0,0,1.9675406550652033,0.3932494336593968,595,917,768
3966,TPTEP1,387590,ENSG00000100181,Non-neuronal,0.217,0.157,2.21803054465451,1.53742161842311,0.534,0.0680000000000001,2.27611454549953e-57,1.14445315462262e-52,0.6512384702936225,0.4887232406036661,1180.5,994.5,769
3828,TCP11L2,255394,ENSG00000166046,Non-neuronal,0.274,0.243,2.67414009415582,1.85357266668641,0.528,0.056,2.02092637345906e-147,1.01614198983895e-142,1.0946901439995735,0.22759794622403867,889,1002,770
1,A2M,2,ENSG00000175899,Non-neuronal,0.42,0.451,3.23251756148607,2.24061043385458,0.521,0.042,8.67486667616411e-235,4.36180971344208e-230,2.0461589947376178,0.21028807691432494,571.5,903,771.5
3687,SPON1,10418,ENSG00000262655,Non-neuronal,0.594,0.546,2.53859593564628,1.75962061537415,0.579,0.158,1.91354312497554e-289,9.6214861866895e-285,2.02999775889765,0.794501486441593,473,777,771.5
2613,MORC1,27136,ENSG00000114487,Non-neuronal,0.268,0.238,3.90087954448825,2.70388365796599,0.526,0.052,4.71677635243315e-242,2.37164231776691e-237,0.3954563496890018,1.1298921585890898,913.5,473.5,773
674,COL9A1,1297,ENSG00000112280,Non-neuronal,0.218,0.245,3.06069631196973,2.12151301919204,0.498,0.004,1.130269749369e-311,5.68310932680289e-307,0.9495986940382601,0.22960124667906218,890,929.5,774
3813,TBL1X,6907,ENSG00000101849,Non-neuronal,0.723,0.593,2.47553585100726,1.71591069550074,0.631,0.262,2.06113357432785e-305,1.03635857250779e-300,2.259838568772392,0.8630033201851769,435,779.5,775
480,CBFB,865,ENSG00000067955,Non-neuronal,0.581,0.522,2.69853074520834,1.87047897769549,0.581,0.162,1.52392211434384e-298,7.66243278313225e-294,1.8482484844593936,0.7250473972213877,491,768,776
1467,ITM2A,9452,ENSG00000078596,Non-neuronal,0.184,0.163,2.12093268183866,1.47011850857391,0.517,0.034,5.14406782315615e-52,2.58648874216114e-47,0.9536731089064137,0.15346113266352146,1165.5,1190,777.5
3712,SSPO,23145,ENSG00000197558,Non-neuronal,0.19,0.129,2.51173149355144,1.7409996030788,0.535,0.0700000000000001,7.28763095315776e-103,3.66429371955725e-98,0.6332840685346147,0.2153559715656186,1246,1046,777.5
1070,FCGBP,8857,ENSG00000275395,Non-neuronal,0.239,0.21,3.39329349495538,2.35205181884073,0.522,0.044,4.11737651289192e-135,2.07025808444718e-130,0.39320001354682294,1.0483448624040619,1010,548.5,779
