"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_log2FC","roc_avg_diff","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"8366","OCIAD2",132299,"ENSG00000145247","Endothelial",0.2,0.435,2.13940675592499,1.4829237609403,0.413,0.174,1.74293731080593e-11,8.7636630924633e-07
"8367","OCLN",100506658,"ENSG00000273814, ENSG00000197822","Endothelial",0.529,0.256,5.50954171000829,3.81892330246966,0.689,0.378,1.63223748481367e-172,8.20705329739163e-168
"8368","OFD1",8481,"ENSG00000046651","Microglia",0.412,0.714,1.54161499586764,1.06856608789459,0.415,0.17,3.69075253166979e-106,1.85574728044889e-101
"8369","OGFRL1",79627,"ENSG00000119900","Microglia",0.596,0.483,2.82068656733347,1.9551509413905,0.639,0.278,4.56033253250515e-132,2.29298080066892e-127
"8370","OGFRL1",79627,"ENSG00000119900","Astrocyte",0.707,0.479,1.98173919637924,1.3736369365754,0.679,0.358,7.33379968910064e-143,3.6875078216767e-138
"8371","OGG1",4968,"ENSG00000114026","Endothelial",0.143,0.275,1.53581072306971,1.0645428725695,0.437,0.126,0.0143778503966545,1
"8372","OGG1",4968,"ENSG00000114026","Pericyte",0.094,0.275,2.65413504242098,1.83970622147945,0.416,0.168,0.000878845641501586,1
"8373","OGN",4969,"ENSG00000106809","VLMC",0.545,0.051,7.19353251128734,4.98617677846512,0.761,0.522,1.92715434281851e-17,9.68992475112573e-13
"8374","OIP5",11339,"ENSG00000104147","Astrocyte",0.295,0.247,1.52685103739302,1.058332491704,0.531,0.0620000000000001,6.48458318554485e-09,0.000326051327152381
"8375","OLFM2",93145,"ENSG00000105088","OPC",0.841,0.74,2.17271475414994,1.50601110600003,0.714,0.428,4.75552624247459e-160,2.39112614997865e-155
"8376","OLFM2",93145,"ENSG00000105088","Astrocyte",0.904,0.738,3.06043281401201,2.12133037632556,0.788,0.576,0,0
"8377","OLFM3",118427,"ENSG00000118733","L5/6 NP",0.998,0.769,1.77064149362039,1.22731515908543,0.905,0.81,6.17075302846046e-232,3.1027163302402e-227
"8378","OLFML1",283298,"ENSG00000183801","VLMC",0.273,0.021,4.72358336718591,3.27413849310477,0.627,0.254,0.0012888352960379,1
"8379","OLFML2A",169611,"ENSG00000185585","VLMC",0.364,0.144,6.06291993122495,4.20249585628927,0.636,0.272,3.57713144607391e-29,1.79861746240042e-24
"8380","OLFML2A",169611,"ENSG00000185585","Pericyte",0.25,0.144,5.26847106216994,3.65182586260476,0.566,0.132,2.92478141971301e-27,1.4706093456459e-22
"8381","OLFML2B",25903,"ENSG00000162745","L5/6 IT Car3",0.877,0.055,4.63376160394002,3.21187879115795,0.923,0.846,0,0
"8382","OLFML2B",25903,"ENSG00000162745","L6b",0.708,0.058,3.67340316690106,2.54620904819744,0.833,0.666,0,0
"8383","OLFML3",56944,"ENSG00000116774","Microglia",0.313,0.003,6.92667349287055,4.80120420224253,0.656,0.312,0,0
"8384","OLFML3",56944,"ENSG00000116774","VLMC",0.364,0.008,5.64636125456591,3.91375938402528,0.678,0.356,4.00083655475002e-06,0.201166062809386
"8385","OLIG1",116448,"ENSG00000184221","Oligodendrocyte",0.598,0.04,4.28831171180416,2.97243117239925,0.784,0.568,0,0
"8386","OLIG1",116448,"ENSG00000184221","OPC",0.899,0.049,5.44775474273069,3.77609584030585,0.938,0.876,0,0
"8387","OLIG2",10215,"ENSG00000205927","Oligodendrocyte",0.27,0.019,3.78565545757332,2.62401640698832,0.626,0.252,0,0
"8388","OLIG2",10215,"ENSG00000205927","OPC",0.636,0.019,5.47317889203277,3.79371851771272,0.811,0.622,0,0
"8389","OLMALINC",90271,NA,"Oligodendrocyte",0.479,0.175,4.15652060404308,2.88108053763178,0.678,0.356,0,0
