"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"ZNF341",0.631010910477787,-0.202940843996691,0.375,0.583,1
"KCNK10",0.631048672010824,-0.405465108108164,0.625,0.792,1
"MYRF",0.63105380697464,-0.182321556793955,0.208,0.375,1
"ACTG1",0.631085190565149,-0.618629959372478,0.958,0.958,1
"GYPE",0.631301953713835,0.154150679827258,0.167,0,1
"COL4A3",0.631366426685011,-0.209091797858559,0.417,0.708,1
"TRANK1",0.631395616036184,-0.452811228705363,0.833,0.875,1
"COL6A6",0.631569186206451,-0.130053128248198,0.25,0.417,1
"GAD2",0.631781790763033,-0.464190394120946,0.958,1,1
"GFOD2",0.63183985760954,-0.414433778090925,0.75,0.833,1
"BRD1",0.631840165955308,-0.390427230743624,0.542,0.833,1
"CCNY",0.63191137745758,-0.453368568741204,0.792,0.917,1
"SCML2",0.631967781196077,-0.379489621704903,0.583,0.75,1
"SH3BGR",0.632007595380015,-0.327212911208416,0.208,0.208,1
"AES",0.632051768268678,-0.362740163441823,1,1,1
"SLC2A4RG",0.632065268519501,-0.0923733201310151,0.125,0.292,1
"AMT",0.632224843878901,-0.186102279633861,0.458,0.625,1
"MEOX2",0.632232686571598,-0.18805223150294,0.208,0.333,1
"TEP1",0.632294901998663,-0.101782694309942,0.167,0.25,1
"POMT2",0.63239668360547,-0.196710294246054,0.417,0.625,1
"WDR37",0.632404551337131,-0.437467839194338,0.792,0.875,1
"DMRT1",0.632414257170346,0.143100843640673,0.167,0.083,1
"KPNA2",0.632519388564017,-0.381367556529104,0.5,0.667,1
"MRFAP1",0.632523593278018,-0.552789822865023,0.792,0.958,1
"MRPL4",0.632544443143256,-0.287682072451781,0.75,0.833,1
"KRBOX4",0.632555713609627,-0.296265816143172,0.667,0.75,1
"PRRT1",0.632609328151861,-0.397301797469003,0.625,0.792,1
"WDR35",0.632661273559,-0.266628663253949,0.708,0.667,1
"TCTE1",0.632748026665594,-0.0339015516756814,0.167,0.208,1
"RPLP2",0.632770030248259,-0.514837665255951,0.833,0.958,1
"ZNF641",0.632776891043567,-0.440733246945623,0.708,0.833,1
"ITPKB",0.632823524640458,-0.234839591077401,0.25,0.417,1
"SS18",0.63293597602219,-0.251314428280906,0.625,0.792,1
"ZFP69",0.633075373044614,0.0339015516756814,0.167,0.125,1
"TRMT10C",0.633113510897751,-0.489918938946677,0.542,0.75,1
"EXOSC1",0.633250240266985,-0.468266009347195,0.708,0.75,1
"TUBB3",0.633265463231841,-0.129211731480006,0.125,0.333,1
"NAP1L6",0.633267667608788,-0.03509131981127,0.125,0.208,1
"STPG2",0.633399881003032,-0.405465108108164,0.75,0.958,1
"GLRA1",0.633608440715091,-0.20359895524124,0.292,0.375,1
"UROD",0.633728649614401,-0.309188277672745,0.708,0.708,1
"SLC25A13",0.633763586605694,-0.271315094987576,0.792,0.75,1
"FRS2",0.633815959947621,-0.405465108108164,0.708,0.958,1
"VPS13B",0.633896439234032,-0.378572731209075,0.958,0.958,1
"RINL",0.633918827316115,-0.167054084663166,0.208,0.417,1
"TNRC6A",0.633968760989004,-0.40225040958769,0.958,1,1
"CNTRL",0.633988839279641,-0.363264753617788,0.917,0.875,1
"FBXO48",0.634037007923627,-0.164303051291276,0.167,0.292,1
"SUMF1",0.634068000951125,-0.506036014883426,0.875,0.958,1
"TECPR1",0.634095707284658,-0.270290329739912,0.667,0.875,1
"MARCH7",0.634107937657801,-0.36142554669733,0.833,0.875,1
"RASGEF1B",0.634132449904898,-0.248879182446011,1,1,1
"CAPN10",0.634249042853543,-0.170625517030763,0.375,0.583,1
"SMPDL3A",0.634379707407542,-0.130053128248198,0.292,0.417,1
"TSPAN31",0.63456235698473,-0.246133069538909,0.375,0.458,1
"SLC25A23",0.634645939898949,-0.328504066972036,0.708,0.708,1
"ZNF132",0.634671303095812,-0.145182009844498,0.292,0.375,1
"PTK7",0.634700462042503,-0.323787077093897,0.208,0.5,1
"KCNA1",0.634708050326411,-0.190043602887865,0.458,0.708,1
"PHRF1",0.634832362360078,-0.232622295268753,0.542,0.5,1
"TP53BP1",0.63496052148262,-0.490729759762853,0.75,1,1
"NALCN",0.63496385672332,-0.435113802030294,0.958,1,1
"STAC3",0.635013558764605,-0.0896121586896871,0.208,0.25,1
"IRAK1",0.635125728595303,-0.145182009844498,0.208,0.5,1
"CCDC183",0.635188847421398,-0.393904285707088,0.208,0.458,1
"CHRAC1",0.63526219620711,-0.209720530982069,0.25,0.333,1
"TCERG1L",0.635304436524614,-0.340325805937203,0.333,0.583,1
"BMP3",0.635348227149605,-0.25489224962879,0.25,0.333,1
"ANKRD44",0.635416457980588,-0.483296092752833,0.917,0.958,1
"TNIP3",0.635450911325717,-0.0714589639821449,0.125,0.208,1
"DRAXIN",0.635485536116304,-0.03509131981127,0.125,0.208,1
"ATG14",0.635519072128392,-0.413763910922859,0.667,0.792,1
"MFAP3",0.635542244474826,-0.428454626332863,0.792,0.792,1
"CRLF2",0.635613294037704,0.0714589639821449,0.167,0.125,1
"SLC9C2",0.635676195624921,-0.187211542088146,0.333,0.583,1
"SNAPC1",0.635741377816561,-0.265703165733006,0.417,0.458,1
"TOR2A",0.63575603519159,-0.393904285707088,0.167,0.5,1
"VDR",0.635804097787256,0.154150679827258,0.167,0,1
"MYO18B",0.635891062623838,-0.195744577126095,0.417,0.458,1
"GPR85",0.635998134083345,-0.244196960512042,0.5,0.542,1
"HS3ST3A1",0.636001407279822,0.148420005118273,0.167,0.042,1
"AC006538.4",0.636015354311551,-0.0327898228229909,0.208,0.208,1
"ABCD1",0.636073320328955,-0.0666913744986724,0.208,0.292,1
"FGF14",0.636105980022886,-0.424229812694064,1,1,1
"HCN2",0.636167276395765,-0.380463805902747,0.583,0.833,1
"C2orf73",0.636182677167428,-0.0339015516756814,0.208,0.167,1
"FREM2",0.63638607051929,0.0984400728132525,0.125,0.167,1
"MCF2L2",0.636417652058896,-0.427318709394785,0.833,0.917,1
"MTMR3",0.636516933017504,-0.325422400434628,0.792,0.917,1
"WDR17",0.636550003987633,-0.439624026919483,0.917,0.958,1
"PDE1C",0.63658545923566,-0.396746657068284,0.792,0.958,1
"FANK1",0.636642009875912,-0.212921997242672,0.667,0.792,1
"CCDC142",0.636836289038731,-0.161268147596122,0.375,0.5,1
"DUS2",0.636908683591962,-0.478490243123054,0.417,0.625,1
"GTPBP3",0.636931838548546,-0.138836444854216,0.458,0.708,1
"KLHL17",0.637144077539933,-0.217064505237828,0.292,0.417,1
"ATXN1",0.637181140978396,-0.40984671240953,0.958,1,1
"EIF2D",0.637216350242466,-0.373204245889943,0.542,0.625,1
"SLC4A7",0.637224225897203,-0.44507424620321,0.875,0.958,1
"PNISR",0.637242924587802,-0.468452257381101,1,0.958,1
"IL18",0.637262002380193,-0.2295744416445,0.208,0.333,1
"C6orf136",0.637447078061477,-0.321320431600611,0.708,0.833,1
"MSX1",0.637448406422001,-0.0363676441708749,0.125,0.125,1
"TMPRSS12",0.63754444023626,0.0769610411361283,0.125,0.042,1
"HERC6",0.637680037391946,-0.328115642030272,0.708,0.75,1
"KBTBD12",0.637708838966889,-0.41173472112176,0.542,0.75,1
"TMEM154",0.637899219668612,0.148420005118273,0.167,0.042,1
"PRTFDC1",0.637987411955557,-0.297534368894792,0.625,0.917,1
"KIAA0930",0.637997659861443,-0.343771539102824,0.917,0.958,1
"LGALS4",0.638082615002868,-0.0666913744986724,0.167,0.25,1
"RIPPLY2",0.638110178586454,-0.379489621704904,0.333,0.625,1
"PTDSS1",0.638163580956989,-0.409042929456048,0.667,0.833,1
"NFE2L1",0.638166712251408,-0.47778576968779,0.833,0.917,1
"WDR44",0.638197376978549,-0.428760670711686,0.75,0.833,1
"TNFRSF18",0.638206297804032,-0.0363676441708749,0.125,0.125,1
"ORAI2",0.638374205854647,-0.27115277050057,0.542,0.75,1
"FITM2",0.638444292484151,-0.218253566020018,0.375,0.583,1
"MAGEC3",0.638478566703969,-0.205852054204149,0.333,0.417,1
"TGFA",0.63857249694646,-0.149531733970964,0.208,0.375,1
"ZNF280B",0.638579535805148,-0.426742506555449,0.667,0.708,1
"UGP2",0.638603059546733,-0.429925405678325,0.875,0.792,1
"SLC26A4",0.638654313376961,-0.390605993704414,0.667,0.792,1
"RRAGA",0.638662876242942,-0.512563243664531,0.542,0.792,1
"C4orf36",0.638693942281066,-0.209720530982069,0.25,0.333,1
"C22orf23",0.638754310195626,-0.117783035656384,0.25,0.292,1
"CCDC124",0.638792895938725,-0.275705881405065,0.542,0.625,1
"NISCH",0.638799682499171,-0.506561224979533,0.833,0.875,1
"ANKS3",0.638817611201613,-0.334369186424434,0.708,0.792,1
"TNRC6B",0.63885711520253,-0.401554270116165,1,1,1
"HSPG2",0.638950977009579,0.03509131981127,0.208,0.125,1
"PIM2",0.638996448137076,-0.254234138384241,0.375,0.417,1
"PCBD1",0.639058335408076,-0.329882426942157,0.583,0.667,1
"PDE6D",0.639158532543916,-0.379489621704904,0.667,0.75,1
"FCHSD2",0.639187555972755,-0.398030129620647,0.917,0.958,1
"PAICS",0.639294589895005,-0.401010757758784,0.625,0.833,1
"CDK5RAP2",0.639436225007227,-0.264953821374225,0.708,0.917,1
"ZNF395",0.639556884742445,-0.200670695462151,0.417,0.542,1
"GLOD4",0.639591784198221,-0.478892576662982,0.625,0.75,1
"ACP2",0.639626191938658,-0.390866308687012,0.333,0.583,1
"PTGES",0.639659964921055,-0.0377403279828471,0.083,0.125,1
"MLLT3",0.639665682649422,-0.40255220188304,0.875,0.958,1
"DLEC1",0.639689157491911,-0.182321556793955,0.25,0.375,1
"USP30",0.639699636806464,-0.260283098263666,0.583,0.708,1
"METTL5",0.639727322321105,-0.264692554227082,0.667,0.75,1
"BPTF",0.639783147990201,-0.460524885291191,0.917,1,1
"CHL1",0.639812834788865,-0.564932121562656,0.958,0.958,1
"PDCD2L",0.639815436056081,-0.0845573880280629,0.292,0.333,1
"TET3",0.639826251113226,-0.441832752279039,0.75,0.875,1
"EXOSC8",0.639835553124979,-0.235314086934465,0.583,0.583,1
"TMEM100",0.639937107158469,-0.164303051291276,0.167,0.292,1
"C4orf51",0.639953142369892,-0.0984400728132525,0.167,0.292,1
"UBE2D3",0.639973088139011,-0.495077266797852,0.917,0.958,1
"SYNE2",0.640035778478208,-0.457424847038875,0.458,0.667,1
"SLC35A5",0.640050979921956,-0.22314355131421,0.625,0.667,1
"PTH2R",0.640051528701277,-0.336472236621213,0.417,0.667,1
"RARS2",0.640099585139911,-0.318453731118535,0.708,0.75,1
"PPP5C",0.640125635429499,-0.296265816143172,0.833,0.917,1
"ACOT4",0.640142732549173,0.03509131981127,0.125,0.167,1
"GSK3B",0.640178306335152,-0.458651815101247,0.875,0.958,1
"TCP1",0.64023272586743,-0.484745910982939,0.708,0.792,1
"ZBTB45",0.640245679152631,-0.141078598259906,0.292,0.417,1
"RGCC",0.640303540985661,-0.105360515657826,0.125,0.25,1
"EHMT2",0.640568923344561,-0.440556427919435,0.792,0.958,1
"RBFOX3",0.640604609259817,-0.392925758855429,0.917,1,1
"TMEM230",0.640626302753739,-0.4413112398813,0.75,0.958,1
"SUSD6",0.640642099078899,-0.245122458032985,0.542,0.625,1
"ZNF627",0.640647054001772,-0.22314355131421,0.542,0.5,1
"ZNF141",0.640865225303898,-0.377762505558829,0.542,0.708,1
"ZC3H4",0.640938691831652,-0.211309093667207,0.542,0.667,1
"TUSC2",0.641270803134133,-0.405465108108164,0.583,0.917,1
"USP12",0.641296655756823,-0.419070760163943,0.625,0.708,1
"IQCE",0.641374762218114,-0.282048254733525,0.625,0.833,1
"ETNK1",0.6414883548232,-0.333044641148945,0.875,0.958,1
"SAT2",0.641498452037039,-0.458215673493693,0.792,0.958,1
"CCDC85A",0.641565360493084,-0.461509005254313,0.875,1,1
"LRRC7",0.64157327565678,-0.449696241886047,0.958,1,1
"SPATA7",0.641766711642048,-0.4556392081987,0.75,0.917,1
"GDA",0.641818812567396,-0.311587593305335,0.792,0.792,1
"CCNB3",0.641970575458774,0.074107972153722,0.167,0.083,1
"CREM",0.642087064979893,-0.397301797469003,0.625,0.833,1
"ABHD18",0.642096260302918,-0.454191006990469,0.875,1,1
"JOSD2",0.642196119697166,-0.487703206345137,0.333,0.417,1
"SHISA8",0.642247569386615,-0.0689928714869514,0.167,0.208,1
"BOD1L1",0.642369466603832,-0.364776012784065,1,1,1
"SLC2A14",0.642481308411534,-0.145182009844498,0.208,0.375,1
"TPTE2",0.642483614827861,-0.42744401482694,0.458,0.75,1
"TNFSF15",0.642543672728926,-0.182321556793955,0.167,0.333,1
"PGBD1",0.642706294041016,-0.294799540220645,0.75,0.625,1
"AC068533.7",0.642713167025297,-0.146603474191875,0.458,0.708,1
"OMD",0.642805050254389,0.109199291964992,0.167,0.083,1
"FTCD",0.642912658063389,-0.177681177237452,0.333,0.542,1
"SMAD4",0.642948113995237,-0.388935806156954,0.708,0.708,1
"PTBP3",0.643040728057507,-0.281412459438185,0.833,0.833,1
"TXNDC15",0.643134154420395,-0.405465108108164,0.5,0.75,1
"RMND5B",0.643184501497562,-0.400759217070752,0.625,0.708,1
"USP14",0.643250340703827,-0.373204245889943,0.833,0.792,1
"MRPL10",0.643254980721963,-0.413187154202075,0.417,0.583,1
"DPF2",0.643274857187641,-0.282998223139354,0.667,0.833,1
"ARHGEF17",0.643306167018067,-0.432133355190326,0.542,0.792,1
"NUDC",0.643319084700457,-0.479573080261886,0.833,0.792,1
"ULBP2",0.643329069487941,0.113328685307003,0.167,0.042,1
"RAB19",0.643488107181279,-0.0984400728132525,0.167,0.208,1
"MAN2C1",0.643497053708354,-0.391280473116208,0.625,0.875,1
"FRAS1",0.643543013845523,-0.370063181057248,0.833,0.958,1
"PSD2",0.643632264442625,-0.170625517030763,0.458,0.5,1
"ANKRD34A",0.643683522547636,-0.378436435720245,0.375,0.667,1
"XG",0.643691367117215,-0.0984400728132525,0.208,0.25,1
"ZFP3",0.643858113177882,-0.437213806422745,0.25,0.417,1
"ZNF229",0.643909564088493,-0.194156014440958,0.417,0.583,1
"DEPTOR",0.643950093695907,-0.312683374657198,0.708,0.708,1
"NLRP2",0.644111285233526,-0.352821374622742,0.042,0.417,1
"STX4",0.644148093818927,-0.210295408836361,0.333,0.542,1
"UNC50",0.644183104845523,-0.226313126075489,0.667,0.708,1
"LZIC",0.644227336141943,-0.367724780125317,0.542,0.708,1
"CYP39A1",0.644264448987299,0.215111379616945,0.167,0.042,1
"FAM222B",0.644293768831751,-0.358019331324726,0.917,0.958,1
"NGF",0.644377436439863,-0.298044859487327,0.708,0.75,1
"CDCA7",0.644439092616247,-0.176930708159078,0.25,0.333,1
"SPATA5L1",0.64444475716388,-0.421994410059375,0.417,0.5,1
"MIIP",0.644578003399728,-0.367724780125318,0.333,0.542,1
"FAM214B",0.644686989538328,-0.361790044605503,0.333,0.708,1
"SYTL1",0.64479603265225,0.0363676441708749,0.167,0.125,1
"HORMAD2",0.644874169271825,0.143100843640673,0.167,0.083,1
"PGLYRP1",0.644906366454876,-0.23638877806423,0.167,0.333,1
"ERAP1",0.644948154965224,-0.375789339962048,0.667,0.75,1
"PNPO",0.644968712406154,-0.0689928714869514,0.125,0.208,1
"MAMSTR",0.64509035231467,-0.0984400728132525,0.167,0.25,1
"BACE2",0.645132276393288,0.03509131981127,0.167,0.125,1
"GMPPB",0.645206167499454,-0.216223108469636,0.167,0.292,1
"FBP1",0.645224694438453,0.03509131981127,0.208,0.125,1
"PCDHB13",0.64534171507063,0.113328685307003,0.167,0.042,1
"PLCE1",0.645349643945735,-0.361013345537331,0.542,0.875,1
"CLP1",0.645665080756423,-0.167054084663166,0.292,0.375,1
"TBC1D8",0.645829247549456,-0.346624608085231,0.792,0.917,1
"RASSF2",0.646017332074409,-0.109199291964992,0.083,0.208,1
"CCDC65",0.646084244561531,-0.472906388903697,0.583,0.75,1
"SCUBE1",0.646088921752662,-0.0689928714869514,0.167,0.208,1
"LRRTM4",0.646227152046551,-0.526799061333795,1,1,1
"EIF3CL",0.646243489431607,-0.0363676441708749,0.125,0.167,1
"MRPL22",0.646302394343796,-0.510825623765991,0.458,0.5,1
"CNIH2",0.646329896795751,-0.251314428280906,0.625,0.75,1
"KANSL1L",0.646433544432476,-0.446460247811087,0.958,1,1
"PPP2R5B",0.646494207422031,-0.441274560804875,0.667,0.875,1
"FAM186A",0.6465180592332,-0.182321556793955,0.208,0.375,1
"MBD4",0.64659464716409,-0.413763910922859,0.75,0.75,1
"ANKRD9",0.646654922269335,-0.246133069538909,0.458,0.458,1
"RQCD1",0.646694886975618,-0.271933715483642,0.583,0.625,1
"TMEM60",0.646831970666459,-0.41173472112176,0.458,0.708,1
"FAM160A2",0.646988243004524,-0.214409871345455,0.458,0.542,1
"GAB3",0.647005857551869,0.0363676441708749,0.167,0.125,1
"CAPRIN2",0.647042969736744,-0.301866707443737,0.708,0.833,1
"VPS18",0.647063881449782,-0.280902385466402,0.458,0.375,1
"AFMID",0.647172111156139,-0.405465108108164,0.333,0.542,1
"NFKBIE",0.647231934573793,-0.0953101798043248,0.167,0.25,1
"CFAP53",0.647272687494704,-0.186102279633861,0.417,0.583,1
"RAB37",0.647335882095135,-0.32892503098583,0.75,0.875,1
"SOGA1",0.647398373144255,-0.407968238326283,0.792,0.917,1
"NAT8L",0.647583125254534,-0.500322901566842,0.917,0.917,1
"EDIL3",0.647586638628048,-0.311313676985058,0.875,0.958,1
"ZNF32",0.64759854468576,-0.252996514463891,0.583,0.75,1
"KCTD20",0.647646768718756,-0.287682072451781,0.708,0.875,1
"FAM63B",0.647683128110983,-0.456482882449889,0.792,0.958,1
"PNLIPRP3",0.647700967841395,0.117783035656383,0.125,0,1
"C12orf60",0.64772444398148,-0.510825623765991,0.083,0.417,1
"RP11-514P8.6",0.647754886187234,-0.341303163890879,0.875,0.958,1
"RP11-722G7.1",0.647776758534283,-0.200670695462151,0.5,0.583,1
"RPL22",0.647778220476809,-0.266628663253949,0.75,0.75,1
"SNX6",0.647851507351077,-0.372979652963676,0.875,0.875,1
"NPC2",0.647869514961692,-0.242561637171311,0.458,0.625,1
"NR2C2",0.648007548727397,-0.45267884558843,0.833,0.833,1
"C12orf42",0.648142416492293,-0.03509131981127,0.125,0.208,1
"GPR34",0.648329929158991,-0.138150338480817,0.125,0.25,1
"CXCL17",0.648387810862884,-0.0689928714869514,0.083,0.25,1
"EMC10",0.648390868175984,-0.439951284179334,0.708,0.792,1
"PLB1",0.648409452894961,-0.114410351177744,0.208,0.375,1
"CCDC129",0.648452810178482,-0.114410351177744,0.208,0.292,1
"HNRNPL",0.648481490049328,-0.435318071257845,0.958,1,1
"TEX22",0.648555674758829,-0.198450938723838,0.458,0.583,1
"TCEAL8",0.648700757665661,-0.508119262168248,0.583,0.708,1
"ZPLD1",0.648780454445558,-0.101782694309942,0.167,0.208,1
"OLFML2A",0.648784331048649,-0.0714589639821449,0.125,0.167,1
"GAR1",0.648811339508505,-0.385662480811985,0.5,0.708,1
"FBRSL1",0.648839866001403,-0.461345566502621,0.667,0.875,1
"ATIC",0.648854789723669,-0.41173472112176,0.625,0.667,1
"MSANTD1",0.648989223140743,-0.200670695462151,0.292,0.542,1
"UTP6",0.649063280718301,-0.252996514463891,0.583,0.75,1
"CASZ1",0.649171395670002,-0.169899036795397,0.083,0.292,1
"TSPYL4",0.649219948198678,-0.433038435012264,0.75,0.917,1
"INTS12",0.649282037304517,-0.259108700007725,0.708,0.75,1
"ZNF524",0.649401960316451,-0.03509131981127,0.125,0.125,1
"BRPF1",0.649421743733676,-0.0923733201310151,0.25,0.25,1
"ATXN7L1",0.649426325699997,-0.448190052774506,0.833,1,1
"C18orf32",0.649508721924058,-0.194156014440958,0.375,0.583,1
"EED",0.649579845944887,-0.26101382536962,0.583,0.625,1
"UNC5B",0.649626138511337,-0.133531392624522,0.167,0.208,1
"FAM71F1",0.649764937593577,0.074107972153722,0.167,0.083,1
"NHLRC2",0.649765455343679,-0.420850026947644,0.75,0.792,1
"TRPV3",0.649784723779575,0.0363676441708749,0.167,0.083,1
"MPLKIP",0.649860147921805,-0.416514944294749,0.708,0.667,1
"POLR1E",0.650060622663641,-0.200670695462151,0.333,0.417,1
"UBE2G2",0.650079638901339,-0.309104508039188,0.792,0.917,1
"NCKIPSD",0.650124017809614,-0.257222864967072,0.708,0.792,1
"DMRT2",0.650149358389523,0.113328685307003,0.167,0.042,1
"TNKS2",0.650223897704342,-0.357263006290287,0.875,0.958,1
"RNF149",0.650348116996085,-0.372772746422622,0.917,0.958,1
"CRY2",0.650373518913602,-0.338773733609492,0.792,0.875,1
"CALCB",0.650445890290611,-0.182321556793955,0.208,0.333,1
"CD96",0.650493006555993,-0.164303051291276,0.167,0.25,1
"POLR2B",0.650538256944157,-0.313349819200359,0.792,0.917,1
"MROH1",0.650588152845979,-0.322083499169113,0.708,0.833,1
"USP6",0.65063906540831,-0.169076330043934,0.333,0.542,1
"DPY19L2",0.650669872063388,-0.417735200699979,0.792,0.958,1
"HSD17B14",0.650802867175317,-0.376051222901871,0.542,0.708,1
"DGUOK",0.651000397279687,-0.302280871872934,0.75,0.833,1
"C1QTNF3-AMACR",0.651037847327285,-0.321381990897623,0.917,0.958,1
"FRMD8",0.651101754159184,-0.192371892647456,0.292,0.333,1
"CITED4",0.651147430328709,0.207639364778244,0.125,0.083,1
"ANGEL2",0.651187254575005,-0.252996514463891,0.75,0.75,1
"HN1",0.651233413252863,-0.63715291120537,0.792,0.833,1
"ATP5A1",0.651272572887241,-0.405465108108164,0.75,0.917,1
"C21orf33",0.651519103123257,0.148420005118273,0.167,0.042,1
"NT5C2",0.651539021286574,-0.429385291825817,0.875,0.958,1
"ZHX2",0.651620480155808,-0.250144153132716,0.667,0.792,1
"AMER2",0.6517334678534,-0.377027172787631,0.958,0.833,1
"ZADH2",0.651780032604955,-0.18859116980755,0.5,0.625,1
"SLC8A3",0.651845372844663,-0.455895961735056,0.875,0.958,1
"POC1A",0.651893413513196,-0.0689928714869514,0.167,0.208,1
"MND1",0.651903341158269,-0.105360515657826,0.125,0.208,1
"FADD",0.651920208292942,-0.141078598259906,0.25,0.375,1
"CDA",0.65224638979342,0.148420005118273,0.167,0.042,1
"RP11-886H22.1",0.652261547452024,0.117783035656383,0.125,0,1
"KLC3",0.652261547652698,0.117783035656383,0.125,0,1
"ANKRD34C",0.652383893634998,-0.129211731480006,0.167,0.25,1
"ZBTB1",0.652397894113179,-0.264479175372117,0.708,0.917,1
"OSBPL6",0.652449233970018,-0.410284394544113,1,1,1
"EYA3",0.652541833041782,-0.461345566502621,0.875,0.833,1
"QSOX1",0.652563034338916,-0.381014012244,0.625,0.875,1
"TNFAIP6",0.652751456075617,0.0714589639821449,0.208,0.125,1
"RTKN2",0.652751788700155,-0.216223108469636,0.208,0.292,1
"C12orf56",0.652757228089623,-0.23638877806423,0.167,0.292,1
"MFSD9",0.652765800118768,-0.161268147596122,0.417,0.458,1
"ARL6IP6",0.652799792091765,-0.405465108108164,0.708,0.75,1
"DPP10",0.652850363743902,-0.492597866417358,0.958,1,1
"TFAP2E",0.652904171384527,-0.384411698910332,0.542,0.792,1
"ANO4",0.652926104543426,-0.44815933920617,0.958,1,1
"NRM",0.653017592198205,-0.0377403279828471,0.083,0.125,1
"HARS",0.65313364585146,-0.482696456044155,0.792,0.917,1
"NTRK3",0.653144992115483,-0.357939966245319,0.958,1,1
"DGCR2",0.653162833415518,-0.429729730107796,0.833,0.958,1
"PALM2",0.653218842617516,-0.438254930931155,0.542,0.833,1
"RPUSD3",0.653264559615029,-0.411098925826421,0.5,0.792,1
"BEX2",0.653281379806786,-0.581507209417276,0.833,0.875,1
"LSM12",0.653322809461372,-0.392726082330735,0.625,0.958,1
"SHROOM2",0.653357310894787,-0.215708572826692,0.542,0.458,1
"SNAP23",0.653372286732745,-0.281167391430587,0.667,0.833,1
"TNN",0.653440268977053,0.113328685307003,0.167,0.042,1
