"","gene","X","entrez_id","ensembl_gene_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","hMC_overlap","used"
"916","OGN",916,4969,"ENSG00000106809","VLMC",0.545,0.052,4.96478995770747,0.761,0.522,1.04821177604502e-16,5.27051363113195e-12,TRUE,TRUE
"917","OLFML2A",917,169611,"ENSG00000185585","VLMC",0.364,0.162,4.16399856476019,0.63,0.26,6.70171469782235e-32,3.36968916721205e-27,TRUE,TRUE
"918","OLFML3",918,56944,"ENSG00000116774","VLMC",0.364,0.014,3.40370051934129,0.675,0.35,4.20188462150959e-05,1,TRUE,TRUE
"919","OLIG1",919,116448,"ENSG00000184221","OPC",0.899,0.076,3.18180127239454,0.928,0.856,0,0,FALSE,TRUE
"920","OLIG2",920,10215,"ENSG00000205927","OPC",0.636,0.032,3.28807638305668,0.805,0.61,0,0,FALSE,TRUE
"921","OLMALINC",921,90271,NA,"Oligodendrocyte",0.479,0.209,2.55546657522539,0.666,0.332,0,0,FALSE,TRUE
"922","OLR1",922,4973,"ENSG00000173391","Microglia",0.665,0.102,4.77980443900675,0.81,0.62,0,0,TRUE,TRUE
"923","OPALIN",923,93377,"ENSG00000197430","Oligodendrocyte",0.776,0.04,5.87311981299276,0.883,0.766,0,0,TRUE,TRUE
"924","OSMR",924,9180,"ENSG00000145623","Endothelial",0.414,0.121,4.23704779278436,0.665,0.33,1.08084761498496e-39,5.43460989290589e-35,TRUE,TRUE
"925","OSTN",925,344901,"ENSG00000188729","PVALB",0.368,0.157,2.63280217956087,0.622,0.244,4.64794266580034e-272,2.33703205179107e-267,TRUE,TRUE
"926","P2RY12",926,64805,"ENSG00000169313","Microglia",0.865,0.088,5.80599650416014,0.922,0.844,0,0,TRUE,TRUE
"927","P2RY13",927,53829,"ENSG00000181631","Microglia",0.612,0.118,4.83674922874439,0.777,0.554,0,0,TRUE,TRUE
"928","P2RY14",928,9934,"ENSG00000174944","Pericyte",0.406,0.089,4.00806961321703,0.674,0.348,3.73428924025346e-18,1.87763797289184e-13,FALSE,FALSE
"929","PADI2",929,11240,"ENSG00000117115","Oligodendrocyte",0.697,0.193,2.73925773992818,0.797,0.594,0,0,FALSE,TRUE
"930","PALMD",930,54873,"ENSG00000099260","Endothelial",0.814,0.193,4.16883598934027,0.872,0.744,5.58253186291076e-60,2.80695284599016e-55,TRUE,TRUE
"931","PAMR1",931,25891,"ENSG00000149090","Astrocyte",0.933,0.22,4.06192701224891,0.943,0.886,0,0,TRUE,TRUE
"932","PAPLN",932,89932,"ENSG00000100767","Astrocyte",0.931,0.113,4.76136193299159,0.955,0.91,0,0,TRUE,TRUE
"933","PAQR5",933,54852,"ENSG00000137819","Endothelial",0.357,0.184,3.54702742081442,0.615,0.23,1.89199734606976e-62,9.51315185577337e-58,TRUE,TRUE
"934","PARD3",934,56288,"ENSG00000148498","Pericyte",0.969,0.811,2.67489830234508,0.875,0.75,3.16640882588919e-23,1.59210202174534e-18,FALSE,TRUE
"935","PARD3B",935,117583,"ENSG00000116117","Astrocyte",0.992,0.782,2.92837248074973,0.96,0.92,0,0,FALSE,TRUE
"936","PARP10",936,84875,"ENSG00000178685","VLMC",0.364,0.096,3.80115618804347,0.644,0.288,0.000271594084848721,1,TRUE,TRUE
"937","PARP12",937,64761,"ENSG00000059378","Endothelial",0.429,0.12,3.48024651034572,0.674,0.348,9.03030195266488e-29,4.54052612481943e-24,TRUE,TRUE
"938","PARP9",938,83666,"ENSG00000138496","Endothelial",0.5,0.111,3.50836906415387,0.716,0.432,2.65101195935073e-44,1.33295532328114e-39,TRUE,TRUE
"939","PAX6",939,5080,"ENSG00000007372","Astrocyte",0.637,0.077,3.79194686322908,0.796,0.592,0,0,TRUE,TRUE
"940","PAXIP1.AS2",940,NA,NA,"VLMC",0.364,0.107,3.45954607245241,0.643,0.286,1.4668935328474e-06,0.0737568737251,TRUE,TRUE
"941","PBXIP1",941,57326,"ENSG00000163346","Astrocyte",0.495,0.068,3.29009481456088,0.724,0.448,0,0,TRUE,TRUE
"942","PCAT19",942,100505495,NA,"Endothelial",0.543,0.126,5.02259644604728,0.743,0.486,0,0,TRUE,TRUE
"943","PCDH15",943,65217,"ENSG00000150275","OPC",0.997,0.715,3.92076217765134,0.995,0.99,0,0,TRUE,TRUE
"944","PCOLCE",944,5118,"ENSG00000106333","VLMC",0.364,0.049,4.50446241857528,0.661,0.322,0.000129485182145575,1,FALSE,TRUE
"945","PCOLCE2",945,26577,"ENSG00000163710","L6b",0.678,0.135,2.79476767413738,0.806,0.612,0,0,TRUE,TRUE
"946","PCP4",946,5121,"ENSG00000183036","L5/6 NP",0.987,0.282,2.81318301440164,0.964,0.928,0,0,TRUE,TRUE
"947","PCSK6",947,5046,"ENSG00000140479","Oligodendrocyte",0.903,0.395,3.62049625362506,0.903,0.806,0,0,TRUE,TRUE
"948","PDE4C",948,5143,"ENSG00000105650","Pericyte",0.469,0.461,2.74316134653344,0.578,0.156,1.17357916930829e-12,5.90087342119902e-08,FALSE,FALSE
"949","PDE7B",949,27115,"ENSG00000171408","Pericyte",0.906,0.649,2.54695951804304,0.853,0.706,2.86748337261363e-14,1.44179931458386e-09,FALSE,FALSE
"950","PDE8A",950,5151,"ENSG00000073417","Oligodendrocyte",0.991,0.823,2.76051927981055,0.957,0.914,0,0,TRUE,TRUE
"951","PDE8B",951,8622,"ENSG00000284762, ENSG00000113231","Pericyte",0.938,0.806,2.60236566156767,0.859,0.718,3.78125206600762e-16,1.90125135130929e-11,FALSE,FALSE
"952","PDGFD",952,80310,"ENSG00000170962","LAMP5",0.816,0.418,2.5294303495937,0.814,0.628,0,0,TRUE,TRUE
"953","PDLIM1",953,9124,"ENSG00000107438","L5/6 NP",0.363,0.083,2.66828153414074,0.652,0.304,7.41133118021905e-200,3.72649143072594e-195,FALSE,FALSE
"954","PDZRN3",954,23024,"ENSG00000121440","VLMC",1,0.75,2.53285548194145,0.972,0.944,1.14576553299111e-07,0.00576102367643261,FALSE,FALSE
"955","PEAR1",955,375033,"ENSG00000187800","Pericyte",0.438,0.02,5.07273419533336,0.713,0.426,4.97830063026507e-50,2.50313933990358e-45,TRUE,TRUE
"956","PENK",956,5179,"ENSG00000181195","L4 IT",0.409,0.025,2.54766876355809,0.694,0.388,6.62053498226535e-19,3.32887119443284e-14,FALSE,TRUE
"957","PHF21B",957,112885,"ENSG00000056487","Astrocyte",0.807,0.337,3.36838299176696,0.845,0.69,0,0,TRUE,TRUE
"958","PHKA1",958,5255,"ENSG00000067177","Astrocyte",0.557,0.254,2.60147707183146,0.698,0.396,0,0,TRUE,TRUE
"959","PHKG1",959,5260,"ENSG00000164776","Astrocyte",0.361,0.136,2.71385952407089,0.628,0.256,1.86862354428705e-257,9.39562604302971e-253,FALSE,TRUE
"960","PHLDA1",960,22822,"ENSG00000139289","OPC",0.516,0.185,2.90331523217281,0.698,0.396,1.36798262014649e-223,6.87835341235855e-219,FALSE,FALSE
"961","PHLDB1",961,23187,"ENSG00000019144","Oligodendrocyte",0.934,0.403,3.3368667985125,0.928,0.856,0,0,TRUE,TRUE
"962","PHLPP1",962,23239,"ENSG00000081913","Oligodendrocyte",0.99,0.867,2.54560562192321,0.94,0.88,0,0,FALSE,TRUE
"963","PHYHD1",963,254295,"ENSG00000175287","Astrocyte",0.646,0.217,4.03505419942112,0.775,0.55,0,0,TRUE,TRUE
"964","PI16",964,221476,"ENSG00000164530","Oligodendrocyte",0.393,0.087,3.41478971114464,0.666,0.332,0,0,TRUE,TRUE
"965","PIEZO2",965,63895,"ENSG00000154864","Oligodendrocyte",0.866,0.65,3.18140495822506,0.828,0.656,0,0,TRUE,TRUE
"966","PIK3AP1",966,118788,"ENSG00000155629","Microglia",0.552,0.318,4.48478144508476,0.686,0.372,0,0,TRUE,TRUE
"967","PIK3CD",967,5293,"ENSG00000171608","Microglia",0.645,0.619,2.54034762153596,0.606,0.212,2.93115936700013e-154,1.47381624132133e-149,FALSE,FALSE
"968","PIK3R3",968,8503,"ENSG00000117461","Endothelial",0.814,0.709,2.53580007727488,0.714,0.428,3.40134637403967e-19,1.71023097033089e-14,TRUE,TRUE
"969","PIK3R5",969,23533,"ENSG00000141506","Microglia",0.673,0.198,5.56030606074999,0.8,0.6,0,0,TRUE,TRUE
"970","PILRA",970,29992,"ENSG00000085514","Microglia",0.541,0.48,2.65690449618637,0.605,0.21,8.14299018292851e-165,4.09437689387829e-160,TRUE,TRUE
"971","PIP4K2A",971,5305,"ENSG00000150867","Oligodendrocyte",0.994,0.741,3.35758333743112,0.98,0.96,0,0,TRUE,TRUE
"972","PITPNC1",972,26207,"ENSG00000154217","Astrocyte",0.999,0.905,2.84187297163636,0.979,0.958,0,0,TRUE,TRUE
"973","PIWIL1",973,9271,"ENSG00000275051, ENSG00000125207","L5/6 NP",0.382,0.099,2.58922780549746,0.654,0.308,1.12317469944256e-132,5.64743470626714e-128,FALSE,FALSE
"974","PKP2",974,5318,"ENSG00000057294","LAMP5",0.807,0.457,2.82268852508563,0.808,0.616,0,0,TRUE,TRUE
"975","PLA2G16",975,11145,"ENSG00000176485","Oligodendrocyte",0.678,0.23,3.5260475912896,0.785,0.57,0,0,FALSE,FALSE
"976","PLA2G4A",976,5321,"ENSG00000116711","Microglia",0.587,0.406,3.37936902069573,0.665,0.33,8.62535596514967e-247,4.33691523283691e-242,TRUE,TRUE
"977","PLAC9",977,219348,"ENSG00000189129","Pericyte",0.531,0.22,3.71153063854909,0.71,0.42,4.20056369616873e-28,2.1120854320706e-23,TRUE,TRUE
"978","PLCB2",978,5330,"ENSG00000137841","Microglia",0.475,0.11,3.94031004145086,0.701,0.402,2.76095622713379e-310,1.38823640056514e-305,TRUE,TRUE
"979","PLCB4",979,5332,"ENSG00000101333","Endothelial",0.814,0.765,2.69498346976534,0.743,0.486,3.45069871630253e-23,1.73504582154408e-18,FALSE,FALSE
"980","PLCE1",980,51196,"ENSG00000138193","Pericyte",0.812,0.514,3.3083338170003,0.834,0.668,7.25962277303798e-34,3.65021092651123e-29,TRUE,TRUE
"981","PLD1",981,5337,"ENSG00000075651","Oligodendrocyte",0.896,0.455,3.33949656251588,0.898,0.796,0,0,TRUE,TRUE
"982","PLEKHA4",982,57664,"ENSG00000105559","VLMC",0.545,0.323,2.87510413855582,0.629,0.258,0.012088589543494,1,TRUE,TRUE
"983","PLEKHA7",983,144100,"ENSG00000166689","Astrocyte",0.831,0.436,2.83813280852457,0.834,0.668,0,0,TRUE,TRUE
"984","PLEKHB1",984,58473,"ENSG00000021300","Oligodendrocyte",0.679,0.123,3.03433322884622,0.801,0.602,0,0,FALSE,TRUE
"985","PLEKHG2",985,64857,"ENSG00000090924","Pericyte",0.375,0.1,3.86348459472457,0.655,0.31,1.45579475538548e-44,7.31988160955371e-40,TRUE,TRUE
"986","PLEKHG3",986,26030,"ENSG00000126822","Oligodendrocyte",0.506,0.111,3.31104030486573,0.718,0.436,0,0,TRUE,TRUE
"987","PLEKHH1",987,57475,"ENSG00000054690","Oligodendrocyte",0.972,0.47,3.73631253766522,0.96,0.92,0,0,TRUE,TRUE
"988","PLEKHH2",988,130271,"ENSG00000152527","OPC",0.915,0.41,2.93067366019241,0.902,0.804,0,0,FALSE,TRUE
"989","PLIN5",989,440503,"ENSG00000214456","Astrocyte",0.618,0.212,3.96478848835057,0.76,0.52,0,0,TRUE,TRUE
"990","PLLP",990,51090,"ENSG00000102934","Oligodendrocyte",0.807,0.165,3.72808030523203,0.876,0.752,0,0,TRUE,TRUE
"991","PLOD1",991,5351,"ENSG00000083444","Pericyte",0.5,0.358,2.58962877133245,0.622,0.244,1.86171518733735e-10,9.36089013345095e-06,FALSE,TRUE
"992","PLP1",992,5354,"ENSG00000123560","Oligodendrocyte",0.997,0.219,6.41956612605031,0.998,0.996,0,0,TRUE,TRUE
"993","PLSCR1",993,5359,"ENSG00000188313","Endothelial",0.429,0.222,2.79046076608336,0.631,0.262,2.05613864013647e-13,1.03384706964702e-08,TRUE,TRUE
"994","PLTP",994,5360,"ENSG00000100979","Astrocyte",0.36,0.108,2.81724722802808,0.639,0.278,1.01579786364865e-272,5.10753323821178e-268,FALSE,TRUE
"995","PLXDC1",995,57125,"ENSG00000161381","Pericyte",0.906,0.534,3.40689301306183,0.887,0.774,4.28620516640212e-31,2.15514681971865e-26,FALSE,FALSE
"996","PLXDC2",996,84898,"ENSG00000120594","Microglia",1,0.892,3.28304976231982,0.995,0.99,0,0,TRUE,TRUE
"997","PLXNB1",997,5364,"ENSG00000164050","Astrocyte",0.772,0.136,2.53482100848071,0.84,0.68,0,0,FALSE,TRUE
"998","PLXNB3",998,5365,"ENSG00000198753","Oligodendrocyte",0.579,0.061,2.8736532852075,0.766,0.532,0,0,FALSE,TRUE
"999","PMP2",999,5375,"ENSG00000147588","OPC",0.498,0.058,2.71288002112733,0.725,0.45,2.02491160092895e-256,1.01814580206309e-251,FALSE,TRUE
"1000","PMP22",1000,5376,"ENSG00000109099","Oligodendrocyte",0.737,0.144,3.7289392482523,0.838,0.676,0,0,TRUE,TRUE
"1001","PODXL",1001,5420,"ENSG00000128567","Endothelial",0.943,0.588,4.4723111945176,0.936,0.872,1.7483349748137e-166,8.79080308686074e-162,TRUE,TRUE
"1002","PON2",1002,5445,"ENSG00000105854","Astrocyte",0.918,0.132,2.95043956851805,0.929,0.858,0,0,FALSE,TRUE
"1003","POSTN",1003,10631,"ENSG00000133110","L5/6 IT Car3",0.677,0.071,4.30385383705529,0.823,0.646,5.34432151930263e-292,2.68717830312056e-287,TRUE,TRUE
"1004","PPAP2B",1004,8613,"ENSG00000162407","Astrocyte",0.941,0.197,3.23541428422152,0.943,0.886,0,0,FALSE,FALSE
"1005","PPAP2C",1005,8612,"ENSG00000141934","Oligodendrocyte",0.394,0.055,4.12570093395312,0.679,0.358,0,0,FALSE,FALSE
"1006","PPAPDC1A",1006,196051,"ENSG00000203805","OPC",0.721,0.221,2.95174150036549,0.804,0.608,0,0,FALSE,FALSE
"1007","PPP1R13L",1007,10848,"ENSG00000104881","VLMC",0.364,0.23,2.61220795485267,0.566,0.132,NA,NA,FALSE,TRUE
"1008","PPP1R14A",1008,94274,"ENSG00000167641","Oligodendrocyte",0.789,0.036,4.73945631292445,0.889,0.778,0,0,TRUE,TRUE
"1009","PPP1R16A",1009,84988,"ENSG00000160972","VLMC",0.455,0.286,2.95405813701382,0.612,0.224,0.00948464611554253,1,FALSE,FALSE
"1010","PPP1R3C",1010,5507,"ENSG00000119938","Astrocyte",0.595,0.054,4.13955138444248,0.778,0.556,0,0,TRUE,TRUE
"1011","PQLC2L",1011,152078,"ENSG00000174899","L5 ET",0.876,0.119,3.22083492917454,0.919,0.838,2.03222703407859e-106,1.02182407500506e-101,FALSE,FALSE
"1012","PRDM16",1012,63976,"ENSG00000142611","Astrocyte",0.912,0.123,4.91981064295683,0.947,0.894,0,0,TRUE,TRUE
"1013","PRELID2",1013,153768,"ENSG00000186314","LAMP5",0.941,0.688,2.56103477205588,0.86,0.72,0,0,FALSE,FALSE
"1014","PREX2",1014,80243,"ENSG00000046889","Astrocyte",0.971,0.36,2.79398370540635,0.949,0.898,0,0,FALSE,TRUE
"1015","PRIMA1",1015,145270,"ENSG00000274089, ENSG00000175785","Oligodendrocyte",0.393,0.04,4.14851179867916,0.683,0.366,0,0,TRUE,TRUE
"1016","PRKCD",1016,5580,"ENSG00000163932","Microglia",0.415,0.221,2.68542013512442,0.622,0.244,4.622018882558e-120,2.32399731433899e-115,TRUE,TRUE
"1017","PRLR",1017,5618,"ENSG00000113494","L5/6 IT Car3",0.745,0.321,2.56590933559466,0.799,0.598,2.64052376847368e-257,1.32768175602625e-252,FALSE,TRUE
"1018","PROCR",1018,10544,"ENSG00000101000","Endothelial",0.371,0.298,2.73144877369677,0.561,0.122,6.82433899030113e-09,0.000343134588771331,FALSE,TRUE
"1019","PRODH",1019,5625,"ENSG00000100033","Astrocyte",0.948,0.151,4.76314765775752,0.965,0.93,0,0,FALSE,FALSE
"1020","PROS1",1020,5627,"ENSG00000184500","VLMC",0.455,0.419,2.53233509785173,0.562,0.124,0.0254796714303616,1,FALSE,TRUE
"1021","PROSER2",1021,254427,"ENSG00000148426","VLMC",0.455,0.156,3.46644076132939,0.672,0.344,1.86920779441231e-05,0.939856371108455,FALSE,FALSE
"1022","PROX1",1022,5629,"ENSG00000117707","VIP",0.868,0.101,2.58551935723505,0.9,0.8,0,0,FALSE,FALSE
"1023","PRR5L",1023,79899,"ENSG00000135362","Oligodendrocyte",0.733,0.222,4.13650830026839,0.825,0.65,0,0,TRUE,TRUE
"1024","PRTG",1024,283659,"ENSG00000166450","Endothelial",0.743,0.497,3.02619528803889,0.731,0.462,2.7864940246614e-40,1.40107706054e-35,TRUE,TRUE
"1025","PSD2",1025,84249,"ENSG00000146005","Astrocyte",0.933,0.525,2.96844525518926,0.907,0.814,0,0,TRUE,TRUE
"1026","PSME1",1026,5720,"ENSG00000092010, ENSG00000284916","Pericyte",0.406,0.19,2.68913085773399,0.64,0.28,6.87056203517631e-10,3.454587296907e-05,FALSE,TRUE
"1027","PTAFR",1027,5724,"ENSG00000169403","Microglia",0.573,0.383,3.54205398411469,0.677,0.354,0,0,TRUE,TRUE
"1028","PTGDS",1028,5730,"ENSG00000107317","Oligodendrocyte",0.995,0.303,3.30877616677398,0.979,0.958,0,0,FALSE,TRUE
"1029","PTGER3",1029,5733,"ENSG00000050628","L5/6 IT Car3",0.777,0.213,2.74636562312768,0.838,0.676,3.87279158036248e-212,1.94727833452206e-207,FALSE,TRUE
"1030","PTGFR",1030,5737,"ENSG00000122420","VLMC",0.545,0.132,4.08581971553632,0.73,0.46,8.40345298461151e-06,0.422534019519251,FALSE,FALSE
"1031","PTH1R",1031,5745,"ENSG00000160801","Pericyte",0.656,0.063,3.92390430659324,0.808,0.616,6.27397091451838e-24,3.15461531552899e-19,TRUE,TRUE
"1032","PTHLH",1032,5744,"ENSG00000087494","VIP",0.554,0.09,3.54134781040129,0.751,0.502,0,0,TRUE,TRUE
"1033","PTPRB",1033,5787,"ENSG00000127329","Endothelial",0.971,0.619,3.16588574060438,0.944,0.888,6.03727424783087e-64,3.03560186455184e-59,TRUE,TRUE
"1034","PTPRC",1034,5788,"ENSG00000262418, ENSG00000081237","Microglia",0.789,0.162,5.01104100809231,0.87,0.74,0,0,TRUE,TRUE
"1035","PTPRU",1035,10076,"ENSG00000060656","VLMC",0.545,0.333,2.6373501684491,0.65,0.3,0.00388921785583203,1,FALSE,FALSE
"1036","PTPRZ1",1036,5803,"ENSG00000106278","OPC",1,0.54,3.68117581106677,0.998,0.996,0,0,TRUE,TRUE
"1037","PTRF",1037,284119,"ENSG00000177469","Endothelial",0.571,0.378,2.97859334828149,0.668,0.336,2.96359863419748e-51,1.49012702926084e-46,FALSE,FALSE
"1038","PVALB",1038,5816,"ENSG00000274665, ENSG00000100362","PVALB",0.533,0.052,3.46058330285321,0.752,0.504,0,0,TRUE,TRUE
"1039","PXK",1039,54899,"ENSG00000168297","Oligodendrocyte",0.989,0.838,2.83514191633937,0.955,0.91,0,0,TRUE,TRUE
"1040","PXN",1040,5829,"ENSG00000089159","Endothelial",0.614,0.457,2.80648052594576,0.67,0.34,8.6504704801537e-30,4.34954306212608e-25,TRUE,TRUE
"1041","PYGM",1041,5837,"ENSG00000068976","Astrocyte",0.506,0.043,4.21509150440863,0.741,0.482,0,0,FALSE,TRUE
"1042","PYGO1",1042,26108,"ENSG00000171016","VLMC",0.818,0.381,2.74651022685259,0.811,0.622,1.74730525333977e-05,0.87856255443177,FALSE,TRUE
"1043","QDPR",1043,5860,"ENSG00000151552","Oligodendrocyte",0.907,0.507,3.36868014156321,0.891,0.782,0,0,TRUE,TRUE
"1044","QRFPR",1044,84109,"ENSG00000186867","L5/6 NP",0.675,0.102,2.87667641496624,0.808,0.616,1.61443671001296e-275,8.11754922161619e-271,FALSE,FALSE
"1045","R3HDML",1045,140902,"ENSG00000101074","VLMC",0.364,0.072,3.1878418525801,0.658,0.316,1.33740341610282e-17,6.72459811650659e-13,FALSE,FALSE
"1046","RAB34",1046,83871,"ENSG00000109113","Astrocyte",0.412,0.015,3.63859477632618,0.7,0.4,0,0,TRUE,TRUE
"1047","RAB39A",1047,54734,"ENSG00000179331","Microglia",0.511,0.446,2.57919702063471,0.579,0.158,2.13770118389673e-82,1.07485753227512e-77,TRUE,FALSE
"1048","RADIL",1048,55698,"ENSG00000157927","VLMC",0.727,0.426,3.14446589659718,0.72,0.44,0.000103822343249696,1,TRUE,TRUE
"1049","RAMP2",1049,10266,"ENSG00000131477","Endothelial",0.486,0.029,4.88814116228523,0.733,0.466,4.9564445924718e-51,2.49214990554075e-46,TRUE,TRUE
"1050","RANBP3L",1050,202151,"ENSG00000164188","Astrocyte",0.957,0.208,4.42920053615797,0.966,0.932,0,0,TRUE,TRUE
"1051","RAPGEF3",1051,10411,"ENSG00000079337","Astrocyte",0.804,0.155,2.8467625100505,0.861,0.722,0,0,FALSE,TRUE
"1052","RASEF",1052,158158,"ENSG00000165105","L6b",0.422,0.218,2.58033324444365,0.633,0.266,0,0,FALSE,FALSE
"1053","RASGEF1C",1053,255426,"ENSG00000146090","Microglia",0.949,0.58,3.90613899411208,0.924,0.848,0,0,FALSE,FALSE
"1054","RASGRP3",1054,25780,"ENSG00000152689","Oligodendrocyte",0.686,0.49,2.86413407872985,0.707,0.414,0,0,TRUE,TRUE
"1055","RASIP1",1055,54922,"ENSG00000105538","Endothelial",0.486,0.277,3.17109237343277,0.653,0.306,1.28302492809856e-33,6.45117764097236e-29,TRUE,TRUE
"1056","RASSF2",1056,9770,"ENSG00000101265","Oligodendrocyte",0.634,0.344,2.77736685120814,0.721,0.442,0,0,FALSE,TRUE
"1057","RASSF3",1057,283349,"ENSG00000153179","Endothelial",0.557,0.441,2.60005217573038,0.638,0.276,3.8144652818543e-26,1.91795128836916e-21,FALSE,TRUE
"1058","RBM47",1058,54502,"ENSG00000163694","Microglia",0.919,0.818,4.16619293213325,0.813,0.626,0,0,TRUE,TRUE
"1059","RBMS2",1059,5939,"ENSG00000076067","Endothelial",0.686,0.594,2.67234082183882,0.681,0.362,2.6249165204406e-36,1.31983427564274e-31,FALSE,TRUE
"1060","RELL1",1060,768211,"ENSG00000181826","Pericyte",0.594,0.318,2.66562728783201,0.698,0.396,1.64387970772584e-12,8.26559155841631e-08,FALSE,TRUE
"1061","RERGL",1061,79785,"ENSG00000111404","Pericyte",0.656,0.029,6.6862811776026,0.823,0.646,9.95540242391663e-111,5.00567589276952e-106,FALSE,FALSE
"1062","RFTN2",1062,130132,"ENSG00000162944","Oligodendrocyte",0.886,0.61,2.6865862715161,0.849,0.698,0,0,FALSE,TRUE
"1063","RFX2",1063,5990,"ENSG00000087903","Astrocyte",0.791,0.374,2.98013856089328,0.814,0.628,0,0,TRUE,TRUE
"1064","RFX4",1064,5992,"ENSG00000111783","Astrocyte",0.458,0.061,3.73401710321158,0.709,0.418,0,0,TRUE,TRUE
"1065","RGCC",1065,28984,"ENSG00000102760","Oligodendrocyte",0.493,0.104,2.81325274992228,0.71,0.42,0,0,FALSE,TRUE
"1066","RGL3",1066,57139,"ENSG00000205517","Astrocyte",0.558,0.297,3.04417766035333,0.693,0.386,0,0,FALSE,TRUE
"1067","RGMA",1067,56963,"ENSG00000182175","Astrocyte",0.73,0.232,3.2770374547022,0.807,0.614,0,0,TRUE,TRUE
"1068","RGPD3",1068,653489,"ENSG00000153165","Endothelial",0.471,0.607,2.7495303524606,0.489,0.022,6.84637271041609e-37,3.44242466252431e-32,FALSE,FALSE
"1069","RGS10",1069,6001,"ENSG00000148908","Microglia",0.617,0.164,5.23184848405441,0.774,0.548,0,0,TRUE,TRUE
"1070","RGS16",1070,6004,"ENSG00000143333","VIP",0.43,0.029,3.01459558216187,0.704,0.408,0,0,FALSE,FALSE
"1071","RGS20",1071,8601,"ENSG00000147509","Astrocyte",0.92,0.406,3.78550439839585,0.918,0.836,0,0,TRUE,TRUE
"1072","RGS3",1072,5998,"ENSG00000138835","Endothelial",0.514,0.297,2.98335501005029,0.668,0.336,1.3094172883739e-35,6.58388106767283e-31,FALSE,TRUE
"1073","RGS5",1073,8490,"ENSG00000143248","Pericyte",0.938,0.439,4.05253789269244,0.94,0.88,1.19015400037881e-38,5.98421332930471e-34,FALSE,FALSE
"1074","RGS8",1074,85397,"ENSG00000135824","VIP",0.498,0.169,2.93463194054695,0.694,0.388,0,0,TRUE,TRUE
"1075","RGS9",1075,8787,"ENSG00000108370","Astrocyte",0.554,0.385,2.67914291720164,0.646,0.292,1.84480655874047e-294,9.27587185800298e-290,TRUE,TRUE
"1076","RHBDF2",1076,79651,"ENSG00000129667","Microglia",0.673,0.155,5.24245431509229,0.808,0.616,0,0,TRUE,TRUE
"1077","RHOC",1077,389,"ENSG00000155366","Endothelial",0.386,0.051,3.67306680693902,0.674,0.348,6.48175729023307e-27,3.25909238310209e-22,TRUE,TRUE
"1078","RHOU",1078,58480,"ENSG00000116574, ENSG00000284984","Oligodendrocyte",0.819,0.528,2.8958133880128,0.779,0.558,0,0,TRUE,TRUE
"1079","RIN3",1079,79890,"ENSG00000100599","Microglia",0.755,0.449,3.50959406124357,0.769,0.538,0,0,TRUE,TRUE
"1080","RLBP1",1080,6017,"ENSG00000140522","Astrocyte",0.405,0.04,3.86743118864934,0.689,0.378,0,0,TRUE,TRUE
"1081","RNASE1",1081,6035,"ENSG00000129538","Oligodendrocyte",0.816,0.073,4.73484272248299,0.896,0.792,0,0,TRUE,TRUE
"1082","RNASEH2B.AS1",1082,NA,NA,"Microglia",0.389,0.1,3.92755358969209,0.658,0.316,8.75557963505471e-229,4.40239299630186e-224,FALSE,FALSE
"1083","RNASET2",1083,8635,"ENSG00000026297","Microglia",0.871,0.438,3.53211893169758,0.881,0.762,0,0,TRUE,TRUE
"1084","RNF135",1084,84282,"ENSG00000181481","Microglia",0.5,0.233,3.27590760390856,0.675,0.35,1.56437917861673e-299,7.8658549480028e-295,TRUE,TRUE
"1085","RNF144B",1085,255488,"ENSG00000137393","Endothelial",0.814,0.477,3.34867291815604,0.827,0.654,3.41328596207992e-66,1.71623431459341e-61,TRUE,TRUE
"1086","RNF152",1086,220441,"ENSG00000176641","Pericyte",0.688,0.159,4.01482717538043,0.808,0.616,5.49151055852485e-27,2.76118642393188e-22,TRUE,TRUE
"1087","RNF182",1087,221687,"ENSG00000180537","Astrocyte",0.559,0.187,2.98545117605392,0.72,0.44,0,0,TRUE,TRUE
"1088","RNF219.AS1",1088,NA,NA,"Astrocyte",0.99,0.439,5.96375307562758,0.991,0.982,0,0,FALSE,FALSE
"1089","RNF220",1089,55182,"ENSG00000187147","Oligodendrocyte",0.996,0.719,4.49524510958877,0.991,0.982,0,0,TRUE,TRUE
"1090","RNF43",1090,54894,"ENSG00000108375","Astrocyte",0.437,0.154,3.31374040515361,0.667,0.334,0,0,TRUE,TRUE
"1091","ROBO4",1091,54538,"ENSG00000154133","Endothelial",0.414,0.007,4.53153159138096,0.705,0.41,2.5159161203125e-56,1.26502778445433e-51,TRUE,TRUE
"1092","ROR2",1092,4920,"ENSG00000169071","VLMC",0.636,0.506,4.14399934110978,0.686,0.372,1.55817437312216e-14,7.83465656549554e-10,FALSE,FALSE
"1093","ROS1",1093,6098,"ENSG00000047936","L6b",0.811,0.233,2.57973880416431,0.85,0.7,0,0,FALSE,FALSE
"1094","RP2",1094,6102,"ENSG00000102218","VLMC",0.636,0.303,2.9332483610369,0.694,0.388,0.0360059571277382,1,TRUE,TRUE
