"","gene","entrez_id","ensembl_gene_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1697","SNX21",90203,"ENSG00000124104","VLMC",0.455,0.245,2.79432757150926,0.629,0.258,0.00899236878902288,1
"1698","SNX22",79856,"ENSG00000157734","OPC",0.693,0.306,3.03600193882769,0.777,0.554,0,0
"1699","SNX29",92017,"ENSG00000048471","Microglia",0.965,0.951,2.11995875212427,0.746,0.492,7.50560629677459e-185,3.77389390208123e-180
"1700","SNX8",29886,"ENSG00000106266","VLMC",0.909,0.479,2.69681207858466,0.749,0.498,0.000138295489173614,1
"1701","SOAT1",6646,"ENSG00000057252","Microglia",0.425,0.418,2.33827432756555,0.544,0.0880000000000001,2.91031680765836e-76,1.4633363940587e-71
"1702","SOCS6",9306,"ENSG00000170677","Microglia",0.723,0.357,3.47015359833801,0.778,0.556,0,0
"1703","SORBS3",10174,"ENSG00000120896","Astrocyte",0.432,0.15,2.20845637525761,0.658,0.316,5.63450621880671e-206,2.8330860718782e-201
"1704","SORL1",6653,"ENSG00000137642","Microglia",0.98,0.869,2.39928255681967,0.917,0.834,0,0
"1705","SOX2",6657,"ENSG00000181449","Astrocyte",0.837,0.173,2.64520497279453,0.867,0.734,0,0
"1706","SOX4",6659,"ENSG00000124766","OPC",0.525,0.236,2.5598936419557,0.685,0.37,2.85907176524806e-216,1.43756987428438e-211
"1707","SOX6",55553,"ENSG00000110693","OPC",0.995,0.48,3.08699909069703,0.975,0.95,0,0
"1708","SOX9",6662,"ENSG00000125398","Astrocyte",0.517,0.1,3.00318305039861,0.723,0.446,0,0
"1709","SP8",221833,"ENSG00000164651","PAX6",0.78,0.022,3.55222271623447,0.881,0.762,1.21259391616084e-217,6.09704346984834e-213
"1710","SPAG1",6674,"ENSG00000104450","VLMC",0.364,0.438,2.42859107499193,0.477,0.046,NA,NA
"1711","SPAG17",200162,"ENSG00000155761","VLMC",0.545,0.303,2.59565512463008,0.658,0.316,0.0289584086526918,1
"1712","SPATA13",221178,"ENSG00000182957, ENSG00000228741","Oligodendrocyte",0.734,0.444,2.10807808484739,0.744,0.488,0,0
"1713","SPATA22",84690,"ENSG00000141255","Oligodendrocyte",0.663,0.492,3.34317984015439,0.702,0.404,0,0
"1714","SPATA6",54558,"ENSG00000132122","OPC",0.93,0.779,2.290121872618,0.865,0.73,0,0
"1715","SPATC1",375686,"ENSG00000186583","Astrocyte",0.668,0.207,3.45487852931374,0.785,0.57,0,0
"1716","SPC25",57405,"ENSG00000277909, ENSG00000152253","VLMC",0.364,0.114,2.79558200374164,0.633,0.266,0.0306935548436897,1
"1717","SPI1",6688,"ENSG00000066336","Microglia",0.503,0.353,2.30955429362104,0.623,0.246,1.77131656571475e-121,8.90635682407032e-117
"1718","SPNS2",124976,"ENSG00000183018","Microglia",0.439,0.488,2.08708682057655,0.532,0.0640000000000001,4.65406411669509e-109,2.34010997851546e-104
"1719","SPNS3",201305,"ENSG00000182557","Microglia",0.411,0.429,2.62900272522086,0.533,0.0660000000000001,5.09864322468887e-141,2.56364879980581e-136
"1720","SPOCK2",9806,"ENSG00000107742","Endothelial",0.8,0.665,2.17015303292197,0.726,0.452,3.20316500360344e-21,1.61058339546184e-16
"1721","SPON1",10418,"ENSG00000262655","Astrocyte",0.96,0.584,3.33117414023967,0.94,0.88,0,0
"1722","SPP1",6696,"ENSG00000118785","Oligodendrocyte",0.827,0.107,3.68897656758649,0.893,0.786,0,0
"1723","SPRY3",10251,"ENSG00000168939","Endothelial",0.514,0.459,2.06885726949652,0.581,0.162,1.23886289915056e-07,0.00622912654321892
"1724","SPSB1",80176,"ENSG00000171621","Oligodendrocyte",0.384,0.285,2.33874404096742,0.582,0.164,3.70670733192289e-295,1.86376951356415e-290
"1725","SPTLC3",55304,"ENSG00000172296","Microglia",0.411,0.136,4.44477019366955,0.66,0.32,0,0
"1726","SQRDL",58472,"ENSG00000137767","VLMC",0.364,0.173,3.86780561734993,0.615,0.23,2.02447906103938e-06,0.101792831668121
"1727","SRCIN1",80725,"ENSG00000273608, ENSG00000277363","Oligodendrocyte",0.923,0.811,2.02172461816582,0.798,0.596,0,0
"1728","SRGAP1",57522,"ENSG00000196935","Microglia",0.723,0.631,2.01851245828178,0.658,0.316,1.83444002114523e-113,9.22374787032033e-109
"1729","SRGAP2",23380,"ENSG00000266028","Microglia",1,0.878,3.39925753863153,0.987,0.974,0,0
"1730","SRGAP2B",647135,"ENSG00000196369","Microglia",1,0.843,3.4293030491416,0.976,0.952,0,0
"1731","SRGAP2C",653464,"ENSG00000171943","Microglia",0.993,0.771,2.93107532251643,0.928,0.856,0,0
"1732","SRGAP2D",100996712,"NA","Microglia",0.877,0.515,2.17341616269154,0.763,0.526,9.20491555625254e-211,4.62832359083934e-206
"1733","SRGN",5552,"ENSG00000122862","Endothelial",0.714,0.119,4.52311844149941,0.835,0.67,1.39237370019698e-123,7.00099420196041e-119
"1734","SRPX2",27286,"ENSG00000102359","VLMC",0.909,0.053,4.345683129152,0.948,0.896,3.76413071114351e-19,1.89264256287007e-14
"1735","SSC5D",284297,"ENSG00000179954","VLMC",0.636,0.152,3.98894002006337,0.777,0.554,1.21182919032752e-13,6.09319835188578e-09
"1736","SSH1",54434,"ENSG00000084112","Microglia",0.535,0.571,2.03283008452755,0.56,0.12,2.97389749181064e-107,1.49530539785731e-102
"1737","SSPO",23145,"NA","Astrocyte",0.44,0.15,2.41882277365457,0.661,0.322,1.09637945749566e-200,5.51270555023394e-196
"1738","SST",6750,"ENSG00000157005","SST",0.945,0.108,4.50957039717798,0.961,0.922,0,0
"1739","ST18",9705,"ENSG00000147488","Oligodendrocyte",0.998,0.276,6.35998648982826,0.998,0.996,0,0
"1740","ST3GAL4",6484,"ENSG00000110080","Oligodendrocyte",0.618,0.474,2.15654968446111,0.653,0.306,0,0
"1741","ST3GAL5",8869,"ENSG00000115525","VLMC",0.909,0.711,2.08831589921083,0.76,0.52,0.00144312398433748,1
"1742","ST5",6764,"ENSG00000166444","VLMC",0.818,0.691,2.10950586918695,0.732,0.464,0.00052704602162463,1
"1743","ST6GAL1",6480,"ENSG00000073849","Microglia",0.983,0.728,4.02457599691535,0.97,0.94,0,0
"1744","ST6GALNAC1",55808,"ENSG00000070526","Endothelial",0.429,0.179,4.64183972223576,0.658,0.316,7.61785551980852e-135,3.83033393391492e-130
"1745","ST8SIA2",8128,"ENSG00000140557","L5 ET",0.73,0.115,2.11410008689949,0.827,0.654,2.01190441069072e-49,1.0116056567394e-44
"1746","ST8SIA4",7903,"ENSG00000113532","Microglia",0.469,0.351,2.28321166600919,0.606,0.212,4.90442331773953e-89,2.46599308839261e-84
"1747","STAB1",23166,"ENSG00000010327","Microglia",0.415,0.025,5.23831621253173,0.7,0.4,0,0
"1748","STARD13",90627,"ENSG00000133121","VLMC",1,0.86,2.25916885530803,0.956,0.912,5.56914775497432e-07,0.0280022318267864
"1749","STAT1",6772,"ENSG00000115415","Endothelial",0.486,0.355,2.38254748745747,0.623,0.246,4.99656740597434e-14,2.51232405739796e-09
"1750","STIL",6491,"ENSG00000123473","VLMC",0.545,0.325,2.6709935756441,0.651,0.302,NA,NA
"1751","STK17B",9262,"ENSG00000081320","Astrocyte",0.38,0.128,2.18298669362145,0.639,0.278,3.71015209502329e-186,1.86550157489866e-181
"1752","STK32A",202374,"ENSG00000169302","OPC",0.872,0.222,4.40242701323777,0.91,0.82,0,0
"1753","STON1.GTF2A1L",NA,"NA","VLMC",0.455,0.131,4.39393518682496,0.686,0.372,3.06729475925313e-16,1.54226647790007e-11
"1754","STON2",85439,"ENSG00000140022","Astrocyte",0.939,0.291,4.19263460495885,0.949,0.898,0,0
"1755","STOX1",219736,"ENSG00000165730","Astrocyte",0.829,0.488,2.82593109562654,0.819,0.638,0,0
"1756","STXBP6",29091,"ENSG00000168952","Endothelial",0.714,0.492,2.01668860547865,0.719,0.438,1.19531736865079e-14,6.01017526131303e-10
"1757","SULF2",55959,"ENSG00000196562","OPC",0.886,0.438,3.14441224058598,0.874,0.748,0,0
"1758","SUN2",25777,"ENSG00000100242","Oligodendrocyte",0.393,0.197,2.43666039965667,0.619,0.238,8.40221800296935e-258,4.22471923407302e-253
"1759","SUSD3",203328,"ENSG00000157303","Microglia",0.483,0.093,4.80290733867983,0.715,0.43,0,0
"1760","SUSD6",9766,"ENSG00000100647","Microglia",0.652,0.535,2.50722917082539,0.658,0.316,2.94037928543318e-171,1.47845210850866e-166
"1761","SV2C",22987,"ENSG00000122012","LAMP5",0.979,0.419,4.11911006612201,0.975,0.95,0,0
"1762","SVIP",258010,"ENSG00000198168","Oligodendrocyte",0.616,0.483,2.15140815936572,0.683,0.366,0,0
"1763","SWAP70",23075,"ENSG00000133789","Microglia",0.499,0.452,2.20691830580659,0.57,0.14,9.80163871406537e-66,4.92836196181921e-61
"1764","SYK",6850,"ENSG00000165025","Microglia",0.88,0.125,6.24473929813465,0.931,0.862,0,0
"1765","SYNDIG1",79953,"ENSG00000101463","Microglia",0.955,0.791,2.82935813649652,0.908,0.816,0,0
"1766","SYNJ2",8871,"ENSG00000078269","Oligodendrocyte",0.916,0.686,2.13173227045822,0.826,0.652,0,0
"1767","SYNPO2",171024,"ENSG00000172403","VLMC",0.909,0.632,2.1993700731013,0.814,0.628,0.000122544511068298,1
"1768","SYNPR",132204,"ENSG00000163630","VIP",0.997,0.684,2.36569481678032,0.956,0.912,0,0
"1769","SYPL1",6856,"ENSG00000008282","Endothelial",0.371,0.228,2.01041102682475,0.587,0.174,4.96140194029298e-05,1
"1770","TAC1",6863,"ENSG00000006128","PVALB",0.919,0.063,3.28259611882534,0.946,0.892,0,0
"1771","TAC3",6866,"ENSG00000166863","VIP",0.415,0.056,3.83840880255535,0.688,0.376,0,0
"1772","TACC1",6867,"ENSG00000147526","Endothelial",0.943,0.879,2.06131468606953,0.81,0.62,5.18566388141665e-22,2.60740365621511e-17
"1773","TACR1",6869,"ENSG00000115353","LAMP5",0.77,0.291,2.37983379111945,NA,NA,0,0
"1774","TACR3",6870,"ENSG00000169836","Oligodendrocyte",0.293,0.475,2.00726712023045,0.432,0.136,6.27378882899177e-182,3.15452376110535e-177
"1775","TAL1",6886,"ENSG00000162367","Microglia",0.499,0.009,5.27999857324842,0.747,0.494,0,0
"1776","TBC1D10A",83874,"ENSG00000099992","Astrocyte",0.409,0.175,2.35445328730522,0.637,0.274,3.58529515312817e-191,1.80272225594438e-186
"1777","TBC1D16",125058,"ENSG00000167291","Microglia",0.549,0.523,2.00734777394609,0.554,0.108,6.41715654139784e-31,3.22661048058025e-26
"1778","TBC1D2",55357,"ENSG00000095383","Oligodendrocyte",0.479,0.31,2.54652856238146,0.63,0.26,0,0
"1779","TBC1D22A",25771,"ENSG00000054611","Microglia",0.929,0.86,2.313966552118,0.818,0.636,6.21288556490282e-282,3.12390099088879e-277
"1780","TBC1D2B",23102,"ENSG00000167202","VLMC",0.727,0.454,2.23186319567769,0.731,0.462,0.00132447475012818,1
"1781","TBC1D4",9882,"ENSG00000136111","Endothelial",0.814,0.7,2.55557806116758,0.767,0.534,3.91184270507186e-29,1.96691363053718e-24
"1782","TBC1D8",11138,"ENSG00000204634","VLMC",0.818,0.725,2.0955343415394,0.562,0.124,NA,NA
"1783","TBL1X",6907,"ENSG00000101849","Endothelial",0.8,0.651,2.01555994565959,0.696,0.392,1.37980270803199e-13,6.93778599625563e-09
"1784","TBX2",6909,"ENSG00000121068","Pericyte",0.625,0.005,5.14505892756017,0.811,0.622,5.3406337479189e-51,2.6853240547911e-46
"1785","TBXAS1",6916,"ENSG00000059377","Microglia",0.931,0.34,5.34340122206051,0.948,0.896,0,0
"1786","TCF7L2",6934,"ENSG00000148737","Astrocyte",0.968,0.666,2.35998627713458,0.897,0.794,0,0
"1787","TCN2",6948,"ENSG00000185339","Endothelial",0.414,0.162,3.87736036338524,0.651,0.302,2.3305465897199e-47,1.17182213077706e-42
"1788","TCP11L2",255394,"ENSG00000166046","Oligodendrocyte",0.447,0.25,2.35259004459744,0.631,0.262,1.96297389576662e-270,9.87002904530415e-266
"1789","TDRD1",56165,"ENSG00000095627","VLMC",0.455,0.157,2.82918120087988,0.67,0.34,0.00383387960495861,1
"1790","TDRD10",126668,"ENSG00000163239","Endothelial",0.357,0.216,3.1401238493019,0.596,0.192,1.97977418203174e-35,9.95450256467377e-31
"1791","TECR",9524,"ENSG00000099797","Pericyte",0.594,0.623,2.28740019600732,0.637,0.274,4.95695421891965e-12,2.49240615081499e-07
"1792","TEP1",7011,"ENSG00000129566","Microglia",0.392,0.394,2.28716695147901,0.538,0.0760000000000001,3.11873958334301e-105,1.5681334499007e-100
"1793","TESK2",10420,"ENSG00000070759","Oligodendrocyte",0.776,0.669,2.29728986179339,0.7,0.4,0,0
"1794","TESPA1",9840,"ENSG00000135426","IT",0.749,0.174,2.12736269037242,0.819,0.638,0,0
"1795","TEX14",56155,"ENSG00000121101","Microglia",0.451,0.454,2.25947892482804,0.547,0.0940000000000001,3.58228158668305e-91,1.8012070046001e-86
"1796","TF",7018,"ENSG00000091513","Oligodendrocyte",0.994,0.73,3.77530933180473,0.982,0.964,0,0
"1797","TFEB",7942,"ENSG00000112561","Oligodendrocyte",0.554,0.164,2.92599976182671,0.726,0.452,0,0
"1798","TFEC",22797,"ENSG00000105967","Microglia",0.521,0.385,4.63604995491669,0.649,0.298,0,0
"1799","TFRC",7037,"ENSG00000072274","Endothelial",0.614,0.519,2.57781413934076,0.647,0.294,9.9067202819227e-20,4.98119802495355e-15
"1800","TGFA",7039,"ENSG00000163235","OPC",0.351,0.163,2.27992182393212,0.611,0.222,1.04039572572357e-131,5.23121374851066e-127
"1801","TGFB1",7040,"ENSG00000105329","Microglia",0.507,0.286,2.88087999143581,0.659,0.318,2.25617511778663e-280,1.1344274109743e-275
"1802","TGFB2",7042,"ENSG00000092969","Astrocyte",0.73,0.395,2.22749717805761,0.745,0.49,8.93403704694758e-296,4.49212316757571e-291
"1803","TGFBR1",7046,"ENSG00000106799","Microglia",0.508,0.192,3.34161137981747,0.691,0.382,2.26355522919353e-218,1.1381382047908e-213
"1804","TGIF1",7050,"ENSG00000177426","VLMC",0.455,0.235,2.26548926667415,0.618,0.236,0.0227856952349255,1
"1805","TGM2",7052,"ENSG00000198959","Endothelial",0.643,0.093,5.44675277674263,0.804,0.608,0,0
"1806","THBS1",7057,"ENSG00000137801","VLMC",0.364,0.149,2.82831610934807,0.622,0.244,0.00710032624655159,1
"1807","THBS4",7060,"ENSG00000113296","OPC",0.571,0.338,2.16799504926928,0.669,0.338,8.31043278444862e-138,4.17856870834861e-133
"1808","THEMIS",387357,"ENSG00000275122, ENSG00000172673","L5/6 IT Car3",0.956,0.325,2.33463478764123,0.923,0.846,3.24872002848746e-236,1.63348891752378e-231
"1809","THSD7A",221981,"ENSG00000005108","VIP",0.956,0.63,2.3442216964736,0.902,0.804,0,0
"1810","THSD7B",80731,"ENSG00000144229","VIP",0.874,0.802,2.99034990452875,0.698,0.396,0,0
"1811","TIE1",7075,"ENSG00000066056","Endothelial",0.543,0.098,4.89449226072344,0.745,0.49,2.51332089224444e-94,1.26372287782943e-89
"1812","TIMP1",7076,"ENSG00000102265","Pericyte",0.375,0.039,3.86279621502802,0.675,0.35,3.46017916110156e-16,1.73981268399348e-11
"1813","TJAP1",93643,"ENSG00000137221","Oligodendrocyte",0.596,0.357,2.47884718180287,0.686,0.372,0,0
"1814","TJP2",9414,"ENSG00000119139","Astrocyte",0.64,0.503,2.01202789829524,0.637,0.274,1.5693445085006e-132,7.89082112319187e-128
"1815","TLL1",7092,"ENSG00000038295","L5/6 NP",0.99,0.372,2.41304453689812,0.953,0.906,0,0
"1816","TLL2",7093,"ENSG00000095587","SST",0.505,0.275,2.12800113541483,0.652,0.304,2.16816798828571e-233,1.09017654618994e-228
"1817","TM4SF1",4071,"ENSG00000169908","Endothelial",0.543,0.007,6.14380538059756,0.77,0.54,6.87051125056323e-100,3.4545617618957e-95
"1818","TM4SF18",116441,"ENSG00000163762","Endothelial",0.386,0.009,6.02922864760352,0.69,0.38,4.43702070774025e-91,2.23097838205888e-86
"1819","TM6SF1",53346,"ENSG00000136404","Microglia",0.349,0.382,2.16099668839898,0.526,0.052,9.01147581243757e-106,4.53106015325173e-101
"1820","TMC1",117531,"ENSG00000165091","Astrocyte",0.634,0.49,2.59492304828786,0.657,0.314,6.42015823661413e-302,3.22811976295195e-297
"1821","TMC6",11322,"ENSG00000141524","Oligodendrocyte",0.384,0.048,3.03189579718829,0.675,0.35,0,0
"1822","TMC7",79905,"ENSG00000170537","Oligodendrocyte",0.718,0.637,2.40475905749338,0.655,0.31,0,0
"1823","TMCC2",9911,"ENSG00000133069","Oligodendrocyte",0.398,0.226,2.47237850782877,0.609,0.218,1.31399407283701e-226,6.60689359763175e-222
"1824","TMCO4",255104,"ENSG00000162542","Microglia",0.615,0.604,2.15855100408925,0.575,0.15,1.89411372660251e-71,9.5237932287301e-67
"1825","TMEM144",55314,"ENSG00000164124","Oligodendrocyte",0.988,0.344,3.8801757448995,0.982,0.964,0,0
"1826","TMEM151A",256472,"ENSG00000179292","Oligodendrocyte",0.356,0.228,2.08594839276161,0.587,0.174,3.63522219123569e-216,1.82782606997522e-211
"1827","TMEM155",132332,"ENSG00000164112","L5/6 NP",0.887,0.289,2.37933699258876,0.878,0.756,5.5180185437546e-254,2.77451490398525e-249
"1828","TMEM156",80008,"ENSG00000121895","Microglia",0.653,0.248,5.25623618169102,0.773,0.546,0,0
"1829","TMEM159",57146,"ENSG00000283997, ENSG00000011638","L5/6 NP",0.459,0.125,2.01087334467828,0.679,0.358,9.57168007909814e-99,4.81273646057134e-94
"1830","TMEM165",55858,"ENSG00000134851","Oligodendrocyte",0.961,0.655,2.92254230789923,0.922,0.844,0,0
"1831","TMEM2",23670,"ENSG00000135048","Endothelial",0.657,0.55,2.22816733684724,0.657,0.314,9.14016875479483e-14,4.59576825159839e-09
"1832","TMEM206",55248,"ENSG00000065600","Oligodendrocyte",0.461,0.372,2.12213680727242,0.586,0.172,1.29531503639769e-194,6.51297353451121e-190
"1833","TMEM220.AS1",NA,"NA","Astrocyte",0.484,0.213,2.84003269848869,0.673,0.346,0,0
"1834","TMEM235",283999,"ENSG00000204278","Oligodendrocyte",0.603,0.035,4.69826017219101,0.794,0.588,0,0
"1835","TMEM44",93109,"ENSG00000145014","Endothelial",0.443,0.382,2.13699236907176,0.566,0.132,1.36377042757351e-07,0.00685717408688238
"1836","TMEM50A",23585,"ENSG00000183726","Pericyte",0.438,0.524,2.21616759501946,0.529,0.0580000000000001,2.88418099834912e-07,0.0145019504777992
"1837","TMEM63A",9725,"ENSG00000196187","Oligodendrocyte",0.907,0.163,4.20235478827812,0.937,0.874,0,0
"1838","TMEM64",169200,"ENSG00000180694","VLMC",0.364,0.222,2.00307967278181,0.587,0.174,NA,NA
"1839","TMEM87B",84910,"ENSG00000153214","Endothelial",0.557,0.464,2.15738061778336,0.62,0.24,3.89589900305567e-13,1.95889697772642e-08
"1840","TMEM98",26022,"ENSG00000006042","Oligodendrocyte",0.599,0.037,5.10651920463826,0.791,0.582,0,0
"1841","TMIGD3",57413,"ENSG00000121933","Microglia",0.488,0.125,4.44078655274887,0.708,0.416,0,0
"1842","TMPO",7112,"ENSG00000120802","Endothelial",0.414,0.376,2.12460282318306,0.562,0.124,2.82677101640639e-11,1.4213287347593e-06
"1843","TMTC2",160335,"ENSG00000179104","Oligodendrocyte",0.992,0.848,2.45568480987661,0.951,0.902,0,0
"1844","TMTC4",84899,"ENSG00000125247","Oligodendrocyte",0.705,0.436,2.45711697152413,0.722,0.444,0,0
"1845","TNFAIP8L1",126282,"ENSG00000185361","VLMC",0.455,0.344,2.89256879081078,0.591,0.182,0.00255891175074969,1
"1846","TNFRSF19",55504,"ENSG00000127863","VLMC",1,0.264,4.31067850205473,0.994,0.988,1.03949486739509e-18,5.22668414274928e-14
"1847","TNFSF10",8743,"ENSG00000121858","Endothelial",0.571,0.042,4.81194069250023,0.775,0.55,7.86971430181283e-83,3.95697104809451e-78
"1848","TNIP3",79931,"ENSG00000050730","L6b",0.645,0.13,3.05598883711392,0.791,0.582,0,0
"1849","TNNT2",7139,"ENSG00000118194","IT",0.402,0.031,2.59333155534951,0.688,0.376,0,0
"1850","TNR",7143,"ENSG00000116147","OPC",1,1,2.50529094299109,0.989,0.978,0,0
"1851","TNXB",7148,"ENSG00000229341, ENSG00000236221, ENSG00000236236, ENSG00000206258, ENSG00000231608, ENSG00000229353, ENSG00000233323, ENSG00000168477","VLMC",0.455,0.314,3.32051716495564,0.572,0.144,NA,NA
"1852","TOX2",84969,"ENSG00000124191","LAMP5",0.958,0.445,2.32638627605008,0.912,0.824,0,0
"1853","TP53BP2",7159,"ENSG00000143514","Astrocyte",0.612,0.21,2.71544524802873,0.745,0.49,0,0
"1854","TP63",8626,"ENSG00000073282","VLMC",0.364,0.245,3.27867095836908,0.581,0.162,0.0132535584345244,1
"1855","TPD52L1",7164,"ENSG00000111907","Astrocyte",0.778,0.261,2.9435658072793,0.835,0.67,0,0
"1856","TPM1",7168,"ENSG00000140416","VLMC",1,0.711,2.72287108495525,0.975,0.95,6.53189533049065e-12,3.284302291124e-07
"1857","TPRXL",348825,"ENSG00000180438","VLMC",0.455,0.368,3.28356599308762,0.574,0.148,0.000180205408179005,1
"1858","TRB",6957,"NA","SST",0.841,0.482,2.00087317918194,0.807,0.614,0,0
"1859","TRG",6965,"NA","Endothelial",0.386,0.135,3.8154472513644,0.646,0.292,1.26612873107635e-56,6.366221872725e-52
"1860","TRIM22",10346,"ENSG00000132274","Microglia",0.385,0.141,3.0553018167225,0.639,0.278,4.74651593500307e-138,2.38659567727889e-133
"1861","TRIM38",10475,"ENSG00000112343","Microglia",0.392,0.117,4.60483351551272,0.657,0.314,0,0
"1862","TRIM5",85363,"ENSG00000132256","Endothelial",0.414,0.348,2.68623645415229,0.569,0.138,1.56519586946858e-17,7.86996135127498e-13
"1863","TRIM54",57159,"ENSG00000138100","IT",0.588,0.131,2.56696408486832,0.757,0.514,0,0
"1864","TRIM59",286827,"ENSG00000213186","Oligodendrocyte",0.536,0.056,5.03902624739997,0.753,0.506,0,0
"1865","TRIM62",55223,"ENSG00000116525","VLMC",0.364,0.059,2.69620632045412,0.66,0.32,0.00047125984755283,1
"1866","TRIM67",440730,"ENSG00000119283","SST",0.555,0.178,2.17053551609952,0.716,0.432,1.026849016701e-266,5.16309954087432e-262
"1867","TRIOBP",11078,"ENSG00000100106","Endothelial",0.5,0.412,2.16928945825734,0.597,0.194,6.44934278254805e-14,3.24279404449299e-09
"1868","TRIT1",54802,"ENSG00000043514","VLMC",0.636,0.597,2.08832989587181,0.528,0.056,NA,NA
"1869","TRPC4",7223,"ENSG00000133107","PVALB",0.954,0.439,2.12955205432094,0.901,0.802,0,0
"1870","TRPC6",7225,"ENSG00000137672","SST",0.599,0.257,2.46553414607497,0.72,0.44,7.02737705118536e-315,3.53343545510651e-310
"1871","TRPC7",57113,"ENSG00000069018","L5/6 IT Car3",0.853,0.225,2.72704343214961,0.886,0.772,0,0
"1872","TRPM1",4308,"ENSG00000274965, ENSG00000134160","Oligodendrocyte",0.354,0.342,2.87978601910862,0.539,0.0780000000000001,0,0
