"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"1","AARD",441376,"ENSG00000205002","LAMP5",0.455,0.042,2.59243862913096,0.712,0.424,1.90624282185198e-154,9.58477953255395e-150
"2","ABCA1",19,"ENSG00000165029","VLMC",0.818,0.433,2.81104902678802,0.796,0.592,1.67409648777116e-05,0.841752455016216
"3","ABCA10",10349,"ENSG00000154263","VLMC",1,0.468,3.63676289848706,0.999,0.998,2.47443392665095e-14,1.24417012265936e-09
"4","ABCA2",20,"ENSG00000107331","Oligodendrocyte",0.951,0.439,3.14944993939329,0.928,0.856,0,0
"5","ABCA4",24,"ENSG00000198691","VLMC",0.636,0.09,4.78693235160492,0.8,0.6,2.17454773694656e-16,1.0933843476141e-11
"6","ABCA6",23460,"ENSG00000154262","VLMC",1,0.351,3.62531132608503,0.98,0.96,1.29695077218549e-12,6.52119817762586e-08
"7","ABCA9",10350,"ENSG00000154258","VLMC",1,0.395,4.53243848888794,1,1,1.02482193724313e-21,5.15290718265216e-17
"8","ABCB1",5243,"ENSG00000085563","Endothelial",0.943,0.185,5.96675804596451,0.966,0.932,1.14821198645012e-186,5.77332468906983e-182
"9","ABCB5",340273,"ENSG00000004846","PAX6",0.576,0.255,2.55959745017692,0.704,0.408,6.8424170382457e-49,3.44043571100032e-44
"10","ABCC4",10257,"ENSG00000125257","Microglia",0.9,0.613,3.58491327562762,0.868,0.736,0,0
"11","ABCC9",10060,"ENSG00000069431","Pericyte",0.625,0.288,3.18626552926897,0.727,0.454,1.40442035806565e-13,7.0615660023899e-09
"12","ABCG2",9429,"ENSG00000118777","Endothelial",0.957,0.433,5.12196089320626,0.964,0.928,0,0
"13","ACACB",32,"ENSG00000076555","Astrocyte",0.933,0.409,2.69262063361207,0.91,0.82,0,0
"14","ACBD7",414149,"ENSG00000176244","Astrocyte",0.378,0.064,3.291116059137,0.666,0.332,9.73260043119139e-294,4.89364882280734e-289
"15","ACER2",340485,"ENSG00000177076","Endothelial",0.5,0.277,2.94306137787968,0.65,0.3,4.94511255927305e-17,2.48645204592808e-12
"16","ACOT11",26027,"ENSG00000162390","Astrocyte",0.869,0.345,2.97835328105832,0.869,0.738,0,0
"17","ACOX2",8309,"ENSG00000168306","VLMC",0.455,0.126,2.56727145381296,0.676,0.352,0.00341335955507497,1
"18","ACSBG1",23205,"ENSG00000103740","Astrocyte",0.928,0.188,3.89099356524418,0.946,0.892,0,0
"19","ACSL5",51703,"ENSG00000197142","Endothelial",0.414,0.187,2.69036780972267,0.626,0.252,1.43795008081172e-08,0.000723015680132943
"20","ACSS1",84532,"ENSG00000154930","Astrocyte",0.928,0.136,2.97902470990251,0.934,0.868,0,0
"21","ACVR1",90,"ENSG00000115170","Endothelial",0.8,0.592,2.64895639483963,0.756,0.512,1.3565602946662e-32,6.82092081761111e-28
"22","ADAM19",8728,"ENSG00000135074","VLMC",0.455,0.375,2.50164099235518,0.608,0.216,0.000367042680600794,1
"23","ADAM28",10863,"ENSG00000042980","Microglia",0.879,0.063,5.82074267176335,0.933,0.866,0,0
"24","ADAMTS3",9508,"ENSG00000156140","IT",0.845,0.297,2.9140100031143,0.872,0.744,0,0
"25","ADAMTS4",9507,"ENSG00000158859","Oligodendrocyte",0.351,0.044,3.40664025222758,0.659,0.318,0,0
"26","ADAMTS9.AS2",NA,NA,"Pericyte",0.844,0.414,2.53490847760922,0.822,0.644,1.08143495108535e-13,5.43756307755223e-09
"27","ADAMTSL1",92949,"ENSG00000178031","L6 CT",0.982,0.693,3.0769871530281,0.946,0.892,0,0
"28","ADAMTSL2",9719,"ENSG00000197859","Microglia",0.453,0.251,2.54209628757266,0.636,0.272,2.25332593364532e-139,1.1329948126962e-134
"29","ADAP2",55803,"ENSG00000184060","Microglia",0.617,0.208,4.67735816071895,0.759,0.518,0,0
"30","ADCY4",196883,"ENSG00000129467, ENSG00000284814","Endothelial",0.414,0.027,4.38211427854879,0.699,0.398,4.03956662747132e-68,2.03113449595885e-63
"31","ADCY7",113,"ENSG00000121281","Microglia",0.509,0.219,3.41318974046824,0.682,0.364,5.34246003863065e-201,2.68624233202388e-196
"32","ADGRA3",166647,"ENSG00000152990","Astrocyte",0.864,0.268,2.85353425760947,0.877,0.754,0,0
"33","ADGRL4",64123,"ENSG00000162618","Endothelial",0.771,0.079,5.88956366919346,0.876,0.752,8.77291342390151e-166,4.41110859867192e-161
"34","ADGRV1",84059,"ENSG00000164199","Astrocyte",1,0.687,4.88572097058579,1,1,0,0
"35","ADIRF",10974,"ENSG00000148671","Pericyte",0.562,0.052,4.34042790226846,0.769,0.538,2.68330765307227e-26,1.34919392104127e-21
"36","ADORA2A.AS1",NA,NA,"Pericyte",0.5,0.498,2.93240233229997,0.55,0.1,1.03355141191256e-13,5.19679985423755e-09
"37","ADORA2B",136,"ENSG00000170425","Astrocyte",0.481,0.169,3.37023637727746,0.684,0.368,8.69555536680594e-322,4.37221219398369e-317
"38","AFAP1L1",134265,"ENSG00000157510","Endothelial",0.386,0.091,4.39699584043895,0.662,0.324,4.51903397059215e-46,2.27221547075344e-41
"39","AGT",183,"ENSG00000135744","Astrocyte",0.607,0.032,3.70525428400772,0.793,0.586,0,0
"40","AIF1",199,"ENSG00000237727, ENSG00000235588, ENSG00000235985, ENSG00000206428, ENSG00000204472, ENSG00000234836","Microglia",0.428,0.01,5.42594586921386,0.711,0.422,0,0
"41","AIF1L",83543,"ENSG00000126878","Oligodendrocyte",0.41,0.141,2.50951783401107,0.653,0.306,4.91995595623286e-282,2.47380305435344e-277
"42","AIFM3",150209,"ENSG00000183773","Astrocyte",0.655,0.109,3.87625248959547,0.801,0.602,0,0
"43","AKAP13",11214,"ENSG00000170776","Microglia",0.952,0.756,2.53269433321431,0.849,0.698,1.68279808012689e-307,8.46127702668603e-303
"44","AKAP7",9465,"ENSG00000118507","VLMC",0.909,0.616,2.92610786304146,0.864,0.728,2.67040724219182e-07,0.0134270746544647
"45","AKR1C1",1645,"ENSG00000187134","VLMC",0.727,0.142,2.60818829942698,0.815,0.63,3.60063920458982e-06,0.181043739845981
"46","AKR1C2",1646,"ENSG00000151632","VLMC",0.909,0.139,4.24661134098135,0.937,0.874,9.9944348051134e-15,5.02530176435907e-10
"47","ALDH1A1",216,"ENSG00000165092","VLMC",0.364,0.063,3.26225087385901,0.657,0.314,0.00101818828663732,1
"48","ALDH1A2",8854,"ENSG00000128918","VLMC",0.818,0.192,4.03349633133402,0.871,0.742,9.88642148066052e-12,4.97099158469091e-07
"49","ALDH1L1",10840,"ENSG00000144908","Astrocyte",0.728,0.061,3.88249512405054,0.85,0.7,0,0
"50","ALOX5",240,"ENSG00000012779, ENSG00000275565","Microglia",0.623,0.184,4.52056612760855,0.767,0.534,0,0
"51","ALOX5AP",241,"ENSG00000132965","Microglia",0.369,0.115,4.98380593326084,0.645,0.29,0,0
"52","ALPK1",80216,"ENSG00000073331","Microglia",0.471,0.248,3.46871498026143,0.648,0.296,1.79834486845658e-183,9.04225783308652e-179
"53","ALPL",249,"ENSG00000162551","Endothelial",0.7,0.217,4.80785742194348,0.799,0.598,5.14906894828618e-117,2.58900335788777e-112
"54","AMOTL1",154810,"ENSG00000166025","VLMC",0.909,0.301,3.13861725937852,0.912,0.824,2.67558714748898e-09,0.000134531197362893
"55","AMZ2",51321,"ENSG00000196704","Astrocyte",0.986,0.59,2.82081000529294,0.949,0.898,0,0
"56","ANGPTL4",51129,"ENSG00000167772","Astrocyte",0.431,0.102,3.63465857369738,0.68,0.36,1.48091236684455e-318,7.44617547173109e-314
"57","ANKRD29",147463,"ENSG00000154065","Endothelial",0.643,0.351,2.93984439715179,0.728,0.456,2.06492023189044e-28,1.03826254179683e-23
"58","ANKRD34B",340120,"ENSG00000189127","L5 ET",0.6,0.041,2.60408338694673,0.787,0.574,1.58886246319785e-43,7.98895935120512e-39
"59","ANLN",54443,"ENSG00000011426","Oligodendrocyte",0.793,0.148,4.22017204980328,0.871,0.742,0,0
"60","ANTXR2",118429,"ENSG00000163297","VLMC",0.636,0.202,3.04167362212633,0.756,0.512,1.7136087455902e-05,0.861619613370207
"61","ANXA2",302,"ENSG00000182718","VLMC",0.636,0.14,4.00808631494252,0.782,0.564,2.54805861980425e-10,1.28118935462378e-05
"62","ANXA3",306,"ENSG00000138772","Endothelial",0.5,0.073,5.01849705477762,0.728,0.456,3.6855331776306e-68,1.85312293704444e-63
"63","AOAH",313,"ENSG00000136250","Microglia",0.931,0.414,3.94745294935932,0.932,0.864,0,0
"64","APBB1IP",54518,"ENSG00000077420","Microglia",0.991,0.288,6.27610902082117,0.992,0.984,0,0
"65","APLP1",333,"ENSG00000105290","Oligodendrocyte",0.944,0.615,2.66282669111282,0.905,0.81,0,0
"66","APOE",348,"ENSG00000130203","Astrocyte",0.732,0.118,2.60077217113414,0.828,0.656,0,0
"67","APOLD1",81575,"ENSG00000178878","Endothelial",0.571,0.38,2.82278151202848,0.665,0.33,9.54666311628912e-23,4.80015768150133e-18
"68","AQP4",361,"ENSG00000171885","Astrocyte",0.848,0.109,4.86556268324169,0.909,0.818,0,0
"69","ARAP3",64411,"ENSG00000120318","Endothelial",0.357,0.156,3.1565380562988,0.619,0.238,5.73324448510055e-20,2.88273265955341e-15
"70","ARHGAP10",79658,"ENSG00000071205","Pericyte",0.875,0.641,3.1475840126353,0.866,0.732,4.86734971840111e-37,2.44735211190926e-32
"71","ARHGAP15",55843,"ENSG00000075884","Microglia",0.867,0.39,3.43930464705788,0.876,0.752,0,0
"72","ARHGAP22",58504,"ENSG00000128805","Microglia",0.941,0.527,2.91568148229997,0.912,0.824,0,0
"73","ARHGAP25",9938,"ENSG00000163219","Microglia",0.547,0.173,4.07374148440863,0.723,0.446,1.36822045430956e-299,6.8795492663139e-295
"74","ARHGAP27",201176,"ENSG00000276907, ENSG00000276836, ENSG00000159314","Microglia",0.425,0.24,3.17106915520966,0.62,0.24,3.01113468827969e-132,1.51402863261391e-127
"75","ARHGAP42",143872,"ENSG00000165895","Pericyte",0.906,0.528,2.52431227538017,0.841,0.682,6.08983947054298e-16,3.06203218418371e-11
"76","ARHGDIB",397,"ENSG00000111348","Microglia",0.353,0.03,4.24262239242121,0.665,0.33,2.99260979251371e-219,1.50471412977382e-214
"77","ARHGEF26",26084,"ENSG00000114790, ENSG00000277101","Astrocyte",0.904,0.247,3.3497043635327,0.916,0.832,0,0
"78","ARHGEF26.AS1",NA,NA,"Astrocyte",0.836,0.188,2.9475796352966,0.874,0.748,0,0
"79","ARID3A",1820,"ENSG00000116017","Microglia",0.511,0.404,2.51984220711345,0.6,0.2,2.11628328247598e-110,1.06408839726175e-105
"80","ARL15",54622,"ENSG00000185305","Endothelial",0.9,0.82,2.58924319766396,0.773,0.546,5.91997864990948e-18,2.97662446496098e-13
"81","ARRB2",409,"ENSG00000141480","Microglia",0.524,0.327,2.63592034732467,0.657,0.314,5.45127315729457e-202,2.74095465621928e-197
"82","ARRDC5",645432,"ENSG00000205784","Microglia",0.373,0.275,3.34137310127695,0.58,0.16,3.33540829878625e-217,1.67707664671272e-212
"83","ASIC4",55515,"ENSG00000072182","OPC",0.502,0.077,3.08785253752962,0.723,0.446,4.12894677249817e-236,2.07607572667981e-231
"84","ASPA",443,"ENSG00000108381","Oligodendrocyte",0.362,0.017,3.69015340841557,0.674,0.348,0,0
"85","ASPN",54829,"ENSG00000106819","VLMC",0.364,0.041,3.83609718370516,0.663,0.326,0.000670878410749845,1
"86","ATF3",467,"ENSG00000162772","Endothelial",0.357,0.267,2.82633608419117,0.577,0.154,5.13415605652453e-15,2.5815050067811e-10
"87","ATP10A",57194,"ENSG00000206190","Endothelial",0.986,0.246,5.77745168464219,0.986,0.972,9.2384072276877e-198,4.64516353815365e-193
"88","ATP13A4",84239,"ENSG00000127249","Astrocyte",0.978,0.317,2.94391826215806,0.956,0.912,0,0
"89","ATP1B2",482,"ENSG00000129244","Astrocyte",0.961,0.374,2.52931148922509,0.918,0.836,0,0
"90","ATP6V1C2",245973,"ENSG00000143882","L5 ET",0.954,0.294,2.88367596700731,0.954,0.908,3.27219313521852e-97,1.64529143031922e-92
"91","ATP8B4",79895,"ENSG00000104043","Microglia",0.924,0.46,4.00484720718768,0.919,0.838,0,0
"92","B2M",567,"ENSG00000166710, ENSG00000273686","Endothelial",0.971,0.504,3.04019448664509,0.938,0.876,4.20362010593553e-45,2.11362222546544e-40
"93","B4GALT1",2683,"ENSG00000086062","Microglia",0.401,0.162,3.13934757151943,0.638,0.276,3.717006786834e-138,1.86894818248801e-133
"94","BCAN",63827,"ENSG00000132692","OPC",0.921,0.299,2.8026239211306,0.911,0.822,0,0
"95","BCAS1",8537,"ENSG00000064787","Oligodendrocyte",0.939,0.261,2.61071045479986,0.923,0.846,0,0
"96","BCHE",590,"ENSG00000114200","OPC",0.602,0.122,2.94093026393771,0.763,0.526,1.72708451968461e-287,8.68395367342616e-283
"97","BEST3",144453,"ENSG00000127325","OPC",0.387,0.069,3.32879358972099,0.668,0.336,5.71921020974763e-191,2.8756760855632e-186
"98","BHLHE41",79365,"ENSG00000123095","Microglia",0.751,0.201,2.96635431125908,0.824,0.648,0,0
"99","BHMT2",23743,"ENSG00000132840","VLMC",0.636,0.114,3.73529192001792,0.791,0.582,3.38918155468219e-09,0.000170411437750975
"100","BICC1",80114,"ENSG00000122870","VLMC",0.909,0.536,2.82151228306413,0.922,0.844,1.4452076259482e-09,7.26664846403012e-05
"101","BIN2",51411,"ENSG00000110934","Microglia",0.592,0.192,4.82611913270105,0.747,0.494,0,0
"102","BLM",641,"ENSG00000197299","OPC",0.62,0.381,2.54816151776229,0.679,0.358,1.87419813036531e-181,9.42365561928982e-177
"103","BLNK",29760,"ENSG00000095585","Microglia",0.928,0.178,5.10455203008452,0.951,0.902,0,0
"104","BMPR1B",658,"ENSG00000138696","Astrocyte",0.986,0.567,4.76551890295352,0.977,0.954,0,0
"105","BNC2",54796,"ENSG00000173068","Microglia",0.825,0.492,4.55957397540321,0.83,0.66,0,0
"106","BOK",666,"ENSG00000176720","Oligodendrocyte",0.368,0.089,2.7899308780563,0.649,0.298,2.03867751929837e-272,1.02506744347841e-267
"107","BROX",148362,"ENSG00000162819","Microglia",0.675,0.381,2.92740801247282,0.738,0.476,1.78246653651077e-255,8.96241999222982e-251
"108","BST1",683,"ENSG00000109743","VLMC",0.364,0.107,2.54259910498161,0.634,0.268,0.00548028232592914,1
"109","BST2",684,"ENSG00000130303","Endothelial",0.4,0.02,4.05614252123974,0.692,0.384,6.09442864468096e-32,3.06433966683203e-27
"110","BTBD11",121551,"ENSG00000151136","PVALB",0.986,0.442,2.52559639500524,0.949,0.898,0,0
"111","BTNL9",153579,"ENSG00000165810","Endothelial",0.643,0.102,3.84469058369725,0.797,0.594,1.41567334788088e-46,7.11814716047983e-42
"112","C10orf11",83938,"ENSG00000148655","Microglia",0.999,0.736,3.60575019033476,0.991,0.982,0,0
"113","C10orf54",64115,"ENSG00000107738","Microglia",0.452,0.033,3.44839083108253,0.712,0.424,2.31332719287427e-246,1.16316404584911e-241
"114","C10orf90",118611,"ENSG00000154493","Oligodendrocyte",0.938,0.264,3.30004518577904,0.938,0.876,0,0
"115","C12orf75",387882,"ENSG00000235162","Microglia",0.428,0.129,3.69514333821113,0.67,0.34,1.7394436087292e-207,8.74609640905131e-203
"116","C14orf39",317761,"ENSG00000179008","L5/6 NP",0.503,0.23,2.70282707319288,0.66,0.32,4.10232325722606e-63,2.06268915696583e-58
"117","C14orf93",60686,"ENSG00000100802","VLMC",0.364,0.166,2.66449035587879,0.617,0.234,0.0184882330752345,1
"118","C1QA",712,"ENSG00000173372","Microglia",0.367,0.007,4.99555337560166,0.681,0.362,3.23727850032949e-313,1.62773600275067e-308
"119","C1QB",713,"ENSG00000173369","Microglia",0.485,0.014,5.28793953929822,0.739,0.478,0,0
"120","C1QC",714,"ENSG00000159189","Microglia",0.557,0.006,4.12837026549098,0.777,0.554,0,0
"121","C1QL1",10882,"ENSG00000131094","OPC",0.529,0.078,3.10206315815346,0.737,0.474,4.27169942717045e-267,2.14785318897558e-262
"122","C1QTNF1",114897,"ENSG00000173918","Pericyte",0.625,0.116,4.09699232199755,0.786,0.572,5.07855263004717e-70,2.55354704791402e-65
"123","C1S",716,"ENSG00000182326","VLMC",0.455,0.094,3.18200033539462,0.69,0.38,0.0015670089930912,1
"124","C20orf166.AS1",NA,NA,"L5 ET",0.646,0.011,2.54612668491347,0.819,0.638,1.48802151622796e-62,7.48192098574582e-58
"125","C21orf91",54149,"ENSG00000154642","Oligodendrocyte",0.368,0.048,3.27555925576405,0.666,0.332,0,0
"126","C22orf31",25770,"ENSG00000100249","VLMC",0.545,0.101,3.36403900766888,0.736,0.472,3.78620655506978e-07,0.0190374251795464
"127","C22orf34",348645,NA,"Endothelial",0.371,0.213,3.53415364896893,0.608,0.216,2.034540952906e-35,1.02298753653066e-30
"128","C2orf82",389084,"ENSG00000182600","Astrocyte",0.413,0.126,2.63726673558047,0.662,0.324,3.04912498700871e-243,1.53313053471785e-238
"129","C3",718,"ENSG00000125730","Microglia",0.927,0.239,5.92875948933798,0.951,0.902,0,0
"130","C8orf4",56892,"ENSG00000176907","PVALB",0.722,0.051,2.86837775813009,0.841,0.682,1.29987379208457e-276,6.53589541398042e-272
"131","CA2",760,"ENSG00000104267","Oligodendrocyte",0.777,0.193,3.18096785530621,0.845,0.69,0,0
"132","CA4",762,"ENSG00000167434","Pericyte",0.531,0.136,3.7179311814945,0.719,0.438,1.57399443095851e-14,7.91420139830248e-10
"133","CABLES1",91768,"ENSG00000134508","Astrocyte",0.84,0.476,2.58699066975871,0.828,0.656,0,0
"134","CACHD1",57685,"ENSG00000158966","Astrocyte",0.918,0.469,2.63464913077109,0.887,0.774,0,0
"135","CACNG4",27092,"ENSG00000075461","OPC",0.765,0.254,3.0692304078959,0.819,0.638,0,0
"136","CACNG5",27091,"ENSG00000075429","OPC",0.383,0.082,3.66568313814307,0.662,0.324,5.92565643743018e-237,2.97947931330427e-232
"137","CALB2",794,"ENSG00000172137, ENSG00000282830","VIP",0.77,0.033,4.78041151295971,0.879,0.758,0,0
"138","CALCRL",10203,"ENSG00000064989","OPC",0.651,0.164,2.78141222544693,0.775,0.55,2.50817545502734e-262,1.2611357005423e-257
"139","CALD1",800,"ENSG00000122786","Pericyte",0.906,0.509,3.08923084269864,0.9,0.8,6.10473829259842e-32,3.06952346090141e-27
"140","CAPN3",825,"ENSG00000092529","Oligodendrocyte",0.806,0.228,3.38155287320337,0.86,0.72,0,0
"141","CAPZB",832,"ENSG00000077549","Microglia",0.941,0.797,2.80461264775254,0.857,0.714,0,0
"142","CARD11",84433,"ENSG00000198286","Microglia",0.66,0.434,4.13708591922502,0.715,0.43,0,0
"143","CARD8",22900,"ENSG00000105483","Microglia",0.475,0.257,2.62046871303606,0.644,0.288,3.20917631412545e-129,1.61360594250542e-124
"144","CARM1P1",100130873,NA,"IT",0.359,0.089,2.9231686443449,0.646,0.292,0,0
"145","CARNS1",57571,"ENSG00000172508","Oligodendrocyte",0.924,0.079,5.36003808448818,0.956,0.912,0,0
"146","CASC15",401237,NA,"Pericyte",0.969,0.939,2.86872776532036,0.823,0.646,1.10354031631976e-25,5.54871106448737e-21
"147","CASC17",101928165,NA,"Astrocyte",0.442,0.276,2.87536720675765,0.617,0.234,1.7518500878167e-221,8.80847742655115e-217
"148","CASP10",843,"ENSG00000003400","Endothelial",0.429,0.153,2.81085315899562,0.661,0.322,6.37220367494207e-28,3.20400772979762e-23
"149","CASS4",57091,"ENSG00000087589","Microglia",0.364,0.203,3.48131352390946,0.605,0.21,5.41811086116765e-172,2.72428032210371e-167
"150","CATSPERB",79820,"ENSG00000274338, ENSG00000133962","VLMC",0.636,0.323,2.57874298341233,0.667,0.334,0.0466348429314572,1
"151","CBLN2",147381,"ENSG00000141668","IT",0.88,0.211,2.77472002612013,0.898,0.796,0,0
"152","CBLN4",140689,"ENSG00000054803","LAMP5",0.494,0.115,2.71313246723859,0.708,0.416,1.0206080333091e-121,5.13171925228151e-117
"153","CBR1",873,"ENSG00000159228","Oligodendrocyte",0.504,0.164,2.75207720433195,0.698,0.396,0,0
"154","CCDC141",285025,"ENSG00000163492","Pericyte",0.406,0.296,2.74868000550139,0.584,0.168,5.28271111577768e-07,0.0265619997612417
"155","CCDC68",80323,"ENSG00000166510","Endothelial",0.457,0.225,3.38946119819182,0.651,0.302,4.559583341243e-26,2.29260409981039e-21
"156","CCDC80",151887,"ENSG00000091986","VLMC",0.455,0.06,4.19069506804836,0.707,0.414,4.13880762148855e-06,0.208103386016066
"157","CCK",885,"ENSG00000187094","VIP",0.799,0.406,2.64564281527379,0.792,0.584,1.85205920124031e-177,9.31233886975643e-173
"158","CD200R1L",344807,"ENSG00000206531","L5/6 NP",0.377,0.019,3.57649566114653,0.682,0.364,1.003109550873e-98,5.04373513274451e-94
"159","CD22",933,"ENSG00000012124","Oligodendrocyte",0.794,0.112,4.64928423785912,0.883,0.766,0,0
"160","CD320",51293,"ENSG00000167775","Endothelial",0.443,0.166,2.99653440472026,0.66,0.32,1.54250724956694e-18,7.75588070154752e-14
"161","CD34",947,"ENSG00000174059","Endothelial",0.671,0.029,5.78938206529122,0.83,0.66,1.1667799464658e-109,5.86668624882468e-105
"162","CD36",948,"ENSG00000135218","L5/6 NP",0.856,0.089,4.25176215198427,0.917,0.834,3.61975518020576e-200,1.82004910215926e-195
"163","CD38",952,"ENSG00000004468","Astrocyte",0.571,0.28,3.85646897520368,0.701,0.402,0,0
"164","CD4",920,"ENSG00000010610","Microglia",0.531,0.179,4.22856677961754,0.715,0.43,0,0
"165","CD53",963,"ENSG00000143119","Microglia",0.556,0.021,5.55248294410593,0.772,0.544,0,0
"166","CD74",972,"ENSG00000019582","Microglia",0.928,0.11,5.64295352459556,0.957,0.914,0,0
"167","CD84",8832,"ENSG00000066294","Microglia",0.448,0.018,5.51776424886393,0.719,0.438,0,0
"168","CD86",942,"ENSG00000114013","Microglia",0.636,0.132,5.3112614593667,0.789,0.578,0,0
"169","CD9",928,"ENSG00000010278","Oligodendrocyte",0.681,0.17,2.88655948012764,0.794,0.588,0,0
"170","CDC42EP4",23580,"ENSG00000179604","Astrocyte",0.646,0.179,3.06122977622134,0.774,0.548,0,0
"171","CDCA7",83879,"ENSG00000144354","LAMP5",0.432,0.056,2.93717183946029,0.695,0.39,4.39545969611439e-141,2.21008108980328e-136
"172","CDCP1",64866,"ENSG00000163814","L5/6 NP",0.707,0.139,2.84915692763942,0.82,0.64,1.61847747642017e-127,8.13786659918828e-123
"173","CDH1",999,"ENSG00000039068","Oligodendrocyte",0.593,0.377,3.45289415570914,0.674,0.348,0,0
"174","CDH19",28513,"ENSG00000071991","Oligodendrocyte",0.593,0.133,3.84286303582917,0.761,0.522,0,0
"175","CDH23",64072,"ENSG00000107736","VLMC",0.818,0.317,3.31601136839604,0.804,0.608,9.82149161483941e-06,0.49383441988574
"176","CDH5",1003,"ENSG00000179776","Endothelial",0.586,0.093,5.14836747272598,0.77,0.54,2.16286591285949e-157,1.08751060964488e-152
"177","CDH6",1004,"ENSG00000113361","Pericyte",0.875,0.31,3.36645476374438,0.884,0.768,1.56079872685514e-23,7.84785207850031e-19
"178","CDK18",5129,"ENSG00000117266","Oligodendrocyte",0.917,0.255,3.46475381660599,0.923,0.846,0,0
"179","CDKN1C",1028,"ENSG00000273707, ENSG00000129757","Oligodendrocyte",0.365,0.043,2.77723578301074,0.665,0.33,0,0
"180","CECR1",51816,"ENSG00000093072","Microglia",0.412,0.312,2.56323689528624,0.583,0.166,2.85524915432398e-107,1.43564782728564e-102
"181","CEMIP",57214,"ENSG00000103888","VLMC",0.818,0.502,4.23960248129121,0.798,0.596,1.96043300320868e-08,0.000985725318343358
"182","CERCAM",51148,"ENSG00000167123","Oligodendrocyte",0.991,0.238,5.03453330457696,0.99,0.98,0,0
"183","CES3",23491,"ENSG00000172828","L5/6 NP",0.539,0.101,2.51974900268058,0.735,0.47,3.83736471131885e-64,1.92946535049823e-59
"184","CFAP47",286464,"ENSG00000165164","Astrocyte",0.57,0.423,2.66463415946987,0.619,0.238,3.73040198706987e-132,1.8756834231186e-127
"185","CFAP54",144535,"ENSG00000188596","VLMC",0.727,0.595,2.65378837365573,0.693,0.386,0.000223140292238261,1
"186","CFI",3426,"ENSG00000205403","Endothelial",0.557,0.348,3.6473459185743,0.656,0.312,1.01784159947162e-56,5.11780934630326e-52
"187","CGNL1",84952,"ENSG00000128849","Endothelial",0.829,0.225,3.41151420761048,0.869,0.738,6.64837794218918e-54,3.34287091311214e-49
"188","CHADL",150356,"ENSG00000100399","Oligodendrocyte",0.374,0.097,2.54486515324891,0.649,0.298,2.55229747942263e-252,1.28332069562849e-247
"189","CHMP1B2P",101060146,NA,"VLMC",0.364,0.192,3.74149864869799,0.608,0.216,1.15353173386654e-07,0.00580007291105437
"190","CHRM2",1129,"ENSG00000181072","L5/6 NP",0.868,0.16,2.50311287236762,0.892,0.784,1.79852850745728e-112,9.04318118834597e-108
"191","CIITA",4261,"ENSG00000179583","Microglia",0.485,0.214,3.17347067624001,0.666,0.332,4.65840981609121e-172,2.34229503962882e-167
"192","CLDN10",9071,"ENSG00000134873","Astrocyte",0.719,0.282,2.94510464405736,0.791,0.582,0,0
"193","CLDN11",5010,"ENSG00000013297","Oligodendrocyte",0.983,0.246,4.83814968940189,0.983,0.966,0,0
"194","CLDN5",7122,"ENSG00000184113","Endothelial",0.914,0.009,6.8620508625347,0.956,0.912,7.89282864897944e-145,3.96859317299335e-140
"195","CLDND1",56650,"ENSG00000080822","Oligodendrocyte",0.916,0.461,3.14177836226343,0.901,0.802,0,0
"196","CLEC14A",161198,"ENSG00000176435","Endothelial",0.414,0.021,4.46073226675779,0.699,0.398,1.66595505992102e-35,8.37658863678888e-31
"197","CLEC1A",51267,"ENSG00000150048","VLMC",0.455,0.05,3.33344821231191,0.712,0.424,3.29882978552571e-07,0.0165868460446018
"198","CLEC3B",7123,"ENSG00000163815","Endothelial",0.729,0.026,5.17703354516806,0.859,0.718,6.01874216625989e-92,3.02628374861714e-87
"199","CLEC7A",64581,"ENSG00000172243","Microglia",0.388,0.012,4.95800089043791,0.69,0.38,1.69214538771817e-295,8.50827622398575e-291
"200","CLIC4",25932,"ENSG00000169504","Oligodendrocyte",0.728,0.439,2.52473376953254,0.747,0.494,0,0
"201","CLIC5",53405,"ENSG00000112782","Endothelial",0.471,0.175,3.65634537077078,0.677,0.354,5.57270594714817e-28,2.80201227728557e-23
"202","CLMN",79789,"ENSG00000165959","Oligodendrocyte",0.936,0.267,3.55457168115559,0.939,0.878,0,0
"203","CLMP",79827,"ENSG00000166250","VLMC",0.545,0.45,2.76069647903212,0.6,0.2,0.00317626542694208,1
"204","CMAHP",8418,NA,"Endothelial",0.429,0.2,3.00067011829072,0.641,0.282,1.44187349943604e-15,7.24988414251433e-11
"205","CMKLR1",1240,"ENSG00000174600","VLMC",0.727,0.082,2.56704024064188,0.84,0.68,2.85369569863334e-08,0.00143486673422983
"206","CMTM5",116173,"ENSG00000166091","Oligodendrocyte",0.409,0.024,3.15753924180444,0.694,0.388,0,0
"207","CMTM7",112616,"ENSG00000153551","Microglia",0.385,0.145,4.16231389166064,0.642,0.284,1.1485625257957e-291,5.77508723595338e-287
"208","CMTM8",152189,"ENSG00000170293","Endothelial",0.729,0.417,3.06636499742082,0.761,0.522,1.48577546532e-36,7.47062761717549e-32
"209","CNDP1",84735,"ENSG00000150656","Oligodendrocyte",0.961,0.2,5.80538195048963,0.974,0.948,0,0
