"","gene","entrez_id","cluster","adapted_cluster_name","pct.1","pct.2","avg_logFC","MAST_p_val","MAST_p_val_adj","roc_myAUC","roc_power"
"215","CNR1",1268,"Inh_PAX6","LAMP5.PAX6.Other",1,0.504,3.02727312110311,5.84912979312163e-127,2.94100095127949e-122,0.967,0.934
"216","CNTN2",6900,"Oligo","Oligo",0.956,0.39,3.64346465720659,0,0,0.95,0.9
"217","CNTNAP3B",728577,"Inh_PVALB","PVALB",0.988,0.568,2.58673508602272,0,0,0.942,0.884
"218","COL13A1",1305,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.169,4.35209939435194,2.07701565534658e-17,1.04434424166481e-12,0.84,0.68
"219","COL14A1",7373,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.429,3.14843874771395,4.20106070185677e-11,2.1123353315006e-06,0.597,0.194
"220","COL15A1",1306,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.109,5.84251423913647,8.04333354337689e-49,4.04426853894533e-44,0.999,0.998
"221","COL1A1",1277,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.029,4.37461698784762,3.28748214723984e-19,1.65297889845366e-14,0.766,0.532
"222","COL20A1",57642,"OPC_MYT1","OPC",0.761,0.079,4.15418372252311,0,0,0.863,0.726
"223","COL24A1",255631,"Pyramidal","Pyramidal",0.928,0.658,3.00306369330682,0,0,0.827,0.654
"224","COL25A1",84570,"Inh_SST","SST",0.919,0.648,2.75772170442973,0,0,0.855,0.71
"225","COL27A1",85301,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.359,2.68217647856537,4.1296020051756e-06,0.207640518422235,0.857,0.714
"226","COL3A1",1281,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.019,4.66490154162916,3.57521045095321e-15,1.79765156684378e-10,0.902,0.804
"227","COL4A2",1284,"Peri_MUSTN1","Peri_MUSTN1",0.562,0.385,2.69594523005064,5.94047907092268e-09,0.000298693228165063,0.657,0.314
"228","COL4A3",1285,"Peri_MUSTN1","Peri_MUSTN1",0.594,0.195,3.88586613454436,1.23946824340466e-28,6.23217027466296e-24,0.748,0.496
"229","COL4A4",1286,"Peri_MUSTN1","Peri_MUSTN1",0.719,0.373,3.74355945264752,1.20740111447676e-32,6.07093354370059e-28,0.769,0.538
"230","COL4A5",1287,"Oligo","Oligo",0.93,0.434,4.18938038476723,0,0,0.935,0.87
"231","COL4A6",1288,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.312,4.04034186251568,2.47157749790676e-20,1.2427338817225e-15,0.621,0.242
"232","COL5A1",1289,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.284,2.94582285909926,1.33421722555595e-06,0.0670857763181789,0.794,0.588
"233","COL5A3",50509,"Astro_FGFR3","Astrocyte",0.952,0.493,3.98812159408845,0,0,0.949,0.898
"234","COL6A3",1293,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.072,5.25494464304412,2.12809007873333e-29,1.07002497248791e-24,0.852,0.704
"235","COL7A1",1294,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.248,2.75309785476282,3.38507577645547e-05,1,0.655,0.31
"236","COL8A1",1295,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.285,3.05564438564971,0.0230227209125129,1,0.617,0.234
"237","COL9A1",1297,"OPC_MYT1","OPC",0.873,0.237,3.98058357532611,0,0,0.91,0.82
"238","COL9A2",1298,"Oligo","Oligo",0.699,0.103,2.72597176864383,0,0,0.817,0.634
"239","COTL1",23406,"Micro_C1QC","Microglia",0.463,0.257,2.79867355539799,4.50095813635047e-153,2.26312676053838e-148,0.639,0.278
"240","CPED1",79974,"Micro_C1QC","Microglia",0.78,0.298,4.10176374120365,0,0,0.841,0.682
"241","CPNE2",221184,"Oligo","Oligo",0.551,0.25,2.61691692155195,0,0,0.698,0.396
"242","CPNE4",131034,"Pyramidal","Pyramidal",0.944,0.572,2.81060883885671,0,0,0.893,0.786
"243","CPS1",1373,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.343,3.12066928074296,9.0766198912993e-05,1,0.666,0.332
"244","CREB3L2",64764,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.398,2.69774419981531,2.13233271100564e-08,0.00107215821042075,0.884,0.768
"245","CREB5",9586,"Oligo","Oligo",0.973,0.739,2.84123350017921,0,0,0.927,0.854
"246","CRIP1",1396,"Peri_MUSTN1","Peri_MUSTN1",0.469,0.011,4.5993703027506,1.27493353635893e-41,6.41049331416631e-37,0.731,0.462
"247","CRISPLD2",83716,"OPC_MYT1","OPC",0.465,0.351,2.97917804005135,2.41908008041838e-261,1.21633765523517e-256,0.607,0.214
"248","CRYAB",1410,"Oligo","Oligo",0.837,0.229,3.59984484818308,0,0,0.885,0.77
"249","CSF1",1435,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.045,2.67833406127378,4.20606989350609e-07,0.021148540031538,0.798,0.596
"250","CSF1R",1436,"Micro_C1QC","Microglia",0.963,0.243,5.61886044681207,0,0,0.972,0.944
"251","CSF2RA",1438,"Micro_C1QC","Microglia",0.521,0.005,4.42751053680038,0,0,0.759,0.518
"252","CSF3R",1441,"Micro_C1QC","Microglia",0.755,0.071,5.89021559653988,0,0,0.868,0.736
"253","CSPG4",1464,"OPC_MYT1","OPC",0.554,0.116,3.97928620436676,0,0,0.746,0.492
"254","CSRP1",1465,"Oligo","Oligo",0.559,0.16,2.54490851548842,0,0,0.726,0.452
"255","CST3",1471,"Astro_FGFR3","Astrocyte",0.946,0.241,2.97514686755107,0,0,0.937,0.874
"256","CTNNA3",29119,"Oligo","Oligo",1,0.979,3.55017584347108,0,0,0.993,0.986
"257","CTSC",1075,"Micro_C1QC","Microglia",0.392,0.128,3.58204970277577,5.05766170919578e-196,2.54304288400073e-191,0.65,0.3
"258","CTSK",1513,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.158,3.03215838710264,0.000134088375712599,1,0.629,0.258
"259","CTSS",1520,"Micro_C1QC","Microglia",0.457,0.335,3.27551650848204,1.20762850606215e-200,6.07207689133107e-196,0.61,0.22
"260","CX3CR1",1524,"Micro_C1QC","Microglia",0.929,0.031,6.71413445547819,0,0,0.963,0.926
"261","CXCL12",6387,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.045,3.52658685411658,4.39777139607043e-11,2.21124343565817e-06,0.853,0.706
"262","CXorf36",79742,"Endo_CLDN5","Endothelial",0.629,0.163,4.2806047269388,2.32281699658537e-106,1.16793561405309e-101,0.778,0.556
"263","CXorf58",254158,"Peri_MUSTN1","Peri_MUSTN1",0.375,0.269,3.62089376208991,0.00157046440687906,1,0.564,0.128
"264","CYBB",1536,"Micro_C1QC","Microglia",0.581,0.051,5.24937230343932,0,0,0.777,0.554
"265","CYBRD1",79901,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.188,2.73326882802077,8.22047763576847e-07,0.0413333836004074,0.766,0.532
"266","CYFIP1",23191,"Micro_C1QC","Microglia",0.997,0.976,3.23235962865595,0,0,0.913,0.826
"267","CYP1B1",1545,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.041,5.5941071656342,4.81290491619722e-18,2.41997672091312e-13,0.855,0.71
"268","CYTH4",27128,"Micro_C1QC","Microglia",0.403,0.075,4.59371394299429,0,0,0.677,0.354
"269","CYTL1",54360,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.008,4.96548746630344,8.06764864541193e-13,4.05649441539957e-08,0.815,0.63
"270","CYYR1",116159,"Endo_CLDN5","Endothelial",0.4,0.03,4.09025503284991,1.21677501199154e-36,6.11806643779466e-32,0.689,0.378
"271","DAAM2",23500,"Oligo","Oligo",0.839,0.219,2.94803418358424,0,0,0.877,0.754
"272","DAB2",1601,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.271,3.19008964792181,1.01482117013106e-07,0.005102622325536,0.763,0.526
"273","DACH1",1602,"Endo_CLDN5","Endothelial",0.843,0.609,2.9120013357905,5.23094557383166e-34,2.6301717439783e-29,0.806,0.612
"274","DACT1",51339,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.043,3.75865027488394,3.79605193828374e-06,0.190869287508845,0.668,0.336
"275","DBNDD2",55861,"Oligo","Oligo",0.612,0.12,4.20317536229025,0,0,0.78,0.56
"276","DDR2",4921,"Inh_PAX6","LAMP5.PAX6.Other",0.902,0.293,3.21360075832947,1.2442215438192e-158,6.25607034447734e-154,0.919,0.838
"277","DDX60L",91351,"Endo_CLDN5","Endothelial",0.371,0.268,2.8576201522342,4.90357358201554e-28,2.46556583277323e-23,0.59,0.18
"278","DENND2C",163259,"Endo_CLDN5","Endothelial",0.471,0.344,2.63261487210991,1.75346371688233e-17,8.81659091485604e-13,0.614,0.228
"279","DHRS3",9249,"Micro_C1QC","Microglia",0.373,0.18,2.93186566461444,6.68383961307285e-145,3.36070139584916e-140,0.618,0.236
"280","DHRS9",10170,"Micro_C1QC","Microglia",0.381,0.042,5.53447971982621,0,0,0.677,0.354
"281","DIO2",1734,"Astro_FGFR3","Astrocyte",0.437,0.025,3.85945132277906,0,0,0.709,0.418
"282","DLC1",10395,"Peri_MUSTN1","Peri_MUSTN1",1,0.883,3.23447949206053,9.66343097124089e-30,4.85886972664963e-25,0.987,0.974
"283","DLEU7",220107,"Micro_C1QC","Microglia",0.892,0.49,3.65462267111183,0,0,0.885,0.77
"284","DLGAP1-AS4",101410534,"Pyramidal","Pyramidal",0.88,0.081,3.05598936119016,0,0,0.928,0.856
"285","DLL4",54567,"Endo_CLDN5","Endothelial",0.357,0.073,4.62366944474062,7.82499682969314e-43,3.93448665593801e-38,0.652,0.304
"286","DNAH11",8701,"OPC_MYT1","OPC",0.735,0.467,2.70144636231355,2.26711941668908e-283,1.13993031390544e-278,0.736,0.472
"287","DNM1P46",196968,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.064,3.1960501424303,0.00013498970328827,1,0.656,0.312
"288","DOCK2",1794,"Micro_C1QC","Microglia",0.808,0.467,4.80762071461439,0,0,0.838,0.676
"289","DOCK5",80005,"Oligo","Oligo",0.971,0.547,3.89594767859391,0,0,0.962,0.924
"290","DOCK8",81704,"Micro_C1QC","Microglia",0.977,0.394,6.28821483163125,0,0,0.981,0.962
"291","DPYS",1807,"Micro_C1QC","Microglia",0.359,0.295,2.82349737093735,3.31271786902696e-74,1.66566767172545e-69,0.557,0.114
"292","DUSP1",1843,"Endo_CLDN5","Endothelial",0.629,0.129,4.9007874782819,8.8287493514777e-68,4.4391834614165e-63,0.786,0.572
"293","EDN3",1908,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.034,4.55795383992893,1.58233380579057e-17,7.95613260889554e-13,0.857,0.714
"294","EDNRA",1909,"Peri_MUSTN1","Peri_MUSTN1",0.5,0.211,3.92243181328616,2.25964786999488e-18,1.13617354551212e-13,0.684,0.368
"295","EDNRB",1910,"Astro_FGFR3","Astrocyte",0.572,0.21,3.33681942662411,0,0,0.731,0.462
"296","EFEMP1",2202,"Astro_FGFR3","Astrocyte",0.643,0.081,3.73169551555398,0,0,0.799,0.598
"297","EFHD1",80303,"Oligo","Oligo",0.663,0.4,2.90211208301631,0,0,0.726,0.452
"298","EFS",10278,"Oligo","Oligo",0.371,0.054,2.67300170796462,0,0,0.663,0.326
"299","EGFL7",51162,"Endo_CLDN5","Endothelial",0.743,0.242,3.47532954165664,5.88302439229162e-54,2.95804349468815e-49,0.814,0.628
"300","EHD2",30846,"Peri_MUSTN1","Peri_MUSTN1",0.562,0.302,3.91511039405745,3.13606702110273e-37,1.57684585888067e-32,0.704,0.408
"301","ELF1",1997,"VLMC_CYP1B1","VLMC_CYP1B1",0.727,0.486,2.50569088105077,0.00490642154808835,1,0.7,0.4
"302","ELFN1",392617,"Inh_SST","SST",0.739,0.244,2.53508266025718,0,0,0.808,0.616
"303","ELK3",2004,"Endo_CLDN5","Endothelial",0.643,0.358,2.66555432864359,4.84611253464957e-22,2.43667384354715e-17,0.71,0.42
"304","ELN",2006,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.404,2.84900904275284,9.50650081906815e-08,0.00477996367683566,0.724,0.448
"305","ELOVL1",64834,"Oligo","Oligo",0.49,0.146,3.02150804412036,0,0,0.691,0.382
"306","ELOVL7",79993,"Endo_CLDN5","Endothelial",0.886,0.44,3.81017332520971,3.17675145795416e-74,1.59730240057393e-69,0.896,0.792
"307","EMC10",284361,"Oligo","Oligo",0.671,0.457,2.51986334161475,0,0,0.693,0.386
"308","EMID1",129080,"Astro_FGFR3","Astrocyte",0.822,0.307,2.56575113971451,0,0,0.847,0.694
"309","EMP1",2012,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.028,3.48033776539481,0.000185210078691673,1,0.67,0.34
"310","EMX2",2018,"Astro_FGFR3","Astrocyte",0.731,0.012,3.96411516831196,0,0,0.863,0.726
"311","EMX2OS",196047,"Astro_FGFR3","Astrocyte",0.712,0.07,4.55361455095166,0,0,0.843,0.686
"312","ENOSF1",55556,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.319,2.5393164350919,2.32165885023144e-06,0.116735328648487,0.838,0.676
"313","ENPP2",5168,"Oligo","Oligo",0.987,0.338,4.97896796356393,0,0,0.987,0.974
"314","ENPP6",133121,"Oligo","Oligo",0.387,0.364,2.69025514355925,0,0,0.554,0.108
"315","EPN2",22905,"OPC_MYT1","OPC",0.999,0.789,2.6099837936188,0,0,0.963,0.926
"316","EPS8",2059,"Peri_MUSTN1","Peri_MUSTN1",1,0.405,3.76689038929914,6.22853203704728e-46,3.13176819354774e-41,0.977,0.954
"317","ERBB3",2065,"Oligo","Oligo",0.715,0.201,3.70882510746691,0,0,0.818,0.636
"318","ERG",2078,"Endo_CLDN5","Endothelial",0.943,0.304,5.21898703912318,2.60523776140818e-281,1.30993959881365e-276,0.958,0.916
"319","ERMN",57471,"Oligo","Oligo",0.687,0.033,5.31543665212353,0,0,0.837,0.674
"320","ESRRB",2103,"Micro_C1QC","Microglia",0.373,0.323,2.52172731868516,6.66676830541828e-58,3.35211777164736e-53,0.555,0.11
"321","ETNPPL",64850,"Astro_FGFR3","Astrocyte",0.803,0.064,5.61743593047547,0,0,0.894,0.788
"322","EVI2A",2123,"Oligo","Oligo",0.622,0.167,3.88460487391993,0,0,0.769,0.538
"323","EYA1",2138,"Astro_FGFR3","Astrocyte",0.775,0.469,2.91010212322994,0,0,0.788,0.576
"324","EYA2",2139,"Astro_FGFR3","Astrocyte",0.921,0.583,3.78386053254118,0,0,0.909,0.818
"325","EYA4",2070,"Inh_LAMP5","LAMP5.PAX6.Other",0.869,0.298,3.4524957104123,0,0,0.894,0.788
"326","EZR",7430,"Astro_FGFR3","Astrocyte",0.779,0.144,4.15033390434607,0,0,0.868,0.736
"327","F11-AS1",285441,"Astro_FGFR3","Astrocyte",0.68,0.276,3.79787010503509,0,0,0.781,0.562
"328","F13A1",2162,"VLMC_CYP1B1","VLMC_CYP1B1",0.636,0.427,3.88894257448032,2.30931241161582e-11,1.16114537368455e-06,0.712,0.424
"329","F2R",2149,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.127,3.09463761626581,1.87729821657789e-05,0.943924316277529,0.638,0.276
"330","F3",2152,"Astro_FGFR3","Astrocyte",0.816,0.033,4.64480725084267,0,0,0.902,0.804
"331","FA2H",79152,"Oligo","Oligo",0.908,0.238,4.57472498894577,0,0,0.937,0.874
"332","FAM105A",54491,"Micro_C1QC","Microglia",0.537,0.191,3.76782355054025,1.82326177204059e-305,9.16754251599731e-301,0.711,0.422
"333","FAM107A",11170,"Astro_FGFR3","Astrocyte",0.804,0.226,3.23297110955271,0,0,0.856,0.712
"334","FAM107B",83641,"Oligo","Oligo",0.911,0.568,4.209606087696,0,0,0.904,0.808
"335","FAM114A1",92689,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.291,3.16374978886829,1.18133809632413e-08,0.000593988608212734,0.696,0.392
"336","FAM124A",220108,"Oligo","Oligo",0.726,0.31,2.90454013842555,0,0,0.786,0.572
"337","FAM133CP",728640,"VLMC_CYP1B1",NA,0.455,0.263,3.43223098322947,NA,NA,0.614,0.228
"338","FAM149A",25854,"Micro_C1QC","Microglia",0.413,0.337,2.50044287958321,6.48593431306764e-113,3.26119263195354e-108,0.582,0.164
"339","FAM162B",221303,"Peri_MUSTN1","Peri_MUSTN1",0.438,0.159,2.98751864638599,2.08014960433791e-08,0.00104592002255714,0.66,0.32
"340","FAM177B",400823,"Micro_C1QC","Microglia",0.617,0.071,5.23011771039253,0,0,0.794,0.588
"341","FAM180A",389558,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.058,4.80568765253903,1.78809963389824e-33,8.99074376920374e-29,0.71,0.42
"342","FAM189A2",9413,"Astro_FGFR3","Astrocyte",0.79,0.137,4.05106364198503,0,0,0.87,0.74
"343","FAM20A",54757,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.1,3.25556163567837,2.64939940703093e-06,0.133214451584922,0.695,0.39
"344","FAM65C",140876,"Peri_MUSTN1","Peri_MUSTN1",0.719,0.551,3.19301213729984,6.94391552281871e-16,3.49147016402847e-11,0.689,0.378
"345","FAP",2191,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.213,2.66757155989488,0.00823254728378448,1,0.692,0.384
"346","FAXDC2",10826,"Oligo","Oligo",0.702,0.396,2.63017287256142,0,0,0.75,0.5
"347","FBLN2",2199,"VLMC_CYP1B1","VLMC_CYP1B1",0.818,0.173,4.2718530070454,2.3270277262327e-17,1.17005281102706e-12,0.879,0.758
"348","FBLN5",10516,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.213,2.75070675262558,0.00739254424341801,1,0.649,0.298
"349","FBN2",2201,"Inh_SST","SST",0.508,0.329,2.64695276357625,1.1407516367956e-148,5.73581330497195e-144,0.621,0.242
"350","FCGBP",8857,"Micro_C1QC","Microglia",0.38,0.256,3.90211588803871,0,0,0.598,0.196
"351","FCGR1B",2210,"Micro_C1QC","Microglia",0.361,0.011,4.07045727825151,9.43785743793627e-290,4.74544909836873e-285,0.676,0.352
"352","FCGR2A",2212,"Micro_C1QC","Microglia",0.748,0.782,3.43003832414683,0,0,0.627,0.254
"353","FCGRT",2217,"Micro_C1QC","Microglia",0.505,0.224,3.4107385814235,0,0,0.687,0.374
"354","FERMT1",55612,"OPC_MYT1","OPC",0.664,0.162,4.4463815951356,0,0,0.798,0.596
"355","FERMT2",10979,"Peri_MUSTN1","Peri_MUSTN1",0.688,0.333,2.94577523279227,3.82226227160997e-12,1.92187169278821e-07,0.745,0.49
"356","FGD2",221472,"Micro_C1QC","Microglia",0.707,0.059,5.43602659338564,0,0,0.843,0.686
"357","FGD3",89846,"Micro_C1QC","Microglia",0.431,0.373,3.23662361130605,1.65363771663065e-320,8.31465580299058e-316,0.583,0.166
"358","FGD4",121512,"Micro_C1QC","Microglia",0.924,0.841,2.60625283548228,0,0,0.804,0.608
"359","FGD6",55785,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.658,2.68169497945793,0.000111503121942448,1,0.81,0.62
"360","FGF1",2246,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.603,2.95525122426735,2.12453841720906e-09,0.000106823916155689,0.898,0.796
"361","FGF13",2258,"Inh_LAMP5","LAMP5.PAX6.Other",0.997,0.781,3.41485944522007,0,0,0.98,0.96
"362","FGFR2",2263,"Oligo","Oligo",0.903,0.455,2.70229655159718,0,0,0.884,0.768
"363","FGFR3",2261,"Astro_FGFR3","Astrocyte",0.973,0.037,4.92588505835112,0,0,0.983,0.966
"364","FHL5",9457,"Peri_MUSTN1","Peri_MUSTN1",0.438,0.076,5.08180982089287,2.94483872233255e-41,1.48069435797603e-36,0.695,0.39
"365","FIRRE",286467,"Astro_FGFR3","Astrocyte",0.561,0.332,2.5156630840748,0,0,0.679,0.358
"366","FKBP5",2289,"Micro_C1QC","Microglia",0.529,0.507,2.5693635965595,3.07920486661035e-143,1.54825499898035e-138,0.585,0.17
"367","FLJ46906",441172,"Astro_FGFR3","Astrocyte",0.517,0.023,3.79923492926457,0,0,0.751,0.502
"368","FLT1",2321,"Endo_CLDN5","Endothelial",1,0.554,6.32908811371108,0,0,0.999,0.998
"369","FLT3",2322,"Inh_SST","SST",0.824,0.459,3.04480735702746,0,0,0.817,0.634
"370","FLT4",2324,"Endo_CLDN5","Endothelial",0.4,0.147,2.80595527061365,2.47311473362676e-50,1.24350681921487e-45,0.648,0.296
"371","FLVCR2",55640,"VLMC_CYP1B1","VLMC_CYP1B1",0.909,0.115,5.93608555184302,9.72556031339144e-69,4.89010898117635e-64,0.945,0.89
"372","FMNL3",91010,"Micro_C1QC","Microglia",0.78,0.533,3.08182402520729,0,0,0.773,0.546
"373","FMO2",2327,"VLMC_CYP1B1","VLMC_CYP1B1",0.364,0.003,4.62901712922905,1.47295406877537e-09,7.40616035320942e-05,0.681,0.362
"374","FOLH1",2346,"Oligo","Oligo",0.824,0.132,5.29055881332163,0,0,0.897,0.794
"375","FOXC1",2296,"VLMC_CYP1B1","VLMC_CYP1B1",0.545,0.005,4.36876334812855,1.9480777598281e-12,9.79512978419164e-08,0.771,0.542
"376","FOXN3",1112,"Micro_C1QC","Microglia",0.985,0.953,2.62165117288387,0,0,0.936,0.872
"377","FREM1",158326,"Inh_LAMP5","LAMP5.PAX6.Other",0.857,0.416,3.01174160048358,0,0,0.855,0.71
"378","FRK",2444,"Oligo","Oligo",0.407,0.392,2.57864127209016,0,0,0.559,0.118
"379","FRMD3",257019,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.65,3.10694691066398,5.95393759727854e-20,2.99369936328762e-15,0.781,0.562
"380","FRMD4B",23150,"Oligo","Oligo",0.99,0.73,3.48854151915332,0,0,0.974,0.948
"381","FSTL1",11167,"VLMC_CYP1B1","VLMC_CYP1B1",0.455,0.186,2.70680669216953,0.00107329586127858,1,0.664,0.328
"382","FSTL4",23105,"Pyramidal","Pyramidal",0.979,0.517,3.01824148072068,0,0,0.948,0.896
"383","FYB",2533,"Micro_C1QC","Microglia",0.908,0.23,5.97073398964931,0,0,0.941,0.882
"384","GAB3",139716,"Micro_C1QC","Microglia",0.461,0.185,4.17909650103118,0,0,0.674,0.348
"385","GAD2",2572,"Inh_LAMP5","LAMP5.PAX6.Other",1,0.316,3.06406168947049,0,0,0.982,0.964
"386","GAL3ST4",79690,"Micro_C1QC","Microglia",0.457,0.113,3.82898065182596,0,0,0.693,0.386
"387","GALNT6",11226,"Oligo","Oligo",0.44,0.151,3.32587156977618,0,0,0.67,0.34
"388","GAREML",150946,"Astro_FGFR3","Astrocyte",0.576,0.275,3.12975593614291,0,0,0.707,0.414
"389","GBP4",115361,"Endo_CLDN5","Endothelial",0.443,0.027,4.50717181155809,9.16786792554745e-50,4.60969567164452e-45,0.713,0.426
"390","GCH1",2643,"Endo_CLDN5","Endothelial",0.443,0.383,2.9755296258161,9.57148969966205e-13,4.81264073588708e-08,0.567,0.134
"391","GCNT1",2650,"Endo_CLDN5","Endothelial",0.543,0.377,3.51506061458723,2.26661012467395e-23,1.13967423678731e-18,0.633,0.266
"392","GCNT2",2651,"Micro_C1QC","Microglia",0.569,0.415,2.85929298951722,4.39424106346003e-231,2.20946834911834e-226,0.652,0.304
"393","GFAP",2670,"Astro_FGFR3","Astrocyte",0.637,0.059,5.13274292284306,0,0,0.805,0.61
"394","GFRA1",2674,NA,"OPC",NA,NA,NA,3.54794365319392e-179,1.78394154826243e-174,NA,NA
"395","GGTA1P",2681,"Micro_C1QC","Microglia",0.571,0.259,4.02036579286252,0,0,0.715,0.43
"396","GIMAP7",168537,"Endo_CLDN5","Endothelial",0.514,0.008,4.43934311741035,1.03007886524582e-57,5.17933954234249e-53,0.754,0.508
"397","GIMAP8",155038,"Endo_CLDN5","Endothelial",0.414,0.03,3.7582922247416,2.44872025757367e-37,1.23124103271062e-32,0.697,0.394
"398","GJA1",2697,"Astro_FGFR3","Astrocyte",0.767,0.096,5.51166607201373,0,0,0.87,0.74
"399","GJB1",2705,"Oligo","Oligo",0.366,0.098,4.29647174036596,0,0,0.65,0.3
"400","GJB6",10804,"Astro_FGFR3","Astrocyte",0.437,0.032,4.59210623225615,0,0,0.709,0.418
"401","GJC1",10052,"Peri_MUSTN1","Peri_MUSTN1",0.781,0.411,4.39743558852148,8.30357616060178e-53,4.17512112931218e-48,0.801,0.602
"402","GLDN",342035,"Oligo","Oligo",0.873,0.339,3.12452219382576,0,0,0.886,0.772
"403","GLI3",2737,"Astro_FGFR3","Astrocyte",0.946,0.396,4.66438494597148,0,0,0.954,0.908
"404","GLTP",51228,"Oligo","Oligo",0.629,0.356,2.60309447635461,0,0,0.703,0.406
"405","GLUD1",2746,"Astro_FGFR3","Astrocyte",0.949,0.597,2.61356908992907,0,0,0.903,0.806
"406","GLUL",2752,"Astro_FGFR3","Astrocyte",0.952,0.247,2.89754938778184,0,0,0.941,0.882
"407","GNA14",9630,"Astro_FGFR3","Astrocyte",0.715,0.386,2.98228829470139,0,0,0.764,0.528
"408","GPC3",2719,"VLMC_CYP1B1","VLMC_CYP1B1",1,0.633,4.49093020089363,4.34546916004878e-44,2.18494534836413e-39,0.964,0.928
"409","GPC4",2239,"Astro_FGFR3","Astrocyte",0.544,0.381,2.66646791938705,3.11737870621165e-243,1.56744918727028e-238,0.641,0.282
"410","GPC5",2262,"Astro_FGFR3","Astrocyte",0.997,0.904,3.39768501959978,0,0,0.979,0.958
"411","GPCPD1",56261,"Endo_CLDN5","Endothelial",0.757,0.647,3.46304619820382,1.39425376917642e-56,7.01044737679594e-52,0.779,0.558
"412","GPER1",2852,"Peri_MUSTN1","Peri_MUSTN1",0.531,0.012,5.17782321026974,6.70559423659426e-37,3.37163983810196e-32,0.762,0.524
"413","GPNMB",10457,"OPC_MYT1","OPC",0.61,0.089,5.15021173164926,0,0,0.785,0.57
"414","GPR149",344758,"Inh_VIP","VIP",0.678,0.125,3.35107627293584,0,0,0.807,0.614
"415","GPR34",2857,"Micro_C1QC","Microglia",0.488,0.042,5.04623224500396,0,0,0.731,0.462
"416","GPR37",2861,"Oligo","Oligo",0.712,0.12,4.0052242886344,0,0,0.827,0.654
"417","GPR85",54329,"Endo_CLDN5","Endothelial",0.771,0.304,3.75331476665718,7.54556851531822e-66,3.79398730518715e-61,0.837,0.674
"418","GPRC5B",51704,"Oligo","Oligo",0.886,0.254,3.09105267339181,0,0,0.901,0.802
"419","GPRC5C",55890,"Peri_MUSTN1","Peri_MUSTN1",0.375,0.142,3.34686984832771,3.88905643524265e-25,1.95545646620436e-20,0.64,0.28
"420","GPX3",2878,"Peri_MUSTN1","Peri_MUSTN1",0.406,0.176,3.10227077633878,0.000170101258694967,1,0.625,0.25
"421","GRAMD3",65983,"Astro_FGFR3","Astrocyte",0.907,0.252,2.88214623117609,0,0,0.912,0.824
"422","GRASP",160622,"Endo_CLDN5","Endothelial",0.457,0.288,2.75012576241761,2.37297343552023e-17,1.19315477311393e-12,0.621,0.242
"423","GRIK1",2897,"Inh_SST","SST",0.999,0.656,3.10429645873919,0,0,0.977,0.954
"424","GRIN2C",2905,"Astro_FGFR3","Astrocyte",0.758,0.049,4.70673003687426,0,0,0.871,0.742
"425","GRK5",2869,"Peri_MUSTN1","Peri_MUSTN1",0.656,0.669,2.72108821751446,7.20897415879281e-09,0.000362474429678261,0.6,0.2
"426","GRPR",2925,"Inh_PAX6","LAMP5.PAX6.Other",0.448,0.042,2.98597477295223,1.14646908150033e-56,5.7645611886918e-52,0.707,0.414
"427","GSN",2934,"Oligo","Oligo",0.91,0.475,2.6207768329472,0,0,0.878,0.756
