"","gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj"
"536","CRHBP",1393,"ENSG00000145708","PVALB",0.191,0.015,1.86732887051152,0.714,0.428,0,0
"537","CRIM1",51232,"ENSG00000277354, ENSG00000150938","Pericyte",0.299,0.204,1.68965730059022,0.584,0.168,1.90997769222749e-56,3.42382601108699e-52
"538","CRIP2",1397,"ENSG00000182809","IT",0.296,0.045,1.31136521697853,0.593,0.186,0,0
"539","CRISPLD2",83716,"ENSG00000103196","OPC",0.348,0.021,3.67399917095497,0.874,0.748,0,0
"540","CRTAC1",55118,"ENSG00000095713","PVALB",0.327,0.081,1.53508973177691,0.635,0.27,0,0
"541","CRTAC1",55118,"ENSG00000095713","LAMP5",0.344,0.088,1.58034357719448,0.606,0.212,1.27933708224138e-122,2.29333965362589e-118
"542","CRYAB",1410,"ENSG00000109846","Oligodendrocyte",0.589,0.164,3.01046834945877,0.707,0.414,0,0
"543","CRYM",1428,"ENSG00000103316","L5.6.NP",0.705,0.185,2.04970929889939,0.817,0.634,2.0180945718552e-202,3.61763632950764e-198
"544","CRYM",1428,"ENSG00000103316","IT",0.345,0.052,1.38195433534306,0.621,0.242,0,0
"545","CSF1R",1436,"ENSG00000182578","Microglia",0.356,0.004,5.75020475756816,0.795,0.59,0,0
"546","CSF2RA",1438,"ENSG00000198223","Microglia",0.282,0.014,4.73049666018363,0.674,0.348,0,0
"547","CSF3R",1441,"ENSG00000119535","Microglia",0.262,0.002,5.69183102757021,0.771,0.542,0,0
"548","CSGALNACT1",55790,"ENSG00000147408","OPC",0.635,0.293,1.2633833596792,0.603,0.206,0,0
"549","CSGALNACT1",55790,"ENSG00000147408","Astrocyte",0.613,0.29,1.53511571304121,0.587,0.174,0,0
"550","CSGALNACT1",55790,"ENSG00000147408","Microglia",0.39,0.303,1.70147178633431,0.57,0.14,0,0
"551","CSMD2",114784,"ENSG00000121904","OPC",0.641,0.314,1.3421179723478,0.606,0.212,0,0
"552","CSPG4",1464,"ENSG00000173546","OPC",0.299,0.005,4.38498031803515,0.96,0.92,0,0
"553","CSPG5",10675,"ENSG00000114646","OPC",0.421,0.118,2.01315151489468,0.703,0.406,0,0
"554","CSRP1",1465,"ENSG00000159176","Oligodendrocyte",0.264,0.064,2.32219508255388,0.638,0.276,0,0
"555","CST3",1471,"ENSG00000101439","OPC",0.614,0.115,1.92218296282866,0.688,0.376,0,0
"556","CST3",1471,"ENSG00000101439","Astrocyte",0.701,0.105,3.06101486493052,0.731,0.462,0,0
"557","CTBP2",1488,"ENSG00000175029","Microglia",0.167,0.155,1.33194931835681,0.49,0.02,6.55978552446452e-191,1.17590715311551e-186
"558","CTGF",1490,"ENSG00000118523","L6b",0.222,0.004,2.93684267802484,0.935,0.87,0,0
"559","CTNNA2",1496,"ENSG00000066032","Astrocyte",0.976,0.602,1.71272465742437,0.603,0.206,0,0
"560","CTNNA3",29119,"ENSG00000183230","Oligodendrocyte",0.916,0.324,3.41808094941513,0.746,0.492,0,0
"561","CTSB",1508,"ENSG00000164733, ENSG00000285132","Microglia",0.313,0.246,1.85597283233994,0.573,0.146,0,0
"562","CTSH",1512,"ENSG00000103811","Astrocyte",0.168,0.017,2.78056648103059,0.699,0.398,0,0
"563","CTTNBP2NL",55917,"ENSG00000143079","Microglia",0.164,0.128,1.85996143650917,0.573,0.146,0,0
"564","CTXN1",404217,"ENSG00000178531","IT",0.212,0.018,2.11476993503551,0.787,0.574,0,0
"565","CUEDC1",404093,"ENSG00000180891","Oligodendrocyte",0.192,0.065,2.21737883462532,0.624,0.248,0,0
"566","CUX2",23316,"ENSG00000111249","IT",0.416,0.067,1.85035493282862,0.739,0.478,0,0
"567","CX3CR1",1524,"ENSG00000168329","Microglia",0.221,0.001,5.75478064726611,0.799,0.598,0,0
"568","CXCL14",9547,"ENSG00000145824","LAMP5",0.339,0.037,2.15567341286914,0.671,0.342,3.75827286062061e-219,6.73707992994851e-215
"569","CXCL14",9547,"ENSG00000145824","VIP",0.462,0.021,3.83989626055744,0.811,0.622,0,0
"570","CYBA",1535,"ENSG00000051523","Microglia",0.222,0.003,5.12272497708211,0.698,0.396,0,0
"571","CYFIP1",23191,"ENSG00000273749, ENSG00000280618, ENSG00000288461","Microglia",0.33,0.157,2.52847762198204,0.601,0.202,0,0
"572","CYGB",114757,"ENSG00000161544","LAMP5",0.165,0.047,1.38919998439467,0.559,0.118,1.81615715896136e-45,3.25564332315414e-41
"573","CYP1B1",1545,"ENSG00000138061","Pericyte",0.229,0.038,3.56148152659996,0.657,0.314,1.56153274747038e-118,2.7992036031154e-114
"574","CYP26B1",56603,"ENSG00000003137","L5.6.NP",0.208,0.024,1.74334362797369,0.606,0.212,1.05748725196099e-51,1.89565164786527e-47
"575","CYSTM1",84418,"ENSG00000120306","Astrocyte",0.241,0.12,1.60245498088401,0.593,0.186,0,0
"576","DAAM2",23500,"ENSG00000146122","Oligodendrocyte",0.46,0.036,3.48591971025512,0.746,0.492,0,0
"577","DACH1",1602,"ENSG00000276644","L6b",0.513,0.112,1.63815974820707,0.811,0.622,0,0
"578","DAG1",1605,"ENSG00000173402","Astrocyte",0.155,0.091,1.30056524654856,0.538,0.0760000000000001,1.48529081880819e-177,2.66253232179556e-173
"579","DAPL1",92196,"ENSG00000163331","L5.6.NP",0.238,0.012,2.88724647440153,0.684,0.368,1.02511613994229e-94,1.83762319246055e-90
"580","DCC",1630,"ENSG00000187323","OPC",0.841,0.305,1.41879401761946,0.614,0.228,0,0
"581","DCHS2",54798,"ENSG00000197410, ENSG00000284227","L6b",0.345,0.057,1.65518499603645,0.622,0.244,3.91116307220602e-270,7.01115092323652e-266
"582","DCLK2",166614,"ENSG00000170390","Astrocyte",0.534,0.319,1.44705164762207,0.582,0.164,0,0
"583","DCN",1634,"ENSG00000011465","Pericyte",0.42,0.009,5.137697171754,0.71,0.42,3.39438430891962e-224,6.0847733121693e-220
"584","DCX",1641,"ENSG00000077279","PVALB",0.382,0.116,1.41553492757511,0.625,0.25,0,0
"585","DDAH1",23576,"ENSG00000153904","Astrocyte",0.453,0.253,1.47637474265937,0.586,0.172,0,0
"586","DDIT4",54541,"ENSG00000168209","Astrocyte",0.226,0.06,1.83879399226563,0.57,0.14,1.25388896737215e-310,2.24772136291132e-306
"587","DDN",23109,"ENSG00000181418","IT",0.19,0.019,1.96741501151631,0.777,0.554,0,0
"588","DDR1",780,"ENSG00000229767, ENSG00000230456, ENSG00000215522, ENSG00000223680, ENSG00000137332, ENSG00000204580, ENSG00000234078","Astrocyte",0.208,0.053,1.42947032327339,0.547,0.0940000000000001,2.70974206878593e-204,4.85748363250565e-200
"589","DDR2",4921,"ENSG00000162733","Pericyte",0.184,0.03,2.71107111299759,0.566,0.132,1.94993339658441e-41,3.49545060671722e-37
"590","DENND3",22898,"ENSG00000105339","Microglia",0.277,0.115,2.9072142856842,0.612,0.224,0,0
"591","DENND5A",23258,"ENSG00000184014","Oligodendrocyte",0.265,0.238,1.35461970086697,0.54,0.0800000000000001,0,0
"592","DEPTOR",64798,"ENSG00000155792","Oligodendrocyte",0.176,0.104,1.88364867358799,0.603,0.206,0,0
"593","DGKB",1607,"ENSG00000136267","IT",0.724,0.204,1.55493560937989,0.677,0.354,0,0
"594","DGKD",8527,"ENSG00000077044, ENSG00000280873","LAMP5",0.5,0.092,1.66661108020585,0.696,0.392,1.7701024585256e-241,3.173085667153e-237
"595","DGKG",1608,"ENSG00000058866","OPC",0.844,0.269,2.13142385966789,0.711,0.422,0,0
"596","DGKG",1608,"ENSG00000058866","L6b",0.8,0.278,1.34524982197009,0.681,0.362,0,0
"597","DGKG",1608,"ENSG00000058866","Astrocyte",0.552,0.277,1.36424736649367,0.578,0.156,0,0
"598","DHFR",1719,"ENSG00000228716","PVALB",0.726,0.354,1.30146230340773,0.614,0.228,0,0
"599","DIAPH2",1730,"ENSG00000147202","Microglia",0.492,0.317,1.94423796941107,0.577,0.154,0,0
"600","DIAPH3",81624,"ENSG00000139734","L5.6.NP",0.208,0.032,1.64377897310555,0.588,0.176,5.26582771826371e-42,9.43952276775953e-38
"601","DIP2B",57609,"ENSG00000066084","Oligodendrocyte",0.551,0.342,1.89391144675489,0.605,0.21,0,0
"602","DIRAS2",54769,"ENSG00000165023","L6b",0.697,0.218,1.45867167039743,0.707,0.414,0,0
"603","DIRAS2",54769,"ENSG00000165023","L5.6.NP",0.719,0.227,1.70559972265975,0.772,0.544,5.56043807091708e-158,9.96764128592595e-154
"604","DIRAS2",54769,"ENSG00000165023","IT",0.408,0.074,1.31765114674257,0.593,0.186,0,0
"605","DISC1",27185,"ENSG00000162946","OPC",0.53,0.07,2.12444900450352,0.711,0.422,0,0
"606","DISC1",27185,"ENSG00000162946","Microglia",0.389,0.079,2.80608746163785,0.611,0.222,0,0
"607","DLC1",10395,"ENSG00000164741, ENSG00000285265","Oligodendrocyte",0.417,0.269,1.3617938198236,0.54,0.0800000000000001,0,0
"608","DLC1",10395,"ENSG00000164741, ENSG00000285265","Pericyte",0.34,0.307,1.35881069684947,0.545,0.0900000000000001,1.95227243544313e-30,3.49964356777536e-26
"609","DLG1",1739,"ENSG00000075711","Oligodendrocyte",0.669,0.557,1.42341916427937,0.55,0.1,0,0
"610","DLGAP2",9228,"ENSG00000282152, ENSG00000274161, ENSG00000282318, ENSG00000198010","IT",0.556,0.126,1.26289928144877,0.571,0.142,0,0
"611","DLX1",1745,"ENSG00000144355","VIP",0.224,0.017,2.80342471252643,0.748,0.496,0,0
"612","DLX1",1745,"ENSG00000144355","LAMP5",0.217,0.024,1.94412613490686,0.615,0.23,1.19014741055872e-131,2.13345824816756e-127
"613","DLX1",1745,"ENSG00000144355","SST",0.167,0.023,2.17785689902864,0.574,0.148,3.28435587936971e-153,5.88753634935814e-149
"614","DMTN",2039,"ENSG00000158856","IT",0.426,0.08,1.54047141476936,0.672,0.344,0,0
"615","DNAH11",8701,"ENSG00000105877","OPC",0.253,0.049,2.3965251286445,0.762,0.524,0,0
"616","DNAH6",1768,"ENSG00000115423","IT",0.381,0.053,1.57407514572843,0.68,0.36,0,0
"617","DNAH7",56171,"ENSG00000118997","Astrocyte",0.398,0.156,2.16898482643254,0.646,0.292,0,0
"618","DNAJC6",9829,"ENSG00000116675","Oligodendrocyte",0.52,0.454,1.41367734561903,0.549,0.0980000000000001,0,0
"619","DNER",92737,"ENSG00000187957","LAMP5",0.796,0.241,1.76587036030649,0.793,0.586,0,0
"620","DNM1",1759,"ENSG00000106976","IT",0.74,0.207,1.2836710332776,0.581,0.162,0,0
"621","DNM3",26052,"ENSG00000197959","Oligodendrocyte",0.735,0.605,1.34673488919981,0.537,0.0740000000000001,0,0
"622","DOC2A",8448,"ENSG00000149927","IT",0.326,0.041,1.65513606930917,0.711,0.422,0,0
"623","DOCK1",1793,"ENSG00000150760","Oligodendrocyte",0.414,0.093,2.27940564455651,0.632,0.264,0,0
"624","DOCK10",55619,"ENSG00000135905","Oligodendrocyte",0.753,0.175,2.62169927671257,0.675,0.35,0,0
"625","DOCK11",139818,"ENSG00000147251","PVALB",0.307,0.053,1.26416168566941,0.61,0.22,0,0
"626","DOCK11",139818,"ENSG00000147251","Microglia",0.207,0.061,2.63509093956556,0.604,0.208,0,0
"627","DOCK2",1794,"ENSG00000134516","Microglia",0.399,0.053,3.59055684106538,0.633,0.266,0,0
"628","DOCK4",9732,"ENSG00000128512","Microglia",0.779,0.58,1.93685999711563,0.577,0.154,0,0
"629","DOCK5",80005,"ENSG00000147459","Oligodendrocyte",0.639,0.069,3.27528568029694,0.725,0.45,0,0
"630","DOCK6",57572,"ENSG00000130158","Pericyte",0.198,0.037,3.00188553091844,0.593,0.186,1.1208154647875e-66,2.00917380217807e-62
"631","DOCK7",85440,"ENSG00000116641","Astrocyte",0.524,0.19,2.08230521590513,0.641,0.282,0,0
"632","DOCK8",81704,"ENSG00000107099","Microglia",0.653,0.02,5.68785206632651,0.768,0.536,0,0
"633","DOK5",55816,"ENSG00000101134","Astrocyte",0.233,0.127,1.50931642478674,0.586,0.172,0,0
"634","DPP10",57628,"ENSG00000175497","PVALB",0.943,0.571,1.77841868746527,0.69,0.38,0,0
"635","DPP4",1803,"ENSG00000197635","L6b",0.2,0.022,2.06565063468579,0.604,0.208,4.51894427013378e-199,8.10065949864181e-195
"636","DPP6",1804,"ENSG00000130226","OPC",0.946,0.575,1.36213092078106,0.606,0.212,0,0
"637","DPY19L1",23333,"ENSG00000173852","L5.6.NP",0.561,0.145,1.66997840018636,0.699,0.398,1.40991478126551e-105,2.52741323689656e-101
"638","DPY19L3",147991,"ENSG00000178904","OPC",0.269,0.096,1.44643661568358,0.577,0.154,9.62964590884665e-223,1.72621032561985e-218
"639","DPYD",1806,"ENSG00000188641","Oligodendrocyte",0.63,0.438,1.58557563914165,0.571,0.142,0,0
"640","DPYSL3",1809,"ENSG00000113657","OPC",0.223,0.09,1.63657380958601,0.592,0.184,1.8363607558711e-258,3.29186029097453e-254
"641","DPYSL5",56896,"ENSG00000157851","Oligodendrocyte",0.19,0.147,1.73679070821008,0.585,0.17,0,0
"642","DRP2",1821,"ENSG00000102385","IT",0.229,0.043,1.30362828014797,0.591,0.182,0,0
"643","DSCAM",1826,"ENSG00000171587","OPC",0.987,0.508,2.06810398158637,0.708,0.416,0,0
"644","DSCAML1",57453,"ENSG00000177103","Oligodendrocyte",0.404,0.342,1.25073130292054,0.502,0.004,0,0
"645","DSE",29940,"ENSG00000111817","Pericyte",0.167,0.139,1.63658430759831,0.556,0.112,1.42365931872081e-34,2.55205169473892e-30
"646","DTNA",1837,"ENSG00000134769","Astrocyte",0.934,0.432,2.35656790463189,0.666,0.332,0,0
"647","DUSP1",1843,"ENSG00000120129","Pericyte",0.312,0.061,3.07031993655365,0.62,0.24,2.3841031966047e-91,4.27374339023359e-87
"648","DUSP1",1843,"ENSG00000120129","OPC",0.159,0.058,1.28210789327323,0.535,0.0700000000000001,1.23382496182811e-113,2.21175462657307e-109
"649","DYRK2",8445,"ENSG00000127334","L5.6.NP",0.231,0.039,1.83282362639708,0.592,0.184,3.30515676693077e-45,5.9248240204001e-41
"650","DYSF",8291,"ENSG00000135636","Oligodendrocyte",0.258,0.128,2.46004749151764,0.656,0.312,0,0
"651","EBF1",1879,"ENSG00000164330","Pericyte",0.42,0.007,5.46027197507796,0.752,0.504,4.4410978712152e-239,7.96111204394037e-235
"652","ECE1",1889,"ENSG00000117298","Pericyte",0.215,0.147,1.5403059293807,0.541,0.0820000000000001,2.7871918343386e-28,4.99632008223537e-24
"653","ECHDC2",55268,"ENSG00000121310","Astrocyte",0.409,0.138,2.0803262699649,0.64,0.28,0,0
"654","ECHDC2",55268,"ENSG00000121310","Pericyte",0.219,0.151,1.44284559433665,0.547,0.0940000000000001,2.49940714581129e-32,4.48043724958131e-28
"655","EDA",1896,"ENSG00000158813","Pericyte",0.156,0.082,1.33950055433034,0.5,0,6.64631032792957e-14,1.19141758938465e-09
"656","EDIL3",10085,"ENSG00000164176","Oligodendrocyte",0.811,0.418,2.18653985945938,0.622,0.244,0,0
"657","EDNRB",1910,"ENSG00000136160","Astrocyte",0.169,0.009,3.48969747816286,0.778,0.556,0,0
"658","EEF2K",29904,"ENSG00000103319, ENSG00000284161","OPC",0.319,0.126,1.54278792357064,0.597,0.194,1.03634485417018e-307,1.85775178558547e-303
"659","EFEMP1",2202,"ENSG00000115380","Astrocyte",0.343,0.01,4.25877952485083,0.844,0.688,0,0
"660","EFHD1",80303,"ENSG00000115468","Oligodendrocyte",0.304,0.039,3.2366155254278,0.716,0.432,0,0
"661","EFHD2",79180,"ENSG00000142634","IT",0.231,0.046,1.26602837991565,0.575,0.15,0,0
"662","EFHD2",79180,"ENSG00000142634","L5.6.NP",0.427,0.13,1.29854470812583,0.608,0.216,6.95111644558827e-53,1.24605713403615e-48
"663","EFNA5",1946,"ENSG00000184349","IT",0.718,0.18,1.43889770212347,0.649,0.298,0,0
"664","EGFL7",51162,"ENSG00000172889","IT",0.236,0.039,1.42358543257169,0.639,0.278,0,0
"665","EGFL7",51162,"ENSG00000172889","Pericyte",0.16,0.13,1.75779779508221,0.569,0.138,1.20305717087635e-42,2.15660028451294e-38
"666","EGFR",1956,"ENSG00000146648","Pericyte",0.295,0.071,1.8756275359658,0.563,0.126,8.04502539989476e-39,1.44215125318513e-34
"667","EGFR",1956,"ENSG00000146648","OPC",0.323,0.062,1.53227951695451,0.637,0.274,0,0
"668","EGFR",1956,"ENSG00000146648","Astrocyte",0.399,0.056,2.24268491181348,0.659,0.318,0,0
"669","EGFR",1956,"ENSG00000146648","LAMP5",0.616,0.064,2.06336333980095,0.813,0.626,0,0
"670","EGFR",1956,"ENSG00000146648","VIP",0.4,0.056,2.04613659788092,0.672,0.344,0,0
"671","EGLN3",112399,"ENSG00000129521","Astrocyte",0.318,0.083,2.07295280110054,0.64,0.28,0,0
"672","EGR3",1960,"ENSG00000179388","IT",0.164,0.007,2.27435059710099,0.805,0.61,0,0
"673","ELAVL2",1993,"ENSG00000107105","SST",0.513,0.249,1.5244002381265,0.677,0.354,0,0
"674","ELAVL2",1993,"ENSG00000107105","PVALB",0.628,0.238,1.39717768434129,0.624,0.248,0,0
"675","ELAVL4",1996,"ENSG00000162374","IT",0.582,0.157,1.25491143919259,0.565,0.13,0,0
"676","ELF1",1997,"ENSG00000120690","Microglia",0.242,0.089,1.82990059542602,0.511,0.022,4.61381008033065e-202,8.27071595000072e-198
"677","ELFN1",392617,"ENSG00000225968","SST",0.158,0.011,2.72126175159495,0.603,0.206,5.87492697452088e-210,1.05313940945261e-205
"678","ELK1",2002,"ENSG00000126767","IT",0.292,0.033,1.97959502013148,0.779,0.558,0,0
"679","ELMO1",9844,"ENSG00000155849","Oligodendrocyte",0.788,0.423,2.09614419735955,0.614,0.228,0,0
"680","ELOVL7",79993,"ENSG00000164181","Pericyte",0.17,0.073,2.28484807944923,0.563,0.126,1.01408128019455e-38,1.81784210287675e-34
"681","EMC10",284361,"ENSG00000161671","Oligodendrocyte",0.157,0.126,1.53979304686362,0.567,0.134,0,0
"682","EMID1",129080,"ENSG00000186998","OPC",0.244,0.035,2.03760950078065,0.704,0.408,0,0
"683","EMID1",129080,"ENSG00000186998","Astrocyte",0.215,0.034,2.41075651793902,0.668,0.336,0,0
"684","EML4",27436,"ENSG00000143924","Microglia",0.225,0.145,2.12638772586808,0.584,0.168,0,0
"685","EMP2",2013,"ENSG00000213853","Pericyte",0.153,0.015,3.28080929256131,0.574,0.148,3.73785943805371e-46,6.70048682865509e-42
"686","EMX2",2018,"ENSG00000170370","Astrocyte",0.373,0.002,5.11394555724731,0.95,0.9,0,0
"687","ENC1",8507,"ENSG00000171617","IT",0.69,0.099,2.27300800981065,0.804,0.608,0,0
"688","ENG",2022,"ENSG00000106991","Pericyte",0.174,0.018,3.0860071362277,0.572,0.144,1.82315645015897e-45,3.26819025255496e-41
"689","ENHO",375704,"ENSG00000168913","Astrocyte",0.215,0.055,2.23776144610178,0.657,0.314,0,0
"690","ENOSF1",55556,"ENSG00000132199","Oligodendrocyte",0.198,0.043,2.58680084494179,0.671,0.342,0,0
"691","ENOX2",10495,"ENSG00000165675","Oligodendrocyte",0.172,0.086,1.8928625764006,0.603,0.206,0,0
"692","ENPP2",5168,"ENSG00000136960","Oligodendrocyte",0.561,0.033,4.43178203398262,0.862,0.724,0,0
"693","ENTPD1",953,"ENSG00000138185","Astrocyte",0.155,0.026,1.83558434876037,0.56,0.12,5.90032792983262e-239,1.05769278470179e-234
"694","ENTPD1",953,"ENSG00000138185","Microglia",0.223,0.027,3.46564726160373,0.622,0.244,0,0
"695","ENTPD3",956,"ENSG00000168032","PVALB",0.383,0.1,1.41699708989137,0.626,0.252,0,0
"696","ENTPD3",956,"ENSG00000168032","VIP",0.353,0.101,2.00584805228316,0.662,0.324,0,0
"697","ENTPD3",956,"ENSG00000168032","LAMP5",0.466,0.108,1.87933316422426,0.676,0.352,2.03681159523647e-223,3.6511884656209e-219
"698","EPAS1",2034,"ENSG00000116016","Pericyte",0.264,0.016,4.2151519999847,0.655,0.31,2.13837528343156e-114,3.83325153307941e-110
"699","EPB41",2035,"ENSG00000159023","Microglia",0.166,0.209,1.35348735072643,0.553,0.106,0,0
"700","EPB41L2",2037,"ENSG00000079819","Microglia",0.526,0.398,1.69857290311672,0.57,0.14,0,0
"701","EPB41L4A",64097,"ENSG00000129595","Pericyte",0.17,0.062,1.98311231395762,0.537,0.0740000000000001,1.51049705141039e-26,2.70771701435827e-22
"702","EPB41L4A",64097,"ENSG00000129595","OPC",0.232,0.055,1.74696375851812,0.587,0.174,2.10362880032411e-247,3.770964987461e-243
"703","EPB41L4B",54566,"ENSG00000095203","IT",0.38,0.074,1.29883694387495,0.586,0.172,0,0
"704","EPHA4",2043,"ENSG00000116106","IT",0.653,0.094,1.92518238206847,0.761,0.522,0,0
"705","EPHA5",2044,"ENSG00000145242","L6b",0.709,0.217,1.52496369458944,0.731,0.462,0,0
"706","EPHA6",285220,"ENSG00000080224","PVALB",0.804,0.325,1.57777461396106,0.655,0.31,0,0
"707","EPHA7",2045,"ENSG00000135333","Pericyte",0.177,0.167,1.71491919971853,0.577,0.154,7.67412641574412e-49,1.37566390128629e-44
"708","EPHB1",2047,"ENSG00000154928","Astrocyte",0.365,0.198,1.55118730371503,0.587,0.174,0,0
"709","EPHB6",2051,"ENSG00000106123, ENSG00000275482","IT",0.457,0.081,1.52545273497929,0.671,0.342,0,0
"710","EPHX1",2052,"ENSG00000143819","Astrocyte",0.235,0.039,2.10841762138435,0.642,0.284,0,0
"711","EPHX4",253152,"ENSG00000172031","IT",0.287,0.04,1.62633222624835,0.697,0.394,0,0
"712","EPN2",22905,"ENSG00000072134","OPC",0.852,0.259,2.14224253866294,0.715,0.43,0,0
"713","EPS8",2059,"ENSG00000151491","Pericyte",0.413,0.061,2.84423024694458,0.634,0.268,5.02530980950264e-98,9.00837036451443e-94
"714","EPS8",2059,"ENSG00000151491","Microglia",0.174,0.06,1.96507233954587,0.494,0.012,9.80866654878315e-166,1.75830156553487e-161
"715","EPS8L2",64787,"ENSG00000177106","L5.6.NP",0.2,0.017,2.20498470709842,0.617,0.234,4.94718172372162e-60,8.86831795794338e-56
"716","ERBB2IP",55914,"ENSG00000112851","Oligodendrocyte",0.683,0.292,2.40680588392705,0.65,0.3,0,0
"717","ERBB3",2065,"ENSG00000065361","Oligodendrocyte",0.151,0.016,3.22849486996056,0.714,0.428,0,0
"718","ERBB4",2066,"ENSG00000178568","VIP",0.969,0.382,1.79272298371509,0.636,0.272,0,0
"719","ERBB4",2066,"ENSG00000178568","PVALB",0.99,0.381,1.95628240467428,0.737,0.474,0,0
"720","ERG",2078,"ENSG00000157554","Pericyte",0.177,0.02,3.983975132558,0.616,0.232,1.40392011813617e-86,2.5166672037709e-82
"721","ERG",2078,"ENSG00000157554","L5.6.NP",0.297,0.019,2.71828771682561,0.713,0.426,1.77922618665974e-109,3.18944086220626e-105
"722","ERMN",57471,"ENSG00000136541","Oligodendrocyte",0.291,0.011,4.22378755937344,0.833,0.666,0,0
"723","ESYT2",57488,"ENSG00000117868","Pericyte",0.333,0.263,1.46409163286092,0.586,0.172,1.42206962202542e-57,2.54920200444276e-53
"724","ETNPPL",64850,"ENSG00000164089","Astrocyte",0.357,0.003,5.03917689552744,0.949,0.898,0,0
"725","ETS2",2114,"ENSG00000157557","IT",0.28,0.041,1.3034398969393,0.59,0.18,0,0
"726","ETS2",2114,"ENSG00000157557","Microglia",0.112,0.154,1.33599238937263,0.522,0.044,3.31216357024111e-263,5.93738441601421e-259
"727","ETS2",2114,"ENSG00000157557","Pericyte",0.135,0.153,1.33776854704497,0.552,0.104,4.51072635040711e-33,8.08592805573979e-29
"728","ETV1",2115,"ENSG00000006468","L5.6.NP",0.465,0.074,1.93713721359289,0.705,0.41,8.21174555168326e-107,1.47203750759474e-102
"729","ETV1",2115,"ENSG00000006468","OPC",0.305,0.068,2.1718708577544,0.725,0.45,0,0
"730","ETV5",2119,"ENSG00000244405","OPC",0.332,0.11,1.55209914876557,0.602,0.204,1.43575476681466e-320,2.57373399499196e-316
"731","ETV6",2120,"ENSG00000139083","Microglia",0.41,0.204,2.3704864234755,0.593,0.186,0,0
"732","EVA1C",59271,"ENSG00000166979","Oligodendrocyte",0.225,0.179,1.54559321854762,0.569,0.138,0,0
"733","EVA1C",59271,"ENSG00000166979","Pericyte",0.316,0.19,1.52250618390089,0.554,0.108,8.02172862628411e-34,1.43797507354769e-29
"734","EXT1",2131,"ENSG00000182197","LAMP5",0.759,0.367,1.30482506982878,0.707,0.414,3.83088470473142e-258,6.86724392170155e-254
"735","EYA1",2138,"ENSG00000104313","Astrocyte",0.226,0.009,3.56602797302835,0.795,0.59,0,0
"736","EYA2",2139,"ENSG00000064655","OPC",0.232,0.038,1.74179799745371,0.593,0.186,7.39040870024272e-273,1.32480466360551e-268
"737","EYA2",2139,"ENSG00000064655","Astrocyte",0.373,0.029,3.27313313635571,0.75,0.5,0,0
"738","EYA4",2070,"ENSG00000112319","LAMP5",0.726,0.035,3.37209665190076,0.921,0.842,0,0
"739","EYS",346007,"ENSG00000188107","SST",0.16,0.081,1.60124637136591,0.56,0.12,2.62837318547051e-105,4.71162177227443e-101
"740","EZR",7430,"ENSG00000092820","Astrocyte",0.263,0.007,3.81931187838677,0.815,0.63,0,0
"741","F3",2152,"ENSG00000117525","Astrocyte",0.375,0.007,4.28692989925032,0.845,0.69,0,0
"742","F3",2152,"ENSG00000117525","Pericyte",0.226,0.024,2.83982287503469,0.58,0.16,8.88556824682836e-52,1.59282696392645e-47
"743","FA2H",79152,"ENSG00000103089","Oligodendrocyte",0.409,0.024,4.0222854307068,0.802,0.604,0,0
"744","FABP7",2173,"ENSG00000164434","L5.6.NP",0.295,0.042,1.84069828560942,0.631,0.262,2.34678469173746e-67,4.20684623840856e-63
