"gene","entrez_id","ensembl_id","subclass","pct.1","pct.2","avg_logFC","roc_myAUC","roc_power","MAST_p_val","MAST_p_val_adj","2ByFC_reference_group","2ByFC_avg_logFC","2ByFC_pct.2","2ByFC_p_val","2ByPct_reference_group","2ByPct_avg_logFC","2ByPct_pct.2","2ByPct_p_val"
"EDNRA",1909,"ENSG00000151617","Pericyte",0.5,0.172,3.87932356829731,0.694,0.388,7.21776701647099e-16,3.62916543355178e-11,"SST",2.48093043823008,0.339,0.000814247720009374,"L6b",2.81329188943874,0.412,0.000236563800764383
"EEF1DP3",196549,NA,"Pericyte",0.656,0.347,2.63249078014906,0.684,0.368,2.50818992265534e-05,1,"L5 ET",1.64097410430395,0.846,0.0815474200097388,"L5 ET",1.64097410430395,0.846,0.0815474200097388
"EHD2",30846,"ENSG00000024422","Pericyte",0.562,0.223,3.8996462910458,0.725,0.45,6.66045499694261e-35,3.34894337701271e-30,"Endothelial",1.48731480903689,0.271,0.000472413791627784,"VLMC",4.95157300120006,0.364,0.000860913294685359
"EPS8",2059,"ENSG00000151491","Pericyte",1,0.399,3.25286332034266,0.967,0.934,1.09681648198151e-31,5.51490295305122e-27,"VLMC",1.39573369783164,0.818,0.000829017463593665,"VLMC",1.39573369783164,0.818,0.000829017463593665
"FAM162B",221303,"ENSG00000183807","Pericyte",0.438,0.099,3.2949760657608,0.682,0.364,4.87784070643346e-10,2.45262708560181e-05,"L5 ET",2.34568936811502,0.446,0.00149864184908385,"L5 ET",2.34568936811502,0.446,0.00149864184908385
"FAM65C",140876,"ENSG00000042062","Pericyte",0.719,0.443,3.34739093465948,0.719,0.438,1.2225980705993e-19,6.14734535878033e-15,"VLMC",1.66352020911109,0.545,0.448264100824989,"L6 CT",3.23171090270428,0.557,6.01686220707421e-08
"FERMT2",10979,"ENSG00000073712","Pericyte",0.688,0.326,2.51855229213895,0.735,0.47,9.84743372615921e-09,0.000495138815185012,"Astrocyte",1.41715435327213,0.564,0.0298766003984925,"L5 ET",3.46798814818103,0.615,2.40883046202626e-06
"FHL5",9457,"ENSG00000112214","Pericyte",0.438,0.056,5.00298168194772,0.7,0.4,5.24836450065171e-30,2.63893015457269e-25,"Endothelial",1.40374561571653,0.2,0.0425716621871715,"Endothelial",1.40374561571653,0.2,0.0425716621871715
"FLNA",2316,"ENSG00000196924","Pericyte",0.5,0.298,2.51304716295756,0.648,0.296,5.82325156890726e-09,0.000292798912136226,"VLMC",1.31484230300807,0.273,0.318131625903328,"L5 ET",2.1881921383842,0.769,2.09882283617392e-08
"FN1",2335,"ENSG00000115414","Pericyte",0.906,0.486,3.00303249573308,0.882,0.764,8.09172064348945e-22,4.06859805675293e-17,"Endothelial",0.620730785718352,0.743,0.0376406059082013,"L6b",2.9341325584762,0.796,1.20396177957682e-19
"FRMD3",257019,"ENSG00000172159","Pericyte",0.781,0.539,3.19444888090533,0.799,0.598,9.8998320401437e-20,4.97773454810465e-15,"L6b",1.82581411993474,0.985,4.29470462515177e-15,"L6b",1.82581411993474,0.985,4.29470462515177e-15
"GJC1",10052,"ENSG00000182963","Pericyte",0.781,0.328,4.61075613748512,0.816,0.632,9.523403327084e-61,4.78846242689111e-56,"L6b",3.12308690858797,0.548,1.22437171221485e-10,"L6b",3.12308690858797,0.548,1.22437171221485e-10
"GPER1",2852,"ENSG00000164850","Pericyte",0.531,0.009,5.03287107848248,0.763,0.526,7.3253634168914e-31,3.68326597964717e-26,"Endothelial",1.9429372056304,0.1,1.90798456645439e-05,"Endothelial",1.9429372056304,0.1,1.90798456645439e-05
"GPRC5C",55890,"ENSG00000170412","Pericyte",0.375,0.118,2.86640160947308,0.645,0.29,5.65837204700542e-13,2.8450860489548e-08,"Microglia",0.873414235856861,0.185,0.00918947207223883,"Astrocyte",2.10201868142799,0.217,2.2141692832045e-05
"GPX3",2878,"ENSG00000211445","Pericyte",0.406,0.165,2.9362548211491,0.63,0.26,0.000194353275180961,1,"Endothelial",0.995966856388855,0.229,0.183390945727478,"VLMC",4.32475476336778,0.364,0.351565123562982
"GRK5",2869,"ENSG00000198873","Pericyte",0.656,0.53,2.79448105838006,0.653,0.306,1.2335914047926e-10,6.20262094243767e-06,"VLMC",0.288278315699838,0.818,0.574069149187202,"VLMC",0.288278315699838,0.818,0.574069149187202
"GRM8",2918,"ENSG00000179603","Pericyte",0.875,0.628,2.62522577761296,0.797,0.594,1.34344389063313e-11,6.75497022649243e-07,"L5 ET",0.479322495852433,1,0.00166834200906195,"L5/6 NP",0.72493196382595,1,0.000430750214821681
"HES4",57801,"ENSG00000188290","Pericyte",0.781,0.281,3.38622618782503,0.857,0.714,3.38776101627304e-44,1.70340011659225e-39,"PAX6",2.20890285207646,0.803,5.74545790725434e-16,"PAX6",2.20890285207646,0.803,5.74545790725434e-16
"HIGD1B",51751,"ENSG00000131097","Pericyte",0.844,0.051,6.93901704457402,0.918,0.836,3.51342127186085e-171,1.76658334970436e-166,"Astrocyte",6.39385467657588,0.057,2.31621641519262e-67,"L5/6 IT Car3",7.09298246598092,0.077,2.06541091981509e-30
"HTR1F",3355,"ENSG00000179097","Pericyte",0.969,0.519,3.03036282643413,0.913,0.826,4.32370485477379e-20,2.17400203802881e-15,"L6 CT",1.64973698794487,0.93,0.000278063686537838,"L6 CT",1.64973698794487,0.93,0.000278063686537838
"ISYNA1",51477,"ENSG00000105655","Pericyte",0.625,0.079,4.42941097584788,0.794,0.588,3.74894810288504e-28,1.88500859561163e-23,"Endothelial",2.87655355378262,0.071,6.14195647727258e-10,"LAMP5",3.2587500650383,0.241,1.8651270177638e-13
"JAG1",182,"ENSG00000101384","Pericyte",0.469,0.145,2.95146761311373,0.679,0.358,3.92759354948619e-09,0.000197483331261715,"Endothelial",0.642386647799082,0.314,0.269637768445136,"Endothelial",0.642386647799082,0.314,0.269637768445136
"LGALS1",3956,"ENSG00000100097","Pericyte",0.656,0.188,3.51628733448668,0.788,0.576,2.49945571276314e-23,1.25675132693443e-18,"VLMC",1.6982938381138,0.273,0.0327333534059204,"L5/6 IT Car3",2.74118646125172,0.631,7.85189733868204e-12
"LHFP",10186,"ENSG00000183722","Pericyte",0.969,0.585,2.73989840844239,0.944,0.888,1.97514543420916e-21,9.93122875774709e-17,"VLMC",0.373908253484087,1,0.135390586962905,"VLMC",0.373908253484087,1,0.135390586962905
"LINC00152",112597,NA,"Pericyte",0.438,0.224,2.78150623655864,0.635,0.27,1.52233618507274e-09,7.65445857216426e-05,"VLMC",0.692672399790053,0.364,0.61938985708154,"L5/6 IT Car3",2.14317166734114,0.569,0.000182486948966378
"LMNA",4000,"ENSG00000160789","Pericyte",0.594,0.333,2.55872028596716,0.676,0.352,4.21345579887342e-09,0.000211856771023155,"Endothelial",1.56352439263414,0.286,0.000409970539932066,"L6 CT",2.53093406964576,0.593,4.16764632387938e-06
"LOC101927998",101927998,NA,"Pericyte",0.531,0.385,2.95200023740971,0.621,0.242,1.46822258589744e-11,7.38236998415092e-07,"L6b",0.984433507228825,0.842,0.000561151030231249,"L6b",0.984433507228825,0.842,0.000561151030231249
"LOC644135",644135,NA,"Pericyte",0.469,0.066,3.19455929656147,0.704,0.408,7.2506652912171e-10,3.64570701507687e-05,"Astrocyte",2.17245074617801,0.147,8.82981381053454e-05,"VLMC",3.38844751370388,0.273,0.288605015943258
"LPL",4023,"ENSG00000175445","Pericyte",0.469,0.069,3.93860976221727,0.714,0.428,8.47684065505188e-22,4.26224024976664e-17,"OPC",2.26461286528919,0.103,2.03540339209293e-08,"OPC",2.26461286528919,0.103,2.03540339209293e-08
"LRP5",4041,"ENSG00000162337","Pericyte",0.469,0.402,2.72314695458384,0.568,0.136,4.77839538872147e-10,2.40262498540304e-05,"VLMC",0.255750009236359,0.545,0.849173426363326,"Astrocyte",1.72239657380194,0.547,0.00553447712756625
"MEI1",150365,"ENSG00000167077","Pericyte",0.438,0.471,2.62050673468283,0.502,0.004,2.93713324653249e-05,1,"L5/6 IT Car3",1.29543360571636,0.646,0.149184886663552,"L5/6 IT Car3",1.29543360571636,0.646,0.149184886663552
"MGLL",11343,"ENSG00000074416","Pericyte",0.844,0.563,2.63378446623697,0.821,0.642,1.34146179288702e-16,6.74500404081525e-12,"Astrocyte",1.60693706105096,0.779,1.27135625667072e-06,"L6 CT",2.58601044779264,0.897,4.54640148352089e-21
"MIR143HG",728264,NA,"Pericyte",0.906,0.063,6.47292515239601,0.95,0.9,6.67562518932153e-171,3.35657110144276e-166,"VLMC",4.36678468459412,0.091,1.76450966050632e-06,"Endothelial",4.49850574015983,0.143,1.45843545021489e-20
"MUSTN1",389125,"ENSG00000272573","Pericyte",0.625,0.009,5.02148428290691,0.811,0.622,2.25149416671728e-44,1.13207378196711e-39,"Astrocyte",4.29064417190189,0.013,2.17772220609576e-28,"PVALB",4.79696327753471,0.039,1.2015194901188e-32
"MYH11",4629,"ENSG00000276480, ENSG00000133392","Pericyte",0.281,0.537,2.85363473626825,0.383,0.234,1.56382619956217e-06,0.0786307451401852,"LAMP5",1.25626263540685,0.631,0.000542803895864225,"VLMC",3.78920349474677,0.727,0.0130302805807762
"MYL12A",10627,"ENSG00000101608","Pericyte",0.5,0.083,3.69698832910018,0.725,0.45,1.31983807214358e-15,6.63627781054512e-11,"Endothelial",0.96890973338182,0.3,0.110558626596834,"Endothelial",0.96890973338182,0.3,0.110558626596834
"MYL9",10398,"ENSG00000101335","Pericyte",0.375,0.01,4.19990925123594,0.684,0.368,3.03716188378854e-33,1.52711536678771e-28,"VLMC",1.19693746329389,0.273,0.0163189843093849,"VLMC",1.19693746329389,0.273,0.0163189843093849
"NDUFA4L2",56901,"ENSG00000185633","Pericyte",0.719,0.041,5.74719917893672,0.852,0.704,4.09459504333037e-61,2.05880333373694e-56,"PAX6",4.67399953083258,0.03,4.35780767061772e-13,"L5 ET",5.78121289478313,0.123,6.03030216142126e-16
"NEURL1B",54492,"ENSG00000214357","Pericyte",0.375,0.158,2.9354691612816,0.618,0.236,0.000105055377365795,1,"L5/6 NP",1.41150696691916,0.497,0.361110772307041,"L5 ET",2.15240977553089,0.631,0.00676005075931979
"NOTCH3",4854,"ENSG00000074181","Pericyte",0.938,0.225,6.04739125220459,0.956,0.912,1.55104727959762e-216,7.79882082654482e-212,"VLMC",4.7135059587996,0.364,1.15453758094498e-07,"VLMC",4.7135059587996,0.364,1.15453758094498e-07
"NUPR1",26471,"ENSG00000176046","Pericyte",0.375,0.037,3.41417770451894,0.674,0.348,4.7045783567938e-12,2.36550904357949e-07,"VLMC",1.74846019917021,0.091,0.165377572857551,"PAX6",2.36916061598734,0.212,0.00144847021660783
"P2RY14",9934,"ENSG00000174944","Pericyte",0.406,0.061,4.07992867278223,0.683,0.366,9.59352496549057e-18,4.82372028789832e-13,"Astrocyte",3.04501782348611,0.082,6.15463471984546e-09,"IT",4.00279642914888,0.142,1.34432504489788e-20
"PDE3A",5139,"ENSG00000172572","Pericyte",0.75,0.39,2.56821477305133,0.752,0.504,1.49579294009098e-09,7.52099648207147e-05,"PAX6",0.623898710007089,0.712,0.689165016745341,"VIP",0.743794936281784,0.805,0.55306064752821
"PDE4C",5143,"ENSG00000105650","Pericyte",0.469,0.352,3.19069968647917,0.617,0.234,3.30254406614953e-18,1.66055218190065e-13,"L5/6 IT Car3",1.83684212289421,0.677,0.000445357159184837,"L5/6 IT Car3",1.83684212289421,0.677,0.000445357159184837
"PDE7B",27115,"ENSG00000171408","Pericyte",0.906,0.511,2.7382326941842,0.876,0.752,9.7237634470383e-18,4.88920549880533e-13,"Astrocyte",1.37702977656486,0.885,0.000121450829306894,"Astrocyte",1.37702977656486,0.885,0.000121450829306894
"PDE8B",8622,"ENSG00000284762, ENSG00000113231","Pericyte",0.938,0.657,2.85171032500202,0.883,0.766,7.65240953399407e-18,3.84770803778756e-13,"L6 CT",1.91029853533451,0.985,9.35351716746307e-12,"L6 CT",1.91029853533451,0.985,9.35351716746307e-12
"PEAR1",375033,"ENSG00000187800","Pericyte",0.438,0.018,4.87362660377902,0.714,0.428,4.34305313207514e-36,2.1837305453387e-31,"Endothelial",1.13163298720289,0.143,0.00372457450831765,"VLMC",1.29962393072051,0.182,0.285478058317739
"PLAC9",219348,"ENSG00000189129","Pericyte",0.531,0.148,3.96095106421644,0.728,0.456,1.04445820506391e-29,5.25164030088183e-25,"VLMC",2.39095042903975,0.273,0.0262587330247336,"L5/6 IT Car3",3.24561515478706,0.446,3.40736089172988e-11
"PLCE1",51196,"ENSG00000138193","Pericyte",0.812,0.464,3.17268755758994,0.835,0.67,1.30611523128117e-27,6.56727799440483e-23,"OPC",1.8109282033406,0.683,8.97757382768412e-08,"VLMC",6.05613943499954,0.727,7.83627626658104e-10
"PLEKHG2",64857,"ENSG00000090924","Pericyte",0.375,0.084,3.59500672706869,0.659,0.318,1.8822301548138e-26,9.46404144141928e-22,"Endothelial",1.40349462982612,0.171,0.00438946372233681,"VLMC",1.87373733663576,0.182,0.18928854442998
"PTH1R",5745,"ENSG00000160801","Pericyte",0.656,0.056,3.68317746296338,0.809,0.618,3.88433980622849e-22,1.95308489796975e-17,"Astrocyte",2.28424284270386,0.168,5.9814181039771e-10,"Astrocyte",2.28424284270386,0.168,5.9814181039771e-10
"RERGL",79785,"ENSG00000111404","Pericyte",0.656,0.021,6.62897551794325,0.824,0.648,5.55030398903047e-72,2.79074834872441e-67,"Endothelial",5.0171542808162,0.014,1.17423201560092e-12,"L5/6 IT Car3",6.36952574215669,0.062,1.02704928046867e-16
"RFTN1",23180,"ENSG00000131378","Pericyte",0.625,0.323,2.78025054929514,0.698,0.396,2.08380997636515e-07,0.0104776049421616,"L5/6 IT Car3",1.83902933839415,0.785,0.0261922393932676,"L5/6 IT Car3",1.83902933839415,0.785,0.0261922393932676
"RGS5",8490,"ENSG00000143248","Pericyte",0.938,0.37,3.84730995731667,0.941,0.882,6.3129747395289e-34,3.17422682878252e-29,"PVALB",2.20457520814628,0.782,3.76335707963393e-13,"PVALB",2.20457520814628,0.782,3.76335707963393e-13
"RNF152",220441,"ENSG00000176641","Pericyte",0.688,0.139,3.89681307613949,0.811,0.622,1.93194295046939e-25,9.71400234925515e-21,"L5/6 IT Car3",2.5381066494593,0.462,8.95766666584316e-05,"L5 ET",2.69329262469797,0.615,5.33341342608082e-06
"S100A6",6277,"ENSG00000197956","Pericyte",0.469,0.302,2.50057017114746,0.643,0.286,5.65812708599218e-14,2.84496288010773e-09,"Endothelial",0.933167383568299,0.257,0.0554600948199081,"IT",2.52159103990857,0.627,2.55946007289619e-25
"SERPING1",710,"ENSG00000149131","Pericyte",0.531,0.235,3.58367295543504,0.692,0.384,5.66740503978837e-16,2.84962792805599e-11,"VLMC",2.12432027979461,0.364,0.209510796808142,"SST",2.49446819582499,0.433,2.45264866502328e-05
"SLC12A7",10723,"ENSG00000113504, ENSG00000276482","Pericyte",0.719,0.102,4.45253078718526,0.841,0.682,3.57868966255031e-39,1.79940094922692e-34,"Endothelial",2.6955202406346,0.114,5.8842982371993e-10,"VLMC",2.87450325497958,0.364,0.000228167824435485
"SLC19A1",6573,"ENSG00000173638","Pericyte",0.875,0.156,5.08846489257901,0.922,0.844,7.8873995457595e-58,3.96586336560333e-53,"VLMC",4.13290595957854,0.364,1.27397421609785e-07,"VLMC",4.13290595957854,0.364,1.27397421609785e-07
"SLC30A10",55532,"ENSG00000196660","Pericyte",0.656,0.207,4.0610348278277,0.782,0.564,1.65844831110098e-28,8.33884395304683e-24,"Astrocyte",2.68867423578215,0.338,6.00946595633064e-12,"VLMC",3.94895470463867,0.364,0.000259065157974077
"SLC38A11",151258,"ENSG00000169507","Pericyte",0.969,0.18,4.90890241269318,0.974,0.948,2.85308508466167e-59,1.43455971141873e-54,"VLMC",3.24555362940888,0.273,2.81134339326939e-07,"L5/6 IT Car3",4.31102111419757,0.369,4.80629455843855e-20
"SLC6A1",6529,"ENSG00000157103","Pericyte",0.969,0.591,2.62791160490248,0.957,0.914,8.95362519908896e-22,4.50197228635392e-17,"LAMP5",0.69659150408794,1,2.99853942453393e-08,"VLMC",0.907043856305752,1,0.000627806499663271
"SMOC2",64094,"ENSG00000112562","Pericyte",0.656,0.135,4.79795122036407,0.797,0.594,1.99912500070517e-45,1.00518004160456e-40,"VLMC",2.12163191823404,0.091,0.00269335995376721,"VIP",3.46817192763118,0.192,3.60471569806201e-13
"SNRK",54861,"ENSG00000163788","Pericyte",0.625,0.311,2.65657307020555,0.713,0.426,1.8144172976297e-09,9.12307161421191e-05,"Endothelial",1.32184496948415,0.314,0.004635143862908,"L5 ET",2.83641011993727,0.723,3.26925964703615e-07
"SPARC",6678,"ENSG00000113140","Pericyte",0.781,0.228,2.94114278488376,0.834,0.668,2.92602204349016e-17,1.47123314368729e-12,"VLMC",1.1495067596598,0.273,0.0106512428516987,"L5 ET",2.59246290220571,0.8,3.25072024315182e-09
"TBX2",6909,"ENSG00000121068","Pericyte",0.625,0.006,5.01991932193898,0.811,0.622,3.14076384938449e-41,1.57920747110902e-36,"Astrocyte",4.12531965158871,0.024,8.44750121145707e-24,"Astrocyte",4.12531965158871,0.024,8.44750121145707e-24
"TESC",54997,"ENSG00000088992","Pericyte",0.531,0.296,2.51931774638873,0.665,0.33,1.1629199450695e-08,0.000584727777580395,"L5/6 IT Car3",0.296855151298724,0.908,0.00018979328901496,"L5/6 IT Car3",0.296855151298724,0.908,0.00018979328901496
"TIMP1",7076,"ENSG00000102265","Pericyte",0.375,0.047,3.34204832588624,0.672,0.344,1.39107620399197e-12,6.99447026129205e-08,"VLMC",1.50361181324551,0.182,0.00705148193432902,"VLMC",1.50361181324551,0.182,0.00705148193432902
"TNS1",7145,"ENSG00000079308","Pericyte",0.625,0.199,2.69392341541872,0.75,0.5,6.66024764490375e-12,3.34883911833405e-07,"Endothelial",0.404229080792206,0.629,0.495996207226066,"VLMC",1.81621865376587,0.636,0.0133596139594221
"TXNIP",10628,"ENSG00000265972","Pericyte",0.688,0.094,3.39868172927234,0.815,0.63,1.04662936280056e-18,5.26255709909748e-14,"VLMC",1.77096062059747,0.455,0.153904991195556,"VLMC",1.77096062059747,0.455,0.153904991195556
"ZAK",51776,"ENSG00000091436","Pericyte",0.562,0.262,2.9994550815937,0.682,0.364,2.2993129879179e-08,0.001156117563455,"VLMC",1.38860990099629,0.455,0.293076409860657,"VLMC",1.38860990099629,0.455,0.293076409860657
"BTBD11",121551,"ENSG00000151136","PVALB",0.986,0.442,2.52559639500524,0.949,0.898,0,0,"VIP",0.506538166519902,0.886,6.26848201822488e-25,"VIP",0.506538166519902,0.886,6.26848201822488e-25
"C8orf4",56892,"ENSG00000176907","PVALB",0.722,0.051,2.86837775813009,0.841,0.682,1.29987379208457e-276,6.53589541398042e-272,"LAMP5",0.457134204456518,0.487,2.91033434870875e-12,"L5 ET",1.54610309750701,0.508,1.30431434740408e-09
"KCNS3",3790,"ENSG00000170745","PVALB",0.535,0.123,2.57219282360316,0.728,0.456,4.68230878740976e-172,2.3543116813975e-167,"Pericyte",-0.373199759224497,0.25,0.000943373859235439,"LAMP5",0.949611875632759,0.29,9.55709454637598e-16
"LOC101929680",101929680,NA,"PVALB",0.731,0.08,3.36743502034818,0.847,0.694,5.77168091911161e-312,2.90205888293851e-307,"SST",1.59691925637995,0.251,8.94750729275508e-50,"SST",1.59691925637995,0.251,8.94750729275508e-50
"LOC105375147",105375147,NA,"PVALB",0.516,0.26,2.98382961118606,0.664,0.328,2.15965108080174e-191,1.08589415993793e-186,"VIP",2.34464403190942,0.264,2.87055080946829e-40,"L6 CT",3.4557228998176,0.337,2.10230609375222e-26
"MYO5B",4645,"ENSG00000167306","PVALB",0.889,0.328,3.05652757087417,0.906,0.812,0,0,"SST",1.15810487380192,0.507,2.01994229363065e-56,"SST",1.15810487380192,0.507,2.01994229363065e-56
"OSTN",344901,"ENSG00000188729","PVALB",0.41,0.125,3.05408015845713,0.659,0.318,3.88064226977855e-147,1.95122573966736e-142,"L6b",2.24603115045544,0.183,3.82617090248959e-18,"L5 ET",2.68524968252787,0.262,6.93881273305456e-06
"PVALB",5816,"ENSG00000274665, ENSG00000100362","PVALB",0.361,0.049,2.72645389659268,0.662,0.324,6.33435978790617e-127,3.1849794449571e-122,"Pericyte",1.39637881836851,0.031,2.67398081747693e-05,"Endothelial",1.58175307591977,0.1,5.12400487592468e-07
"TAC1",6863,"ENSG00000006128","PVALB",0.914,0.056,3.41544926503829,0.945,0.89,0,0,"SST",0.451643594269337,0.33,2.4881627625356e-70,"SST",0.451643594269337,0.33,2.4881627625356e-70
"WNT16",51384,"ENSG00000002745","PVALB",0.498,0.012,3.54480741819144,0.744,0.488,1.04099607679892e-249,5.23423237375265e-245,"VLMC",1.04049231309887,0.091,0.0106777025002657,"VLMC",1.04049231309887,0.091,0.0106777025002657
"COL25A1",84570,"ENSG00000188517","SST",0.86,0.567,2.73729980161318,0.826,0.652,5.26577575410702e-215,2.64768470692255e-210,"LAMP5",0.863368567339609,0.833,1.23031696344922e-07,"LAMP5",0.863368567339609,0.833,1.23031696344922e-07
"CORT",1325,"ENSG00000241563","SST",0.644,0.088,2.78867913304118,0.792,0.584,2.8104993021533e-164,1.4131471541157e-159,"LAMP5",0.840468262521803,0.585,5.69371596217645e-09,"LAMP5",0.840468262521803,0.585,5.69371596217645e-09
"FBN2",2201,"ENSG00000138829","SST",0.479,0.249,2.74828950470189,0.648,0.296,1.21450466407066e-96,6.10665090141368e-92,"PAX6",0.769262222009806,0.455,0.890719842293739,"VLMC",1.30888943895748,0.455,0.151670953900044
"FLT3",2322,"ENSG00000122025","SST",0.795,0.382,3.06205826596154,0.823,0.646,0,0,"PVALB",0.900808546389356,0.644,2.8017577005757e-14,"PVALB",0.900808546389356,0.644,2.8017577005757e-14
"GRIK1",2897,"ENSG00000171189","SST",0.994,0.573,2.88792401315107,0.975,0.95,5.78495724969646e-274,2.90873435471988e-269,"LAMP5",1.0074371090827,0.993,1.67231930754659e-54,"PAX6",1.61603299796873,1,4.32234466507462e-44
"KLF5",688,"ENSG00000102554","SST",0.51,0.061,2.87068272552866,0.733,0.466,1.02476816847719e-139,5.15263682792017e-135,"PVALB",1.45770585500818,0.185,4.90971738369812e-23,"PVALB",1.45770585500818,0.185,4.90971738369812e-23
"LOC105372768",105372768,NA,"SST",0.803,0.075,2.68003433263368,0.874,0.748,4.60260226945957e-238,2.31423444710697e-233,"LAMP5",0.898127129845918,0.55,3.67124169243226e-19,"LAMP5",0.898127129845918,0.55,3.67124169243226e-19
"LOC105373154",105373154,NA,"SST",0.578,0.181,3.01774097737458,0.734,0.468,3.24321559301215e-147,1.63072123232244e-142,"PAX6",1.49692193523324,0.318,9.08803255474041e-05,"L5/6 IT Car3",1.72801313433464,0.492,0.00106197590863963
"NMU",10874,"ENSG00000109255","SST",0.744,0.199,3.81847942680716,0.833,0.666,0,0,"PVALB",1.47164971556949,0.444,2.46584281302122e-29,"PVALB",1.47164971556949,0.444,2.46584281302122e-29
"PNOC",5368,"ENSG00000168081","SST",0.726,0.125,2.61698548251961,0.825,0.65,3.05133399854878e-181,1.53424124781031e-176,"PAX6",0.0368744720786198,0.667,0.502225329438072,"PAX6",0.0368744720786198,0.667,0.502225329438072
"RAB3B",5865,"ENSG00000169213","SST",0.869,0.282,2.58927314914305,0.878,0.756,8.37193363354735e-217,4.20949195028394e-212,"PVALB",0.454145121169332,0.766,2.60109154485033e-06,"PVALB",0.454145121169332,0.766,2.60109154485033e-06
"SLC9A2",6549,"ENSG00000115616","SST",0.439,0.139,2.76647909797097,0.669,0.338,2.19312837826051e-102,1.10272687987316e-97,"Endothelial",0.276088401555609,0.186,9.51388399509695e-05,"VIP",0.949816591429821,0.317,7.44969611259098e-07
"SST",6750,"ENSG00000157005","SST",0.972,0.106,4.61581362593917,0.977,0.954,0,0,"LAMP5",2.40436407520385,0.362,7.48608834372485e-111,"LAMP5",2.40436407520385,0.362,7.48608834372485e-111
"TRHDE",29953,"ENSG00000072657","SST",0.946,0.555,2.55965608679712,0.9,0.8,1.38404319070217e-205,6.95910756716956e-201,"L5/6 NP",0.304180562454205,0.994,0.00959340518037781,"L5/6 IT Car3",0.634014304267427,1,0.0341319689031114
"TRPC6",7225,"ENSG00000137672","SST",0.664,0.226,2.53895985512726,0.768,0.536,1.53894362150324e-138,7.73796242328042e-134,"Pericyte",0.336383993843513,0.344,0.00168681502481985,"L6 CT",1.05175474056758,0.582,6.97523370741999e-08
"CALB2",794,"ENSG00000172137, ENSG00000282830","VIP",0.77,0.033,4.78041151295971,0.879,0.758,0,0,"PAX6",2.34918941050002,0.303,2.08956713889056e-18,"PAX6",2.34918941050002,0.303,2.08956713889056e-18
"CCK",885,"ENSG00000187094","VIP",0.799,0.406,2.64564281527379,0.792,0.584,1.85205920124031e-177,9.31233886975643e-173,"PAX6",-0.350815602058811,0.955,2.09447264967522e-05,"L5/6 IT Car3",1.69079312890829,1,1.66233629911239e-08
"DLX1",1745,"ENSG00000144355","VIP",0.659,0.079,2.52982518806152,0.798,0.596,4.2167075150055e-277,2.12020270561992e-272,"SST",0.428082379505531,0.587,0.000889994003275409,"PAX6",0.484664009675154,0.697,0.0752167777820181
"DLX6.AS1",NA,NA,"VIP",0.966,0.144,2.68051589113715,0.946,0.892,0,0,"PAX6",0.261624755731775,0.924,0.246715366958886,"PAX6",0.261624755731775,0.924,0.246715366958886
"GPR149",344758,"ENSG00000174948","VIP",0.39,0.095,2.77681971207715,0.66,0.32,4.79099323210358e-152,2.408959307034e-147,"PVALB",0.228237142746008,0.414,0.279431681409339,"PVALB",0.228237142746008,0.414,0.279431681409339
"KMO",8564,"ENSG00000117009","VIP",0.591,0.167,3.29879049617726,0.748,0.496,2.22347299605121e-256,1.11798445714451e-251,"L5/6 IT Car3",2.19733271888208,0.308,4.80515036475293e-09,"L5 ET",2.27283059573003,0.431,5.78979240870789e-08
